param n := 16.0;
param numVehicles := 4.0;
set Origin := 33 35 36 37 38;
set O := 35 36 37 38;
param Ok := 1 35 2 36 3 37 4 38;
set S := 44 45 46 47 48;
set F := 34 39 40 41 42 43;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48:=
42 0.62484708 0.35917738999999993 0.38354888 0.12667225999999998 0.12150795799999999 0.4263616499999999 0.32277817 0.21547668999999997 0.29810923999999994 0.14734805799999998 0.27518776999999994 0.38234053 0.22523643999999998 0.11699802399999999 0.47529053 0.161541523 0.37760008 0.31805631 0.39501890999999995 0.22146266999999997 0.33006545 0.39159835 0.37709815 0.21547668999999997 0.15206805899999998 0.29554382 0.3154723 0.3502355999999999 0.19437704 0.35819212 0.35889854 0.25620738 0.0 0.0 0.5010934499999999 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
43 0.3342482 0.30913311 0.38035139999999995 0.43931887999999997 0.33488025999999993 0.25306566999999996 0.17142582599999998 0.45413510999999995 0.47207446 0.36369475999999995 0.51867959 0.20904455 0.38656046 0.33335587999999994 0.20941635 0.39258361999999997 0.0810524 0.41691793 0.083405894 0.4255436899999999 0.17870752899999998 0.095045093 0.06548885199999999 0.45413510999999995 0.46471281999999997 0.23862123999999998 0.48943751999999996 0.038639315 0.35570105999999996 0.103761944 0.047302254999999994 0.35506899999999997 0.0 0.0 0.23521926999999998 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
44 0.61958611 0.36118511 0.3855565999999999 0.161474599 0.07739946499999999 0.42110068 0.24243219 0.164952788 0.24758162 0.14209266499999998 0.22466014999999995 0.37707956 0.28346031999999993 0.111742631 0.47002955999999996 0.10079312099999999 0.29723551 0.32006402999999994 0.32618013999999995 0.17094248599999998 0.24970087999999996 0.31123377999999996 0.37183717999999993 0.164952788 0.18686668 0.29753294999999996 0.26494468 0.34499321999999993 0.25260091999999995 0.26799343999999997 0.33804056 0.25819651 0.0 0.0 0.49585106999999995 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
45 0.45091904 0.4354707499999999 0.5066890399999999 0.49743122 0.38537069999999995 0.37938471999999995 0.22953072999999996 0.50462555 0.52254631 0.4218071 0.56917003 0.3353636 0.5128980999999999 0.39144963 0.32608718999999997 0.44305547 0.21761454 0.5432555699999999 0.14082668599999998 0.47603413 0.23681801 0.23159422 0.18215411499999998 0.50462555 0.5228251599999999 0.36495888 0.5399093699999999 0.20121815999999998 0.48203869999999993 0.14950078 0.18385881799999998 0.48138804999999996 0.0 0.0 0.35189011 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
46 0.28559817 0.25044447999999997 0.32166277 0.41444546 0.4000010299999999 0.05103140899999999 0.23653915999999997 0.51923729 0.53717664 0.38234053 0.5838003599999999 0.15033733 0.32787183 0.35198305999999996 0.160757025 0.4576858 0.146162016 0.3582293 0.14851551 0.49066445999999997 0.24380785 0.16015470899999998 0.130598468 0.51923729 0.4472939899999999 0.179919597 0.5545397 0.10374893099999999 0.29701242999999994 0.16887155999999998 0.11241187099999998 0.29636177999999996 0.0 0.0 0.0 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
47 0.62484708 0.35917738999999993 0.38354888 0.12667225999999998 0.12150795799999999 0.4263616499999999 0.32277817 0.21547668999999997 0.29810923999999994 0.14734805799999998 0.27518776999999994 0.38234053 0.22523643999999998 0.11699802399999999 0.47529053 0.161541523 0.37760008 0.31805631 0.39501890999999995 0.22146266999999997 0.33006545 0.39159835 0.37709815 0.21547668999999997 0.15206805899999998 0.29554382 0.3154723 0.3502355999999999 0.19437704 0.35819212 0.35889854 0.25620738 0.0 0.0 0.5010934499999999 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
48 0.3342482 0.30913311 0.38035139999999995 0.43931887999999997 0.33488025999999993 0.25306566999999996 0.17142582599999998 0.45413510999999995 0.47207446 0.36369475999999995 0.51867959 0.20904455 0.38656046 0.33335587999999994 0.20941635 0.39258361999999997 0.0810524 0.41691793 0.083405894 0.4255436899999999 0.17870752899999998 0.095045093 0.06548885199999999 0.45413510999999995 0.46471281999999997 0.23862123999999998 0.48943751999999996 0.038639315 0.35570105999999996 0.103761944 0.047302254999999994 0.35506899999999997 0.0 0.0 0.23521926999999998 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
;
param alpha := 44 0.055 45 0.055 46 0.055 47 0.055 48 0.055;
param Tp := 79.179;
param w1 := 0.75;
param w2 := 0.25;
param M:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48:=
1 93.6 96.24839999999999 97.0146 98.877 98.72139999999999 94.97912 96.96279999999999 100.00439999999999 100.19739999999999 98.53139999999999 100.69879999999999 96.03559999999999 97.7954 98.205 94.3436 99.34219999999999 95.9906 96.478 93.49454 86.6968 74.04119999999999 71.1412 66.17515999999999 69.00439999999999 68.2302 58.35379999999999 51.38419999999999 43.53429999999999 43.6134 35.235 24.627399999999994 23.260599999999997 93.6 93.6 94.62124 94.62124 98.2438 95.20639999999999 98.6154 95.35242 94.62124 98.2438 95.20639999999999 98.6154 95.35242 94.62124 98.2438 95.20639999999999
2 98.9524 93.6 94.52037999999999 97.12079999999999 97.0572 96.8788 96.78259999999999 98.39219999999999 98.963 96.7752 99.0346 96.11919999999999 95.3012 96.4486 97.34339999999999 97.6858 97.1124 93.98378 95.13759999999999 85.4566 73.86099999999999 72.2628 67.945 67.39219999999999 66.47399999999999 58.0676 50.1498 44.65599999999999 41.28519999999999 36.3566 25.749199999999988 20.7663 93.6 93.6 97.621 97.621 96.4876 97.1182 96.9512 97.12219999999999 97.621 96.4876 97.1182 96.9512 97.12219999999999 97.621 96.4876 97.1182
3 98.2226 94.84834 93.6 96.3908 96.3274 96.149 96.05279999999999 97.6622 98.2332 96.0454 98.3048 95.3894 95.45934 95.71879999999999 96.6134 96.95599999999999 96.38239999999999 93.25392 94.4078 84.7268 73.131 71.53299999999999 67.21499999999999 66.6622 65.74419999999999 57.33766 49.41999999999999 43.926199999999994 41.12733999999999 35.62679999999999 25.01939999999999 21.120439999999988 93.6 93.6 96.8912 96.8912 95.75779999999999 96.3882 96.22139999999999 96.3924 96.8912 95.75779999999999 96.3882 96.22139999999999 96.3924 96.8912 95.75779999999999 96.3882
4 100.59339999999999 97.73519999999999 97.8394 93.6 94.97424 98.458 97.09559999999999 95.1552 96.04419999999999 95.6702 95.79759999999999 97.9844 96.29419999999999 95.34371999999999 98.9844 95.12689999999999 97.68539999999999 96.2928 95.9968 82.21964 74.17399999999999 72.836 68.928 64.1552 63.47301999999999 59.05059999999999 47.230999999999995 45.638999999999996 41.962199999999996 36.370599999999996 26.73219999999999 22.627399999999994 93.6 93.6 99.262 99.262 95.38265999999999 98.6972 94.82119999999999 98.1052 99.262 95.38265999999999 98.6972 94.82119999999999 98.1052 99.262 95.38265999999999 98.6972
5 99.7512 96.8932 97.1554 95.34966 93.6 97.6158 96.4236 96.30499999999999 97.19399999999999 94.53608 96.94739999999999 97.14219999999999 96.12419999999999 94.20957999999999 98.14219999999999 95.72479999999999 97.0132 95.4508 95.2786 83.36959999999999 73.50179999999999 72.1638 68.08579999999999 65.30499999999999 64.6228 58.2084 48.380799999999994 44.797 41.792199999999994 36.2576 25.890199999999993 21.78519999999999 93.6 93.6 98.4198 98.4198 94.24852 97.85499999999999 95.30905999999999 97.26299999999999 98.4198 94.24852 97.85499999999999 95.30905999999999 97.26299999999999 98.4198 94.24852 97.85499999999999
6 96.2772 96.83919999999999 97.6052 98.65559999999999 98.5 93.6 96.74159999999999 99.78299999999999 99.976 98.30999999999999 100.47739999999999 95.8142 97.72399999999999 97.9836 94.93426 99.12079999999999 95.7692 97.05059999999999 93.27318 86.4754 73.8198 70.9198 65.9538 68.78299999999999 68.0088 58.13239999999999 51.16279999999999 43.31294 43.39219999999999 35.0136 24.406139999999994 23.385199999999998 93.6 93.6 95.21188 95.21188 98.0226 94.98505999999999 98.39399999999999 95.13105999999999 95.21188 98.0226 94.98505999999999 98.39399999999999 95.13105999999999 95.21188 98.0226 94.98505999999999
7 98.5912 97.841 98.60719999999999 98.1976 97.074 97.2378 93.6 98.357 98.55 97.384 99.0514 96.76419999999999 98.67399999999999 97.0576 97.2482 97.6948 94.3432 98.00059999999999 93.09649999999999 85.04939999999999 70.678326 69.49373999999999 66.6998 67.357 67.4708 59.08239999999999 49.73679999999999 43.4109 44.342 33.58752 24.224099999999993 24.3352 93.6 93.6 97.52579999999999 97.52579999999999 97.09639999999999 96.51899999999999 96.96799999999999 95.877 97.52579999999999 97.09639999999999 96.51899999999999 96.96799999999999 95.877 97.52579999999999 97.09639999999999 96.51899999999999
8 100.9384 98.08019999999999 98.1844 95.08278 95.20921999999999 98.803 96.9846 93.6 96.00919999999999 95.9052 95.76259999999999 98.32939999999999 96.63919999999999 95.5787 99.32939999999999 95.09187999999999 97.5744 96.6378 95.8856 82.18462 74.06299999999999 72.725 69.273 62.599999999999994 64.356 59.39559999999999 47.19579999999999 45.983999999999995 42.307199999999995 36.25959999999999 27.013199999999998 22.972399999999993 93.6 93.6 99.607 99.607 95.6176 99.0422 94.71018 98.4502 99.607 95.6176 99.0422 94.71018 98.4502 99.607 95.6176 99.0422
9 101.6982 99.276 99.38019999999999 96.27839999999999 96.405 99.56259999999999 97.6404 95.33988 93.6 97.101 95.3343 99.089 97.835 96.7744 100.089 95.31157999999999 98.22999999999999 97.83359999999999 96.5414 82.03232 74.7186 73.38059999999999 70.03259999999999 64.33988 64.9216 60.5912 46.2774 46.74379999999999 43.503 36.91539999999999 27.668999999999997 24.167999999999992 93.6 93.6 100.3668 100.3668 96.8134 99.8018 95.9058 99.2098 100.3668 96.8134 99.8018 95.9058 99.2098 100.3668 96.8134 99.8018
10 99.5946 96.73639999999999 97.5026 96.085 95.55341999999999 97.4592 95.6408 96.88839999999999 97.45939999999999 93.6 97.5308 96.98559999999999 96.8594 94.94489999999999 97.98559999999999 96.1822 96.2306 96.18599999999999 94.98379999999999 83.9528 72.7192 71.38119999999999 67.9292 65.88839999999999 65.3582 58.0518 48.64619999999999 44.64019999999999 42.5274 35.474999999999994 25.73339999999999 22.520599999999988 93.6 93.6 98.2632 98.2632 94.98385999999999 97.69839999999999 95.44742 97.1064 98.2632 94.98385999999999 97.69839999999999 95.44742 97.1064 98.2632 94.98385999999999 97.69839999999999
11 102.04979999999999 99.6276 99.73179999999999 96.63 96.75659999999999 99.9142 97.99199999999999 95.69139999999999 95.32043999999999 97.45259999999999 93.6 99.44059999999999 98.1866 97.12599999999999 100.44059999999999 95.66319999999999 98.5816 98.1852 96.893 82.38394 75.0702 73.73219999999999 70.38419999999999 64.69139999999999 65.2734 60.94279999999999 45.90101999999999 47.0954 43.85459999999999 37.266999999999996 28.0206 24.519599999999997 93.6 93.6 100.71839999999999 100.71839999999999 97.16499999999999 100.15339999999999 96.25739999999999 99.5616 100.71839999999999 97.16499999999999 100.15339999999999 96.25739999999999 99.5616 100.71839999999999 97.16499999999999 100.15339999999999
12 97.70079999999999 96.1686 96.9348 97.2872 96.6056 95.56523999999999 94.87299999999999 97.9366 98.12939999999999 96.47359999999999 98.583 93.6 97.0016 96.14699999999999 96.09179999999999 97.23419999999999 95.20272 96.3282 93.22804 84.62899999999999 71.95132 70.35325999999999 66.03528 66.9366 66.56039999999999 56.1579 49.316199999999995 42.74642 42.66959999999999 34.44704 23.839619999999996 22.662599999999998 93.6 93.6 96.3694 96.3694 96.18599999999999 95.8046 96.4996 95.21253999999999 96.3694 96.18599999999999 95.8046 96.4996 95.21253999999999 96.3694 96.18599999999999 95.8046
13 98.4134 96.4438 95.52932 96.1622 96.6348 97.43979999999999 97.3342 97.57759999999999 98.4666 96.2808 98.22019999999999 96.89819999999999 93.6 95.9542 96.8042 97.0654 97.6638 94.84939999999999 95.6892 84.64219999999999 74.41239999999999 72.81439999999999 68.4964 66.57759999999999 65.51559999999999 58.619 49.65339999999999 45.2076 39.95872 36.908199999999994 26.300799999999995 21.183819999999997 93.6 93.6 97.082 97.082 97.0392 97.67899999999999 96.64959999999999 97.6736 97.082 97.0392 97.67899999999999 96.64959999999999 97.6736 97.082 97.0392 97.67899999999999
14 99.2434 96.3852 96.64739999999999 95.09173999999999 95.47018 97.1078 95.9156 96.4812 97.36999999999999 94.02817999999999 97.1236 96.63419999999999 95.61619999999999 93.6 97.6344 95.90079999999999 96.5054 94.94279999999999 94.77059999999999 83.5456 72.994 71.6558 67.57799999999999 65.4812 64.44498 57.700599999999994 48.556799999999996 44.28899999999999 41.2842 35.7496 25.382199999999997 21.277299999999997 93.6 93.6 97.91199999999999 97.91199999999999 95.25862 97.3472 95.48514 96.75519999999999 97.91199999999999 95.25862 97.3472 95.48514 96.75519999999999 97.91199999999999 95.25862 97.3472
15 96.9502 96.57199999999999 97.3382 98.33659999999999 98.181 94.42663999999999 96.4224 99.464 99.65679999999999 97.991 100.1584 95.49503999999999 97.405 97.6644 93.6 98.8016 95.45012 96.7316 93.47543999999999 86.15639999999999 73.5008 70.6006 66.28268 68.464 67.68979999999999 57.813199999999995 50.843599999999995 42.99382 43.07299999999999 34.69439999999999 24.087019999999995 23.06599999999999 93.6 93.6 93.87764 93.87764 97.70339999999999 94.66592 98.07499999999999 95.45993999999999 93.87764 97.70339999999999 94.66592 98.07499999999999 95.45993999999999 93.87764 97.70339999999999 94.66592
16 100.88059999999999 98.2204 98.48259999999999 95.62299999999999 95.1674 98.74499999999999 96.8228 94.68433999999999 95.68119999999999 95.8634 95.57078 98.2714 97.0654 95.53688 99.27159999999999 93.6 97.4126 96.77799999999999 95.7238 81.85678 73.90119999999999 72.5632 69.2152 63.68433999999999 64.8962 59.535799999999995 46.867999999999995 45.926199999999994 42.73339999999999 36.09779999999999 26.851399999999998 23.1126 93.6 93.6 99.5492 99.5492 95.57584 98.9844 94.68437999999999 98.3924 99.5492 95.57584 98.9844 94.68437999999999 98.3924 99.5492 95.57584 98.9844
17 19.9224 19.3722 20.1384 20.0488 18.8432 18.7688 17.166619999999998 20.1262 20.319 19.2352 20.8206 18.2952 20.205199999999998 18.9086 18.5794 19.4638 15.6 19.5318 14.42766 6.8186 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.6 15.6 18.857 18.857 18.9476 17.8502 18.7372 17.20816 18.857 18.9476 17.8502 18.7372 17.20816 18.857 18.9476 17.8502
18 20.721600000000002 17.347440000000002 18.11362 20.714000000000002 20.6504 18.648200000000003 18.9218 21.985400000000002 22.178400000000003 20.3684 22.6278 17.8885 18.8944 20.042 19.1126 21.279200000000003 19.251600000000003 15.600000000000001 17.2768 8.677800000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.6 16.6 19.3902 19.3902 20.0808 18.8874 20.544400000000003 19.261400000000002 19.3902 20.0808 18.8874 20.544400000000003 19.261400000000002 19.3902 20.0808 18.8874
19 21.229000000000003 20.956200000000003 21.7224 22.3568 21.2332 20.352800000000002 19.47462 22.5162 22.709000000000003 21.543200000000002 23.2106 19.8792 21.7892 21.2166 19.886000000000003 21.8538 18.50234 21.1158 15.600000000000001 9.2086 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.6 17.6 20.163600000000002 20.163600000000002 21.2556 19.156760000000002 21.127200000000002 18.514780000000002 20.163600000000002 21.2556 19.156760000000002 21.127200000000002 18.514780000000002 20.163600000000002 21.2556 19.156760000000002
20 36.973 34.1148 34.219 31.1172 31.2438 34.8374 33.0192 30.21068 31.0176 31.9398 29.953120000000002 34.3638 32.6738 31.613200000000003 35.3638 30.1824 33.6088 32.6724 31.9202 15.600000000000001 10.0974 8.7594 5.307400000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.6 28.6 35.641600000000004 35.641600000000004 31.6522 35.0766 30.744600000000002 34.4846 35.641600000000004 31.6522 35.0766 30.744600000000002 34.4846 35.641600000000004 31.6522 35.0766
21 43.513000000000005 42.7628 43.529 43.1192 41.9958 42.159400000000005 40.237140000000004 43.278600000000004 43.4716 42.305800000000005 43.9732 41.6858 43.595800000000004 41.9792 42.1698 42.6164 39.26486 42.9224 38.01818 29.971200000000003 15.600000000000001 14.415399999999998 11.621400000000001 12.278600000000004 12.392400000000002 4.004000000000005 0.0 0.0 0.0 0.0 0.0 0.0 38.6 38.6 42.4476 42.4476 42.0182 41.4406 41.8898 40.7986 42.4476 42.0182 41.4406 41.8898 40.7986 42.4476 42.0182 41.4406
22 45.5792 44.135000000000005 44.9012 44.4916 43.368 43.531600000000005 41.60938 44.651 44.8438 43.678000000000004 45.3454 43.058 44.968 43.3514 44.0582 43.9886 42.1991 44.2946 40.08442 31.343400000000003 18.68772 15.600000000000001 13.687600000000003 13.651000000000003 13.764800000000001 5.376200000000004 0.0 0.0 0.0 0.0 0.0 0.0 40.6 40.6 44.3358 44.3358 43.3904 43.507000000000005 43.262 42.865 44.3358 43.3904 43.507000000000005 43.262 42.865 44.3358 43.3904 43.507000000000005
23 49.6284 49.4622 50.2284 50.1288 48.9232 48.859 47.2466 50.2062 50.3992 49.315200000000004 50.900600000000004 48.385400000000004 50.2952 48.9888 48.2854 49.544000000000004 47.1184 49.6218 44.29234 36.8986 24.325000000000003 22.269 15.600000000000001 19.206200000000003 19.402 10.703600000000002 1.5859999999999985 0.0 0.0 0.0 0.0 0.0 44.6 44.6 48.563 48.563 49.0276 47.556200000000004 48.8172 44.77726 48.563 49.0276 47.556200000000004 48.8172 44.77726 48.563 49.0276 47.556200000000004
24 53.9384 51.080200000000005 51.184400000000004 48.08278 48.20922 51.803000000000004 49.9846 46.6 49.0092 48.9052 48.7626 51.3294 49.6392 48.5787 52.3294 48.09188 50.574400000000004 49.6378 48.885600000000004 35.18462 27.063000000000002 25.725 22.273000000000003 15.600000000000001 17.356 12.395600000000002 0.19579999999999842 0.0 0.0 0.0 0.0 0.0 46.6 46.6 52.607 52.607 48.6176 52.0422 47.71018 51.4502 52.607 48.6176 52.0422 47.71018 51.4502 52.607 48.6176 52.0422
25 54.9918 52.1336 52.2378 49.0282 50.132600000000004 52.8564 52.096000000000004 50.3136 50.8686 50.208600000000004 49.272 52.382600000000004 50.6926 49.882000000000005 53.3828 50.2852 52.4938 50.6912 50.519 37.378 29.1744 27.644400000000005 23.3264 19.3136 15.600000000000001 13.448999999999998 1.4492000000000047 0.03740000000000521 0.0 0.0 0.0 0.0 46.6 46.6 53.6604 53.6604 50.541000000000004 53.095600000000005 49.979600000000005 52.5036 53.6604 50.541000000000004 53.095600000000005 49.979600000000005 52.5036 53.6604 50.541000000000004 53.095600000000005
26 57.311800000000005 55.7796 56.5458 57.544200000000004 57.4686 55.17626 55.736000000000004 58.7996 58.9924 57.1986 59.446 54.70264 56.6126 56.872 55.7028 58.0972 54.81372 55.9392 52.839040000000004 45.492000000000004 32.8144 29.964260000000003 25.646280000000004 27.799599999999998 26.897400000000005 15.600000000000001 10.179200000000002 2.3574200000000047 2.2805999999999997 0.0 0.0 0.0 53.6 53.6 55.9804 55.9804 56.911 55.41554 57.3626 54.82354 55.9804 56.911 55.41554 57.3626 54.82354 55.9804 56.911 55.41554
27 73.0346 70.7984 70.90259999999999 67.80099999999999 67.7914 70.899 68.9768 66.8624 65.47528 68.4874 67.0848 70.4254 69.3574 68.1608 71.42559999999999 66.83399999999999 69.5666 69.356 67.8778 53.554779999999994 46.0552 44.717 41.369 35.862399999999994 36.67219999999999 32.1138 15.599999999999994 18.08019999999999 15.02539999999999 8.251799999999989 0.0 0.0 64.6 64.6 71.7032 71.7032 68.1998 71.13839999999999 67.4284 70.54639999999999 71.7032 68.1998 71.13839999999999 67.4284 70.54639999999999 71.7032 68.1998 71.13839999999999
28 70.96759999999999 70.8014 71.5676 72.56599999999999 71.9524 70.198 70.1938 73.2354 73.42819999999999 72.2204 73.9298 69.72439999999999 71.6344 71.8938 69.6246 72.573 69.22152 70.961 66.39546 59.92779999999999 47.2722 44.37205999999999 39.07607999999999 42.2354 41.91919999999999 32.0428 24.614999999999995 15.599999999999994 17.30239999999999 8.46584 0.0 0.0 67.6 67.6 69.9022 69.9022 71.9328 68.89533999999999 71.84639999999999 68.25334 69.9022 71.9328 68.89533999999999 71.84639999999999 68.25334 69.9022 71.9328 68.89533999999999
29 74.67599999999999 72.11179999999999 71.792 71.83019999999999 72.30279999999999 73.41239999999999 73.00219999999999 73.2456 74.13459999999999 71.94879999999999 73.8882 72.6528 69.95872 71.62219999999999 73.0668 72.73339999999999 73.33179999999999 70.51732 71.35719999999999 60.310199999999995 50.0804 48.4824 44.1644 42.245599999999996 41.1836 34.28699999999999 25.321399999999997 20.87559999999999 15.599999999999994 12.5762 1.9687999999999874 0.0 69.6 69.6 73.3446 73.3446 72.7072 73.65159999999999 72.3176 73.3416 73.3446 72.7072 73.65159999999999 72.3176 73.3416 73.3446 72.7072 73.65159999999999
30 80.7854 80.23519999999999 81.00139999999999 80.79459999999999 79.58919999999999 79.6318 77.91256 80.872 81.065 79.9812 81.5666 79.1582 81.06819999999999 79.65459999999999 79.44239999999999 80.2098 77.78134 80.39479999999999 75.29065999999999 67.5646 54.990899999999996 52.93187999999999 48.89389999999999 49.872 50.068 41.47659999999999 32.25179999999999 25.60503999999999 26.736199999999997 15.599999999999994 6.418239999999997 6.729199999999992 76.6 76.6 79.72 79.72 79.69359999999999 78.7132 79.4832 78.07115999999999 79.72 79.69359999999999 78.7132 79.4832 78.07115999999999 79.72 79.69359999999999 78.7132
31 91.1004 89.56819999999999 90.33439999999999 91.0848 90.4032 88.96499999999999 88.6706 91.73419999999999 91.9272 90.2712 92.38059999999999 88.49131999999999 90.40119999999999 89.9448 89.4914 91.032 88.60239999999999 89.72779999999999 86.6278 78.4266 65.749 63.753 59.43495999999999 60.73419999999999 60.35799999999999 50.80959999999999 43.11399999999999 36.14609999999999 36.069199999999995 27.846799999999988 15.599999999999994 16.062399999999997 86.6 86.6 89.76899999999999 89.76899999999999 89.9836 89.2042 90.29719999999999 88.6122 89.76899999999999 89.9836 89.2042 90.29719999999999 88.6122 89.76899999999999 89.9836 89.2042
32 93.95079999999999 92.1246 91.06688 93.6672 93.6036 92.97739999999999 93.3292 94.9386 95.50959999999999 93.32159999999999 95.58099999999999 92.4358 91.8476 92.9952 92.34179999999999 94.2324 93.6588 90.53027999999999 91.68419999999999 82.003 70.4074 68.8094 64.4914 63.938599999999994 63.020399999999995 54.61399999999999 46.6964 41.20259999999999 37.831599999999995 32.9032 22.2958 15.599999999999994 89.6 89.6 92.6194 92.6194 93.03399999999999 93.2166 93.49759999999999 93.6686 92.6194 93.03399999999999 93.2166 93.49759999999999 93.6686 92.6194 93.03399999999999 93.2166
33 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 92.0 91.0 80.0 70.0 68.0 64.0 62.0 62.0 55.0 44.0 41.0 39.0 32.0 22.0 19.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0
34 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 92.0 91.0 80.0 70.0 68.0 64.0 62.0 62.0 55.0 44.0 41.0 39.0 32.0 22.0 19.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0 93.0
35 96.0726 95.6944 96.4606 97.4588 97.3034 93.54902 95.5448 98.5862 98.7792 97.1134 99.2808 94.6174 96.5274 96.7868 94.7295 97.924 94.57248 95.854 92.5978 85.2788 72.623 69.72302 65.40504 67.5862 66.8122 56.93566 49.965999999999994 42.11618 42.19540000000001 33.8168 23.209379999999996 22.1884 93.0 93.0 93.0 93.0 96.8258 93.78828 97.1974 94.5823 93.0 96.8258 93.78828 97.1974 94.5823 93.0 96.8258 93.78828
36 96.0726 95.6944 96.4606 97.4588 97.3034 93.54902 95.5448 98.5862 98.7792 97.1134 99.2808 94.6174 96.5274 96.7868 94.7295 97.924 94.57248 95.854 92.5978 85.2788 72.623 69.72302 65.40504 67.5862 66.8122 56.93566 49.965999999999994 42.11618 42.19540000000001 33.8168 23.209379999999996 22.1884 93.0 93.0 93.0 93.0 96.8258 93.78828 97.1974 94.5823 93.0 96.8258 93.78828 97.1974 94.5823 93.0 96.8258 93.78828
37 99.7224 96.8642 97.1264 94.3628 94.30724 97.587 96.4726 95.3182 96.2072 94.58524 95.9606 97.1134 95.4232 94.25872 98.1134 94.73794 97.0624 95.4218 95.2498 82.3826 73.551 72.213 68.057 64.3182 63.63602 58.17959999999999 47.394000000000005 44.768 41.0912 35.8536 25.861199999999997 21.7564 93.0 93.0 98.391 98.391 93.0 97.8262 94.3222 97.2342 98.391 93.0 97.8262 94.3222 97.2342 98.391 93.0 97.8262
38 96.596 96.3258 97.092 97.7264 96.6028 95.7226 94.84428 97.8858 98.0788 96.9128 98.5802 95.249 97.1588 96.5864 95.253 97.2236 93.872 96.4854 91.89732 84.5782 71.92262 69.02254 64.70456 66.8858 66.9996 57.5672 49.265600000000006 41.4157 42.826800000000006 33.11632 22.508899999999997 22.819999999999993 93.0 93.0 95.5306 95.5306 96.6252 93.0 96.4968 93.88182 95.5306 96.6252 93.0 96.4968 93.88182 95.5306 96.6252 93.0
39 99.6658 96.8858 97.148 94.73722 93.8327 97.5304 95.6082 94.77464 95.6636 94.5287 95.417 97.0568 96.0496 94.20218 98.0568 94.08438 96.1978 95.4434 94.50919999999999 81.83908 72.6864 71.3484 68.0004 63.774640000000005 64.0104 58.20099999999999 46.85039999999999 44.711600000000004 41.717600000000004 34.8832 25.636799999999994 21.7778 93.0 93.0 98.3346 98.3346 94.24112 97.7696 93.0 97.1776 98.3346 94.24112 97.7696 93.0 97.1776 98.3346 94.24112 97.7696
40 97.8512 97.685 98.4512 98.3516 97.146 97.0816 95.4694 98.429 98.62180000000001 97.538 99.1234 96.608 98.518 97.2114 96.5082 97.7666 95.3412 97.8446 92.51508 85.1214 72.5478 70.4916 65.9597 67.429 67.6248 58.9264 49.8086 43.1648 44.18600000000001 33.6084 23.978039999999993 24.179000000000002 93.0 93.0 96.7858 96.7858 97.2504 95.779 97.04 93.0 96.7858 97.2504 95.779 97.04 93.0 96.7858 97.2504 95.779
