param n := 16.0;
param numVehicles := 2.0;
set Origin := 33 35 36;
set O := 35 36;
param Ok := 1 35 2 36;
set S := 42 43 44 45 46;
set F := 34 37 38 39 40 41;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46:=
1 127.5 130.5406 131.2954 132.1244 129.6972 130.9756 131.7462 131.7878 131.2802 129.12136 129.8808 130.9968 128.44566 130.8332 128.586 130.8472 131.7154 128.5968 124.90093999999999 113.5232 114.49600000000001 90.8426 89.3124 81.8324 70.98679999999999 67.7508 54.29159999999999 54.41120000000001 32.8202 25.289600000000007 22.586000000000013 21.148680000000013 127.5 127.5 129.20362 131.7786 129.20362 131.1866 132.3434 129.718 131.7786 129.20362 131.1866 132.3434 129.718 131.7786
2 131.1622 127.5 131.30180000000001 129.20656 131.4574 131.328 131.7524 128.86998 129.9044 129.5436 131.641 129.793 131.62 129.45742 131.5814 128.06262 133.7916 125.62896 127.15719999999999 115.77340000000001 113.12039999999999 92.9188 88.7926 80.45660000000001 69.857 70.92500000000001 54.297799999999995 51.44354000000001 34.8964 27.539800000000014 25.581400000000002 23.609199999999987 127.5 127.5 131.3498 128.86084 131.3498 128.21884 129.8676 131.4782 128.86084 131.3498 128.21884 129.8676 131.4782 128.86084
3 130.0912 129.8038 127.5 131.3876 129.7946 129.24506 129.6694 131.0512 130.5434 130.6828 129.9782 129.1802 130.979 130.0966 130.5104 130.2938 132.1208 127.86000000000001 126.0864 114.70240000000001 113.7594 91.24799999999999 88.62180000000001 81.09559999999999 69.1702 70.2782 52.214879999999994 53.6746 32.84559999999999 26.468799999999987 24.510400000000004 23.681999999999988 127.5 127.5 130.279 131.042 130.279 130.45 131.6068 129.8154 131.042 130.279 130.45 131.6068 129.8154 131.042
4 130.794 129.04874 129.9338 127.5 130.5094 129.96 130.3844 129.04396 128.53634 129.9276 130.693 128.42506 131.2998 128.0894 131.2134 129.5386 132.8356 126.79499999999999 126.7892 115.40539999999999 111.75229999999999 91.96279999999999 87.86655999999999 79.08854 68.48895999999999 70.60499999999999 52.9298 52.9196 33.56039999999999 27.17179999999999 25.213400000000007 23.289199999999994 127.5 127.5 130.9818 129.03482 130.9818 129.6948 129.5996 130.5302 129.03482 130.9818 129.6948 129.5996 130.5302 129.03482
5 130.3008 130.0134 129.22236 131.5972 127.5 128.90856 129.673 131.2606 130.753 130.8922 129.07768 129.3897 131.1886 130.306 130.72 130.5032 131.1602 128.0696 126.29579999999999 113.96199999999999 113.969 90.2876 88.8312 81.30520000000001 69.37960000000001 69.4616 52.21835999999999 53.88419999999999 31.88499999999999 25.6524 24.72 23.89160000000001 127.5 127.5 129.9754 131.2514 129.9754 130.6594 131.8162 130.025 131.2514 129.9754 130.6594 131.8162 130.025 131.2514
6 130.1902 129.9028 129.11178 131.4866 129.8934 127.5 129.5624 131.15 130.6424 130.7816 129.9312 129.2791 131.078 130.1954 130.6094 130.3926 132.0136 127.959 126.18520000000001 114.8014 113.85839999999999 91.14099999999999 88.72059999999999 81.19460000000001 69.269 70.315 52.10777999999999 53.77359999999999 32.73840000000001 26.505799999999994 24.609399999999994 23.781000000000006 127.5 127.5 130.3778 131.1408 130.3778 130.5488 131.7058 129.9144 131.1408 130.3778 130.5488 131.7058 129.9144 131.1408
7 131.4308 129.6894 129.02642 130.3072 131.134 130.5846 127.5 129.9706 129.17704 130.5682 131.3178 129.06574 131.9406 129.9822 131.85 130.1792 133.4602 127.7216 127.42580000000001 116.042 112.679 92.58760000000001 88.50720000000001 80.0152 67.51166 71.2458 52.98240000000001 53.56020000000001 34.185 27.808400000000006 25.849999999999994 23.930000000000007 127.5 127.5 131.6186 129.9616 131.6186 130.3356 130.4644 131.155 129.9616 131.6186 130.3356 130.4644 131.155 129.9616
8 131.1306 129.3853 130.2702 127.83656 130.846 130.2964 130.721 127.5 128.8729 130.2642 131.0296 128.76162 131.6364 128.42598 131.5498 129.8752 133.1722 127.13159999999999 127.1258 115.74180000000001 112.08886000000001 92.29939999999999 88.20312000000001 79.42509999999999 68.82560000000001 70.9416 53.2662 53.256 33.89699999999999 27.508399999999995 25.549800000000005 23.625799999999998 127.5 127.5 131.3184 129.37138 131.3184 130.0314 129.9362 130.8668 129.37138 131.3184 130.0314 129.9362 130.8668 129.37138
9 130.106 129.8186 129.23358 130.5844 129.8092 129.25978 129.6842 130.2478 127.5 130.6974 129.993 129.19492 130.9938 130.1112 130.5252 130.3084 132.1354 127.8748 126.101 114.71719999999999 112.9562 91.2628 88.63640000000001 80.29239999999999 67.78881999999999 70.293 52.22958 53.689400000000006 32.86019999999999 26.483599999999996 24.525200000000012 23.696799999999996 127.5 127.5 130.2938 130.2386 130.2938 130.4646 130.7416 129.8302 130.2386 130.2938 130.4646 130.7416 129.8302 130.2386
10 129.42468 129.22532 131.3624 130.8092 130.062 131.3406 131.813 130.4726 129.965 127.5 130.2456 129.8536 129.8824 129.518 129.844 129.532 132.2282 127.2816 125.41973999999999 114.036 113.1808 91.3554 88.44116 80.5172 69.9176 69.1876 54.35839999999999 53.09620000000001 33.333 25.802400000000006 23.843999999999994 21.871859999999998 127.5 127.5 129.6124 130.4634 129.6124 129.8714 131.0282 130.0828 130.4634 129.6124 129.8714 131.0282 130.0828 130.4634
11 130.2468 131.4094 130.6184 132.9932 129.452 129.34052 131.069 132.6566 132.149 131.0882 127.5 130.7856 130.7426 131.702 130.1208 131.8992 129.9002 129.4656 126.24180000000001 112.70194000000001 115.36500000000001 89.02748 90.1592 82.7012 70.7756 68.20160000000001 52.94239999999999 55.28020000000001 31.00497999999999 24.392359999999996 24.120800000000003 23.83760000000001 127.5 127.5 129.30942 132.6474 129.30942 132.0554 133.2122 129.8708 132.6474 129.30942 132.0554 133.2122 129.8708 132.6474
12 131.29 128.29258 130.4296 129.8764 131.0052 130.4558 130.8802 129.5398 129.03218 129.7474 131.1888 127.5 131.79579999999999 128.58526 131.7092 128.78246 133.3314 126.34878 127.285 115.90119999999999 112.24814 92.4588 88.36240000000001 79.58439999999999 68.9848 71.10079999999999 53.4256 52.16336000000001 34.05619999999999 27.667599999999993 25.70920000000001 23.785200000000003 127.5 127.5 131.4776 129.5306 131.4776 128.93868 130.0954 131.0262 129.5306 131.4776 128.93868 130.0954 131.0262 129.5306
13 129.39342 131.906 131.749 133.4898 130.1848 130.4712 132.1996 133.1532 132.6456 130.487 129.8004 131.9164 127.5 132.1988 129.07354 132.2126 131.031 129.9622 125.38847999999999 112.83866 115.86160000000001 90.1582 90.67779999999999 83.1978 71.90620000000001 67.06638000000001 54.07300000000001 55.77680000000001 32.13560000000001 24.60499999999999 23.07354000000001 22.514199999999988 127.5 127.5 129.44614 133.1442 129.44614 132.5522 133.709 130.2056 133.1442 129.44614 132.5522 133.709 130.2056 133.1442
14 130.3726 128.62732 129.5124 130.2112 130.088 129.5386 129.963 129.8746 128.11494 129.5062 130.2716 128.00364 130.8784 127.5 130.792 129.1172 132.4142 126.68360000000001 126.36779999999999 114.98400000000001 112.58279999999999 91.54140000000001 87.44514000000001 79.91919999999999 68.06754000000001 70.18360000000001 52.508399999999995 52.498099999999994 33.13900000000001 26.750400000000013 24.792 22.86779999999999 127.5 127.5 130.5604 129.8654 130.5604 129.27342 130.4302 130.1088 129.8654 130.5604 129.27342 130.4302 130.1088 129.8654
15 127.97444 130.957 130.737 132.5408 129.13862 130.4172 131.1876 132.2044 131.6966 129.538 129.32228 130.9042 128.86223999999999 131.2498 127.5 131.2636 131.2608 129.0132 123.92418 113.06855999999999 114.9126 90.38820000000001 89.7158 82.24879999999999 70.89420000000001 67.8502 53.733000000000004 54.827799999999996 32.3656 24.835000000000008 21.5 21.56523999999999 127.5 127.5 128.64506 132.1952 128.64506 131.6032 132.76 129.1595 132.1952 128.64506 131.6032 132.76 129.1595 132.1952
16 131.1684 128.90634 131.1994 129.10416 131.4638 131.2256 131.65 128.76758 129.802 129.55 131.6474 129.6906 131.6262 129.35502 131.5876 127.5 133.798 125.52655999999999 127.1636 115.77959999999999 113.018 92.92519999999999 88.799 80.35419999999999 69.75460000000001 70.9314 54.19540000000001 51.34111999999999 34.82599999999999 27.5462 25.58760000000001 23.6156 127.5 127.5 131.3562 128.75844 131.3562 128.11644 129.7652 131.4846 128.75844 131.3562 128.11644 129.7652 131.4846 128.75844
17 17.8614 19.562 18.771 21.1458 17.46472 17.49324 19.2216 20.8094 20.3016 18.703 16.82238 18.9384 18.3572 19.8548 17.735599999999998 20.052 15.5 17.6182 13.8564 0.31665999999999883 3.5176000000000016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.5 15.5 16.92414 20.8002 16.92414 20.208199999999998 21.365000000000002 17.4856 20.8002 16.92414 20.208199999999998 21.365000000000002 17.4856 20.8002
18 22.2898 19.21652 21.5096 19.41432 22.0852 21.5356 21.9602 19.07776 20.11212 20.6714 22.2688 20.00084 22.7476 19.6652 22.7092 19.7064 24.4114 15.5 18.285 6.901199999999999 3.32808 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.5 18.5 22.4776 19.0686 22.4776 19.8626 21.1754 22.106 19.0686 22.4776 19.8626 21.1754 22.106 19.0686
19 19.550262 22.533 23.0518 24.116799999999998 21.45356 22.732 23.5026 23.7802 23.2726 21.11374 21.6372 22.9892 20.43806 22.8256 19.92418 22.8396 23.5758 20.589199999999998 15.5 5.3835000000000015 6.488399999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.5 19.5 20.96 23.771 20.96 23.179 24.3358 21.47444 23.771 20.96 23.179 24.3358 21.47444 23.771
20 33.19444 35.351 34.56 36.9348 33.14374 33.28226 35.0106 36.5984 36.0906 34.036 32.6114 34.7274 33.7662 35.6438 33.06856 35.7616 33.842 33.4072 29.189500000000002 15.5 19.306600000000003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.5 31.5 32.25716 36.5892 32.25716 35.9972 37.153999999999996 33.16462 36.5892 32.25716 35.9972 37.153999999999996 33.16462 36.5892
21 37.1496 34.0762 36.3692 34.274 36.9448 36.3954 36.8198 33.93744 34.9718 35.531 37.1286 34.8606 37.6074 34.5248 37.5688 33.91808 39.271 30.696420000000003 33.1446 21.760800000000003 15.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.5 32.5 37.3374 33.92828 37.3374 34.0743 34.15512 36.9658 33.92828 37.3374 34.0743 34.15512 36.9658 33.92828
22 58.7364 60.437 59.646 62.0208 58.3396 58.3682 60.0966 61.6842 61.1766 59.577799999999996 57.6974 59.8134 59.2322 60.7298 58.6106 60.9268 56.63788 58.4932 54.7314 41.19162 44.3926 15.5 19.0128 11.7288 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.5 55.5 57.7992 61.675200000000004 57.7992 61.0832 62.24 58.3606 61.675200000000004 57.7992 61.0832 62.24 58.3606 61.675200000000004
23 58.666 59.2186 60.1176 60.8024 58.5194 59.7978 60.5682 60.466 59.9584 57.79954 58.703 59.061 59.1718 59.5114 59.0852 59.5254 60.8536 57.275 54.6612 43.2772 43.1742 19.980800000000002 15.5 10.510599999999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.5 56.5 58.8538 60.4568 58.8538 59.8648 61.0216 58.5402 60.4568 58.8538 59.8648 61.0216 58.5402 60.4568
24 69.8134 66.73996 69.033 66.93776 69.6086 69.0592 69.4836 66.6012 67.6356 68.1948 69.7922 67.5242 70.2712 67.18864 70.2326 66.58184 71.9348 63.36018 65.8084 54.4246 50.133520000000004 31.062200000000004 26.9658 15.5 7.536199999999994 9.5762 0.0 0.0 0.0 0.0 0.0 0.0 65.5 65.5 70.001 66.59204 70.001 66.73806 66.81888000000001 69.6296 66.59204 70.001 66.73806 66.81888000000001 69.6296 66.59204
25 80.8512 79.1058 78.8128 79.5056 80.5664 80.017 79.2634 79.169 78.5934 79.9846 80.7502 78.48212 81.357 79.3984 81.2704 79.5956 82.8926 76.92 76.8462 65.4624 61.877399999999994 42.019999999999996 37.92359999999999 29.2136 15.5 20.6622 2.768799999999999 2.976600000000005 0.0 0.0 0.0 0.0 76.5 76.5 81.039 79.1598 81.039 79.7518 78.5628 80.5874 79.1598 81.039 79.7518 78.5628 80.5874 79.1598
26 80.342 82.8546 82.4996 84.4384 81.0834 81.2218 82.9502 84.102 83.5942 81.4356 80.551 82.667 79.8458 83.1474 80.0222 83.1612 81.1516 80.9108 76.337 63.589200000000005 66.8102 40.278800000000004 41.626400000000004 34.1464 22.656800000000004 15.5 4.823599999999999 6.725399999999993 0.0 0.0 0.0 0.0 77.5 77.5 80.1968 84.0928 80.1968 83.5008 84.6576 81.1042 84.0928 80.1968 83.5008 84.6576 81.1042 84.0928
27 95.9128 95.6254 93.82246 96.9272 94.5702 93.55664 94.27306 96.5908 95.797 96.5044 94.34978 95.0018 96.8006 95.9182 96.059 96.1154 96.4324 93.6816 91.9078 79.234 79.299 55.5596 54.443200000000004 46.6352 34.131600000000006 34.7338 15.5 19.4962 0.0 0.0 0.0 0.0 92.5 92.5 95.2476 96.5816 95.2476 96.2716 96.2744 95.637 96.5816 95.2476 96.2716 96.2744 95.637 96.5816
28 96.1276 95.2022 97.4952 95.4 96.5048 97.5214 97.9458 95.0634 96.0978 94.509 96.6884 95.9864 96.58539999999999 95.6508 96.5468 93.90278 98.839 91.8224 92.1226 80.7388 79.3138 57.96639999999999 54.684 46.650000000000006 36.050399999999996 35.8904 20.491200000000006 15.5 0.0 0.0 0.0 0.0 92.5 92.5 96.3152 95.0542 96.3152 94.41226 96.061 96.5258 95.0542 96.3152 94.41226 96.061 96.5258 95.0542
29 117.7732 118.7138 117.9228 120.2976 116.7564 116.645 118.3734 119.961 119.4534 118.6146 116.536 118.09 118.269 119.0064 117.6472 119.2036 115.6746 116.77 113.76820000000001 100.2284 102.6694 76.204 77.4636 70.0056 58.08 55.55 40.24679999999999 42.584599999999995 15.5 11.918800000000005 11.647199999999998 11.364000000000004 113.5 113.5 116.8358 119.9518 116.8358 119.3598 120.5166 117.3974 119.9518 116.8358 119.3598 120.5166 117.3974 119.9518
30 122.28782 124.96039999999999 124.1694 126.5442 122.7532 122.8916 124.62 126.2076 125.7 123.6454 122.22078 124.3368 122.39962 125.25319999999999 121.96794 125.371 123.4514 123.0166 118.28288 105.25906 108.916 82.5786 83.3302 76.2522 64.3266 59.858779999999996 46.493399999999994 48.831199999999995 24.555999999999997 15.5 15.967939999999999 15.878600000000006 120.5 120.5 121.86654 126.1986 121.86654 125.6066 126.7634 122.774 126.1986 121.86654 125.6066 126.7634 122.774 126.1986
31 121.97444 124.957 124.737 126.5408 123.13862 124.4172 125.1876 126.20439999999999 125.6966 123.538 123.32228 124.9042 122.86224 125.2498 121.5 125.2636 125.2608 123.0132 117.92418 107.06856 108.9126 84.3882 83.7158 76.2488 64.8942 61.8502 47.733000000000004 48.827799999999996 26.3656 18.834999999999994 15.5 15.565240000000003 121.5 121.5 122.64506 126.1952 122.64506 125.6032 126.76 123.1595 126.1952 122.64506 125.6032 126.76 123.1595 126.1952
32 124.26038 125.291 126.54 126.8748 124.9416 126.2202 126.9906 126.5382 126.0306 123.87186 125.1254 125.7474 123.90982 125.5836 124.05014 125.5976 127.0638 123.3472 120.25544 108.8716 109.2466 86.1912 84.0628 76.5828 65.7372 63.215 49.536 49.1618 28.168599999999998 20.638000000000005 18.05014 15.5 122.5 122.5 124.44812 126.529 124.44812 125.9372 127.094 124.9626 126.529 124.44812 125.9372 127.094 124.9626 126.529
33 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 124.0 123.0 111.0 110.0 87.0 86.0 77.0 66.0 65.0 50.0 50.0 29.0 22.0 21.0 20.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0
34 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 124.0 123.0 111.0 110.0 87.0 86.0 77.0 66.0 65.0 50.0 50.0 29.0 22.0 21.0 20.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0
35 128.27094 130.5316 129.8186 132.1154 128.22024 129.1458 130.2692 131.7788 131.2712 129.1124 128.05088 129.986 129.1588 130.8242 128.14506 130.8382 129.9494 128.5878 124.26599999999999 111.75716 114.4872 89.07660000000001 88.79740000000001 81.82339999999999 69.97579999999999 67.33279999999999 52.747600000000006 54.4024 31.05420000000001 23.523560000000003 22.14506 21.861760000000004 127.0 127.0 127.0 131.7696 127.0 131.1776 132.3346 128.24112 131.7696 127.0 131.1776 132.3346 128.24112 131.7696
36 130.309 127.23574 130.8608 128.86954 130.6044 130.887 131.3114 128.53298 129.4634 128.69058 130.788 129.352 130.7668 129.0164 130.7284 127.7256 132.9386 125.29194000000001 126.30420000000001 114.9204 112.67939999999999 92.0658 87.93956 80.0156 69.416 70.072 53.85679999999999 51.10651999999999 34.04339999999999 26.686800000000005 24.728399999999993 22.756200000000007 127.0 127.0 130.4968 127.0 130.4968 127.88182 129.5306 130.6252 127.0 130.4968 127.88182 129.5306 130.6252 127.0
37 128.27094 130.5316 129.8186 132.1154 128.22024 129.1458 130.2692 131.7788 131.2712 129.1124 128.05088 129.986 129.1588 130.8242 128.14506 130.8382 129.9494 128.5878 124.26599999999999 111.75716 114.4872 89.07660000000001 88.79740000000001 81.82339999999999 69.97579999999999 67.33279999999999 52.747600000000006 54.4024 31.05420000000001 23.523560000000003 22.14506 21.861760000000004 127.0 127.0 127.0 131.7696 127.0 131.1776 132.3346 128.24112 131.7696 127.0 131.1776 132.3346 128.24112 131.7696
38 130.8522 129.92680000000001 132.2198 130.1246 131.2296 132.246 132.6704 129.788 130.8224 129.2338 131.4132 130.7112 131.31 130.3756 131.2714 128.62748 133.5638 126.547 126.84719999999999 115.46340000000001 114.0384 92.691 89.4086 81.37459999999999 70.775 70.61519999999999 55.2158 50.224680000000006 34.66839999999999 27.22980000000001 25.2714 23.29939999999999 127.0 127.0 131.04 129.779 131.04 127.0 130.7858 131.2504 129.779 131.04 127.0 130.7858 131.2504 129.779
39 131.0096 127.9362 130.2292 128.13402 130.8048 130.2554 130.6798 127.79744 128.83182 129.391 130.9886 128.72052 131.4674 128.38488 131.4288 128.42608 133.131 125.54842 127.00460000000001 115.6208 110.50578 92.2584 88.162 77.84202 68.7844 70.77260000000001 53.2252 51.80698000000001 33.85579999999999 27.387200000000007 25.428799999999995 23.456799999999987 127.0 127.0 131.1974 127.78828 131.1974 128.5823 127.0 130.8258 127.78828 131.1974 128.5823 127.0 130.8258 127.78828
40 129.2594 130.5882 129.7972 132.172 128.27678 128.5193 130.2478 131.8354 131.3278 130.083 127.42444 129.9644 130.0752 130.8808 129.1336 131.078 129.575 128.6444 125.25460000000001 112.37672 114.5436 88.70226 88.98400000000001 81.88 69.95439999999999 67.87639999999999 52.12119999999999 54.459 30.679759999999987 24.067200000000014 23.1336 22.8502 127.0 127.0 128.3222 131.8262 128.3222 131.2342 132.391 127.0 131.8262 128.3222 131.2342 132.391 127.0 131.8262
41 130.309 127.23574 130.8608 128.86954 130.6044 130.887 131.3114 128.53298 129.4634 128.69058 130.788 129.352 130.7668 129.0164 130.7284 127.7256 132.9386 125.29194000000001 126.30420000000001 114.9204 112.67939999999999 92.0658 87.93956 80.0156 69.416 70.072 53.85679999999999 51.10651999999999 34.04339999999999 26.686800000000005 24.728399999999993 22.756200000000007 127.0 127.0 130.4968 127.0 130.4968 127.88182 129.5306 130.6252 127.0 130.4968 127.88182 129.5306 130.6252 127.0
42 128.27094 130.5316 129.8186 132.1154 128.22024 129.1458 130.2692 131.7788 131.2712 129.1124 128.05088 129.986 129.1588 130.8242 128.14506 130.8382 129.9494 128.5878 124.26599999999999 111.75716 114.4872 89.07660000000001 88.79740000000001 81.82339999999999 69.97579999999999 67.33279999999999 52.747600000000006 54.4024 31.05420000000001 23.523560000000003 22.14506 21.861760000000004 127.0 127.0 127.0 131.7696 127.0 131.1776 132.3346 128.24112 131.7696 127.0 131.1776 132.3346 128.24112 131.7696
43 130.8522 129.92680000000001 132.2198 130.1246 131.2296 132.246 132.6704 129.788 130.8224 129.2338 131.4132 130.7112 131.31 130.3756 131.2714 128.62748 133.5638 126.547 126.84719999999999 115.46340000000001 114.0384 92.691 89.4086 81.37459999999999 70.775 70.61519999999999 55.2158 50.224680000000006 34.66839999999999 27.22980000000001 25.2714 23.29939999999999 127.0 127.0 131.04 129.779 131.04 127.0 130.7858 131.2504 129.779 131.04 127.0 130.7858 131.2504 129.779
44 131.0096 127.9362 130.2292 128.13402 130.8048 130.2554 130.6798 127.79744 128.83182 129.391 130.9886 128.72052 131.4674 128.38488 131.4288 128.42608 133.131 125.54842 127.00460000000001 115.6208 110.50578 92.2584 88.162 77.84202 68.7844 70.77260000000001 53.2252 51.80698000000001 33.85579999999999 27.387200000000007 25.428799999999995 23.456799999999987 127.0 127.0 131.1974 127.78828 131.1974 128.5823 127.0 130.8258 127.78828 131.1974 128.5823 127.0 130.8258 127.78828
45 129.2594 130.5882 129.7972 132.172 128.27678 128.5193 130.2478 131.8354 131.3278 130.083 127.42444 129.9644 130.0752 130.8808 129.1336 131.078 129.575 128.6444 125.25460000000001 112.37672 114.5436 88.70226 88.98400000000001 81.88 69.95439999999999 67.87639999999999 52.12119999999999 54.459 30.679759999999987 24.067200000000014 23.1336 22.8502 127.0 127.0 128.3222 131.8262 128.3222 131.2342 132.391 127.0 131.8262 128.3222 131.2342 132.391 127.0 131.8262
46 130.309 127.23574 130.8608 128.86954 130.6044 130.887 131.3114 128.53298 129.4634 128.69058 130.788 129.352 130.7668 129.0164 130.7284 127.7256 132.9386 125.29194000000001 126.30420000000001 114.9204 112.67939999999999 92.0658 87.93956 80.0156 69.416 70.072 53.85679999999999 51.10651999999999 34.04339999999999 26.686800000000005 24.728399999999993 22.756200000000007 127.0 127.0 130.4968 127.0 130.4968 127.88182 129.5306 130.6252 127.0 130.4968 127.88182 129.5306 130.6252 127.0
;
param G:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46:=
1 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
2 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
;
