param n := 20.0;
param numVehicles := 2.0;
set Origin := 41 43 44;
set O := 43 44;
param Ok := 1 43 2 44;
set S := 50 51 52 53 54;
set F := 42 45 46 47 48 49;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54:=
29 0.40444404 0.28433405 0.37152114999999997 0.23211473999999996 0.41333005999999994 0.44340868 0.32690515 0.24808354999999999 0.19458152999999997 0.26579981999999996 0.18423805399999998 0.176792759 0.27849679 0.17880419699999997 0.44340868 0.43178993 0.5527922399999999 0.44383625 0.44340868 0.30125094999999996 0.5941921699999999 0.26444275 0.56461548 0.31787041 0.36202165999999997 0.44340868 0.5130839999999999 0.25222912 0.0 0.23836097999999997 0.32314996999999995 0.29199313 0.27849679 0.29124953 0.44340868 0.34809775 0.62683621 0.4725577999999999 0.44340868 0.39033422999999995 0.0 0.0 0.4219000499999999 0.24722840999999998 0.4219000499999999 0.30225480999999993 0.19173726 0.37992382999999996 0.24722840999999998 0.4219000499999999 0.30225480999999993 0.19173726 0.37992382999999996 0.24722840999999998
30 0.3442496199999999 0.07523001199999999 0.31132673 0.26487032 0.44608563999999995 0.3832142599999999 0.35966073 0.13118962999999997 0.22733711 0.29855539999999997 0.21698247999999998 0.20954647999999998 0.27016847 0.21155419999999997 0.3832142599999999 0.37159550999999996 0.48813621999999995 0.47659182999999994 0.3832142599999999 0.30872413 0.5886523499999999 0.14754325299999999 0.49995945999999997 0.34300409 0.3871553399999999 0.3832142599999999 0.5075441799999999 0.27866409999999997 0.31588128 0.0 0.09155203199999999 0.28364622 0.27016847 0.28292121 0.3832142599999999 0.38085333 0.5621801899999999 0.41236337999999995 0.3832142599999999 0.33013981 0.0 0.0 0.36168703999999996 0.130340067 0.36168703999999996 0.070666167 0.22391654999999996 0.37364041 0.130340067 0.36168703999999996 0.070666167 0.22391654999999996 0.37364041 0.130340067
31 0.33718541999999996 0.18230841199999998 0.30426253 0.37194871999999995 0.45110493999999995 0.37615005999999995 0.46673912999999995 0.23826803 0.33441550999999997 0.40563379999999993 0.32406088 0.31662488 0.34917597 0.3186326 0.37615005999999995 0.36453131 0.48107202 0.5193488299999999 0.37615005999999995 0.41580252999999995 0.5892100499999999 0.25462723 0.49289526 0.42201158999999994 0.44422664 0.37615005999999995 0.50810188 0.3857425 0.42295967999999995 0.24732136 0.0 0.36265371999999996 0.34917597 0.36192871 0.37615005999999995 0.43638165999999995 0.5551159899999999 0.40529918 0.37615005999999995 0.32307560999999996 0.0 0.0 0.35462283999999994 0.23741288999999996 0.35462283999999994 0.177744567 0.33099494999999995 0.37419811 0.23741288999999996 0.35462283999999994 0.177744567 0.33099494999999995 0.37419811 0.23741288999999996
32 0.155605736 0.3268122 0.12268842299999998 0.23871419 0.18792630999999996 0.19458152999999997 0.159492905 0.3781205999999999 0.33093917999999994 0.14914013399999998 0.20421114999999998 0.31314854999999997 0.15866936799999998 0.31515626999999996 0.19458152999999997 0.18294976699999999 0.33947199 0.21843249999999997 0.19458152999999997 0.5392958999999999 0.34499321999999993 0.39446121 0.35073752999999996 0.06792600099999999 0.11207167399999998 0.19458152999999997 0.26386645999999997 0.3822661699999999 0.29623164999999996 0.25832663999999994 0.34313422 0.0 0.15866936799999998 0.171427685 0.19458152999999997 0.12269028199999998 0.4129396699999999 0.22373064999999998 0.19458152999999997 0.161576844 0.0 0.0 0.17305616899999998 0.37726545999999994 0.17305616899999998 0.32223905999999997 0.42976361999999996 0.129968267 0.37726545999999994 0.17305616899999998 0.32223905999999997 0.42976361999999996 0.129968267 0.37726545999999994
33 0.27529931 0.18344612 0.24237641999999998 0.10186204599999998 0.28306992999999997 0.31426394999999996 0.19664502 0.23475451999999997 0.18757309999999996 0.13553969 0.06085808299999999 0.16978618799999998 0.0 0.17179762599999998 0.31426394999999996 0.30264519999999995 0.4294104099999999 0.31357611999999996 0.31426394999999996 0.39592981999999993 0.46393204 0.25111372 0.4412336499999999 0.18761028 0.23176152999999997 0.31426394999999996 0.38282386999999996 0.23890008999999995 0.152869288 0.11497729099999998 0.19976813999999998 0.168603864 0.0 0.16786769999999998 0.31426394999999996 0.21783761999999998 0.50345438 0.34341306999999993 0.31426394999999996 0.2669524 0.0 0.0 0.29275532 0.23389937999999996 0.29275532 0.17888227499999998 0.28641613 0.24966369999999996 0.23389937999999996 0.29275532 0.17888227499999998 0.28641613 0.24966369999999996 0.23389937999999996
34 0.156343759 0.32753720999999997 0.12342644599999998 0.23945778999999998 0.18865131999999996 0.19530653999999997 0.160230928 0.37884560999999994 0.33166418999999997 0.149876298 0.20495475 0.31387355999999994 0.15940739099999998 0.31589986999999997 0.19530653999999997 0.18368779 0.34019699999999997 0.21915751 0.19530653999999997 0.5400394999999999 0.34573681999999994 0.39520480999999996 0.35148113 0.068664024 0.11280969699999999 0.19530653999999997 0.26461006 0.38299118 0.29695666 0.25907023999999995 0.34385922999999996 7.375768399999999E-4 0.15940739099999998 0.0 0.19530653999999997 0.12342644599999998 0.41368326999999994 0.22445565999999997 0.19530653999999997 0.16231300799999998 0.0 0.0 0.173794192 0.37800905999999995 0.173794192 0.32298266 0.4305072199999999 0.13070628999999997 0.37800905999999995 0.173794192 0.32298266 0.4305072199999999 0.13070628999999997 0.37800905999999995
35 0.04409919799999999 0.38594698999999993 0.12410498099999999 0.35092343 0.21146124999999996 0.0 0.27115374 0.43727397999999995 0.39007397 0.26135680999999994 0.31642038999999994 0.37228334 0.31195878999999993 0.37430965 0.0 0.116326925 0.22795057999999996 0.27970513999999996 0.0 0.5984492799999999 0.34956635999999996 0.45361459 0.21030866999999998 0.23330449999999997 0.22428834999999997 0.0 0.26845819 0.44140095999999995 0.40844088999999995 0.31748002 0.4022690099999999 0.32545513 0.31195878999999993 0.32473011999999996 0.0 0.21644336999999997 0.2725294 0.15710408999999997 0.0 0.21021572 0.0 0.0 0.10643332699999998 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
36 0.23185448 0.32038005999999997 0.19893159 0.23230063999999997 0.082729218 0.22016136999999997 0.063473696 0.37170705 0.32452562999999995 0.142724725 0.1977976 0.306735 0.25351182999999994 0.30874271999999997 0.22016136999999997 0.12348965199999999 0.29933618 0.122409573 0.22016136999999997 0.53288235 0.26117091 0.38804766 0.28104362 0.16276288599999997 0.10565812399999999 0.22016136999999997 0.18005902199999999 0.3758526199999999 0.28981809999999997 0.25191308999999995 0.33670207999999996 0.26700816999999993 0.25351182999999994 0.26626457 0.22016136999999997 0.0 0.34326435 0.18415811699999998 0.22016136999999997 0.24618737 0.0 0.0 0.144732445 0.37085190999999995 0.144732445 0.31582551 0.4233500699999999 0.18130455199999998 0.37085190999999995 0.144732445 0.31582551 0.4233500699999999 0.18130455199999998 0.37085190999999995
37 0.27529931 0.5734643199999999 0.31599281999999995 0.5258925099999999 0.27098643 0.24555530999999997 0.35707671999999996 0.62477272 0.5775913 0.43632589 0.49138946999999994 0.5598006699999999 0.5006844699999999 0.5618083899999999 0.24555530999999997 0.24055459999999998 0.18904170999999997 0.28067181999999996 0.24555530999999997 0.78594802 0.35053303999999996 0.64113192 0.17075100899999998 0.4251904799999999 0.39925742999999997 0.24555530999999997 0.26942487 0.62891829 0.5834099699999999 0.5049973499999999 0.58978634 0.5141808099999999 0.5006844699999999 0.5134557999999999 0.24555530999999997 0.33527065 0.0 0.34899007 0.24555530999999997 0.39894139999999995 0.0 0.0 0.2617843799999999 0.6239175799999999 0.2617843799999999 0.5688911799999999 0.6764157399999999 0.3461458 0.6239175799999999 0.2617843799999999 0.5688911799999999 0.6764157399999999 0.3461458 0.6239175799999999
38 0.08060624 0.34530924999999996 0.04768892699999999 0.27990962999999996 0.20307715999999998 0.11957459799999999 0.26276964999999997 0.39661765 0.34943622999999996 0.25297272 0.23890008999999995 0.3316456 0.18833528999999996 0.33367190999999996 0.11957459799999999 0.107950271 0.26446134 0.27132104999999995 0.11957459799999999 0.5578115399999999 0.34120085999999994 0.41297684999999995 0.27572688 0.22493899999999997 0.21590426 0.11957459799999999 0.2600741 0.40076322 0.330902 0.27684228 0.36163126999999995 0.20183163 0.18833528999999996 0.20108803 0.11957459799999999 0.20805927999999999 0.33794760999999995 0.0 0.11957459799999999 0.086577348 0.0 0.0 0.09805853199999998 0.39578109999999994 0.09805853199999998 0.34075469999999997 0.44827925999999996 0.145873871 0.39578109999999994 0.09805853199999998 0.34075469999999997 0.44827925999999996 0.145873871 0.39578109999999994
39 0.04409919799999999 0.38594698999999993 0.12410498099999999 0.35092343 0.21146124999999996 0.0 0.27115374 0.43727397999999995 0.39007397 0.26135680999999994 0.31642038999999994 0.37228334 0.31195878999999993 0.37430965 0.0 0.116326925 0.22795057999999996 0.27970513999999996 0.0 0.5984492799999999 0.34956635999999996 0.45361459 0.21030866999999998 0.23330449999999997 0.22428834999999997 0.0 0.26845819 0.44140095999999995 0.40844088999999995 0.31748002 0.4022690099999999 0.32545513 0.31195878999999993 0.32473011999999996 0.0 0.21644336999999997 0.2725294 0.15710408999999997 0.0 0.21021572 0.0 0.0 0.10643332699999998 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
40 0.147401969 0.29275532 0.114484656 0.21118239999999996 0.19867132999999998 0.18636474999999997 0.23865841999999998 0.34406371999999996 0.2968823 0.22886149 0.170171001 0.27909167 0.119606201 0.28111798 0.18636474999999997 0.17474599999999998 0.33125520999999997 0.26691521999999995 0.18636474999999997 0.50525761 0.33679503 0.36042292 0.34253933999999997 0.19246227 0.19179303 0.18636474999999997 0.25566827 0.34820928999999995 0.26217477 0.22428834999999997 0.30907734 0.133102541 0.119606201 0.132364518 0.18636474999999997 0.18394805 0.40474148 0.21551386999999997 0.18636474999999997 0.0 0.0 0.0 0.16485240199999998 0.34322716999999997 0.16485240199999998 0.28820077 0.39572532999999993 0.1217645 0.34322716999999997 0.16485240199999998 0.28820077 0.39572532999999993 0.1217645 0.34322716999999997
41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
43 0.11813387299999999 0.39288105999999995 0.08521841899999999 0.31203315 0.136039761 0.10643332699999998 0.19945210999999996 0.44418946 0.39700804 0.22246653 0.2775487 0.3792174099999999 0.27308709999999997 0.38122512999999997 0.10643332699999998 0.040907294999999996 0.2269839 0.20428550999999998 0.10643332699999998 0.60536476 0.27414672999999995 0.46054865999999994 0.20869133999999998 0.19441422 0.18539621099999998 0.10643332699999998 0.19301996999999999 0.44833502999999997 0.36955060999999995 0.32441409 0.40920307999999994 0.28656485 0.27308709999999997 0.28583984 0.10643332699999998 0.144732445 0.27089347999999996 0.11821566899999998 0.10643332699999998 0.17132358099999997 0.0 0.0 0.0 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
44 0.30757154999999997 0.08652901399999999 0.27466725 0.26650623999999995 0.41388775999999994 0.34655478 0.36129664999999994 0.142490491 0.22897303 0.30019132 0.21861839999999996 0.21118239999999996 0.2334904 0.21319011999999998 0.34655478 0.33491744 0.45147673999999993 0.45684925 0.34655478 0.32002685 0.55199287 0.158842255 0.46329997999999994 0.30634460999999996 0.35049585999999994 0.34655478 0.47086611 0.28030002 0.31751719999999994 0.0180613004 0.10285103399999998 0.24698673999999998 0.2334904 0.24626172999999998 0.34655478 0.3611107499999999 0.52550212 0.3757038999999999 0.34655478 0.29348032999999996 0.0 0.0 0.32502755999999994 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
45 0.11813387299999999 0.39288105999999995 0.08521841899999999 0.31203315 0.136039761 0.10643332699999998 0.19945210999999996 0.44418946 0.39700804 0.22246653 0.2775487 0.3792174099999999 0.27308709999999997 0.38122512999999997 0.10643332699999998 0.040907294999999996 0.2269839 0.20428550999999998 0.10643332699999998 0.60536476 0.27414672999999995 0.46054865999999994 0.20869133999999998 0.19441422 0.18539621099999998 0.10643332699999998 0.19301996999999999 0.44833502999999997 0.36955060999999995 0.32441409 0.40920307999999994 0.28656485 0.27308709999999997 0.28583984 0.10643332699999998 0.144732445 0.27089347999999996 0.11821566899999998 0.10643332699999998 0.17132358099999997 0.0 0.0 0.0 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
46 0.35806198999999994 0.20318869999999997 0.3251391 0.39284388 0.47198150999999994 0.39702662999999994 0.4876157 0.25914459999999995 0.35529207999999995 0.4265103699999999 0.34495603999999996 0.3375014499999999 0.37005253999999993 0.33952775999999996 0.39702662999999994 0.3854078799999999 0.5019485899999999 0.5402439899999999 0.39702662999999994 0.43669768999999997 0.61010521 0.27550379999999997 0.51379042 0.4429067499999999 0.46510320999999993 0.39702662999999994 0.5289784499999999 0.40661906999999997 0.44383625 0.26819793 0.020884005999999997 0.38354888 0.37005253999999993 0.38280527999999997 0.39702662999999994 0.45725823 0.5759925599999999 0.42619434 0.39702662999999994 0.34395218 0.0 0.0 0.37551799999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
47 0.37269231999999997 0.11036882999999999 0.33976943 0.20779901999999997 0.38901433999999996 0.41165695999999996 0.30258942999999994 0.074122048 0.17026766899999998 0.24148409999999995 0.159922334 0.15247703899999998 0.25418106999999995 0.15449033599999998 0.41165695999999996 0.40003820999999995 0.5165789199999999 0.41952052999999995 0.41165695999999996 0.27135823 0.56987645 0.090475671 0.52840216 0.29355468999999995 0.33770594 0.41165695999999996 0.48876827999999994 0.07826575899999999 0.25880998 0.08316980099999999 0.167958791 0.26767740999999995 0.25418106999999995 0.26693380999999994 0.41165695999999996 0.32378203 0.5906228899999999 0.44080607999999993 0.41165695999999996 0.35858250999999997 0.0 0.0 0.39014833 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
48 0.21001122999999997 0.39814203 0.17710321199999998 0.31004402 0.10123556299999999 0.19831812 0.141218935 0.44945042999999996 0.4022690099999999 0.22047739999999996 0.27554098 0.38447837999999995 0.29041298 0.3864861 0.19831812 0.101655697 0.27751151999999996 0.169481312 0.19831812 0.61062573 0.23934624999999998 0.46579103999999993 0.25921896 0.19967519 0.183401504 0.19831812 0.158225067 0.45359599999999994 0.36756148 0.32967505999999996 0.4144640499999999 0.30390932 0.29041298 0.30318430999999996 0.19831812 0.08650670599999999 0.32142109999999996 0.16232416199999997 0.19831812 0.22436271 0.0 0.0 0.12289848999999999 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
49 0.30757154999999997 0.08652901399999999 0.27466725 0.26650623999999995 0.41388775999999994 0.34655478 0.36129664999999994 0.142490491 0.22897303 0.30019132 0.21861839999999996 0.21118239999999996 0.2334904 0.21319011999999998 0.34655478 0.33491744 0.45147673999999993 0.45684925 0.34655478 0.32002685 0.55199287 0.158842255 0.46329997999999994 0.30634460999999996 0.35049585999999994 0.34655478 0.47086611 0.28030002 0.31751719999999994 0.0180613004 0.10285103399999998 0.24698673999999998 0.2334904 0.24626172999999998 0.34655478 0.3611107499999999 0.52550212 0.3757038999999999 0.34655478 0.29348032999999996 0.0 0.0 0.32502755999999994 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
50 0.11813387299999999 0.39288105999999995 0.08521841899999999 0.31203315 0.136039761 0.10643332699999998 0.19945210999999996 0.44418946 0.39700804 0.22246653 0.2775487 0.3792174099999999 0.27308709999999997 0.38122512999999997 0.10643332699999998 0.040907294999999996 0.2269839 0.20428550999999998 0.10643332699999998 0.60536476 0.27414672999999995 0.46054865999999994 0.20869133999999998 0.19441422 0.18539621099999998 0.10643332699999998 0.19301996999999999 0.44833502999999997 0.36955060999999995 0.32441409 0.40920307999999994 0.28656485 0.27308709999999997 0.28583984 0.10643332699999998 0.144732445 0.27089347999999996 0.11821566899999998 0.10643332699999998 0.17132358099999997 0.0 0.0 0.0 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
51 0.35806198999999994 0.20318869999999997 0.3251391 0.39284388 0.47198150999999994 0.39702662999999994 0.4876157 0.25914459999999995 0.35529207999999995 0.4265103699999999 0.34495603999999996 0.3375014499999999 0.37005253999999993 0.33952775999999996 0.39702662999999994 0.3854078799999999 0.5019485899999999 0.5402439899999999 0.39702662999999994 0.43669768999999997 0.61010521 0.27550379999999997 0.51379042 0.4429067499999999 0.46510320999999993 0.39702662999999994 0.5289784499999999 0.40661906999999997 0.44383625 0.26819793 0.020884005999999997 0.38354888 0.37005253999999993 0.38280527999999997 0.39702662999999994 0.45725823 0.5759925599999999 0.42619434 0.39702662999999994 0.34395218 0.0 0.0 0.37551799999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
52 0.37269231999999997 0.11036882999999999 0.33976943 0.20779901999999997 0.38901433999999996 0.41165695999999996 0.30258942999999994 0.074122048 0.17026766899999998 0.24148409999999995 0.159922334 0.15247703899999998 0.25418106999999995 0.15449033599999998 0.41165695999999996 0.40003820999999995 0.5165789199999999 0.41952052999999995 0.41165695999999996 0.27135823 0.56987645 0.090475671 0.52840216 0.29355468999999995 0.33770594 0.41165695999999996 0.48876827999999994 0.07826575899999999 0.25880998 0.08316980099999999 0.167958791 0.26767740999999995 0.25418106999999995 0.26693380999999994 0.41165695999999996 0.32378203 0.5906228899999999 0.44080607999999993 0.41165695999999996 0.35858250999999997 0.0 0.0 0.39014833 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
53 0.21001122999999997 0.39814203 0.17710321199999998 0.31004402 0.10123556299999999 0.19831812 0.141218935 0.44945042999999996 0.4022690099999999 0.22047739999999996 0.27554098 0.38447837999999995 0.29041298 0.3864861 0.19831812 0.101655697 0.27751151999999996 0.169481312 0.19831812 0.61062573 0.23934624999999998 0.46579103999999993 0.25921896 0.19967519 0.183401504 0.19831812 0.158225067 0.45359599999999994 0.36756148 0.32967505999999996 0.4144640499999999 0.30390932 0.29041298 0.30318430999999996 0.19831812 0.08650670599999999 0.32142109999999996 0.16232416199999997 0.19831812 0.22436271 0.0 0.0 0.12289848999999999 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
54 0.30757154999999997 0.08652901399999999 0.27466725 0.26650623999999995 0.41388775999999994 0.34655478 0.36129664999999994 0.142490491 0.22897303 0.30019132 0.21861839999999996 0.21118239999999996 0.2334904 0.21319011999999998 0.34655478 0.33491744 0.45147673999999993 0.45684925 0.34655478 0.32002685 0.55199287 0.158842255 0.46329997999999994 0.30634460999999996 0.35049585999999994 0.34655478 0.47086611 0.28030002 0.31751719999999994 0.0180613004 0.10285103399999998 0.24698673999999998 0.2334904 0.24626172999999998 0.34655478 0.3611107499999999 0.52550212 0.3757038999999999 0.34655478 0.29348032999999996 0.0 0.0 0.32502755999999994 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
;
param alpha := 50 0.055 51 0.055 52 0.055 53 0.055 54 0.055;
param Tp := 150.8578;
param w1 := 0.75;
param w2 := 0.25;
param M:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54:=
1 166.5 170.2356 168.15574 170.438 169.2296 167.586 169.9756 170.7878 170.2802 169.8702 169.9968 170.0888 169.4528 170.1104 167.586 168.31006 168.536 169.9638 167.586 172.5218 170.7154 157.96359999999999 154.6632 146.5686 142.4716 134.586 121.8426 120.8324 109.98679999999999 94.499 93.41120000000001 87.59800000000001 73.4528 67.59 61.58600000000001 58.387 38.33240000000001 35.74879999999999 31.586000000000013 21.358100000000007 166.5 166.5 168.20362 170.7786 168.20362 170.1866 171.3434 168.718 170.7786 168.20362 170.1866 171.3434 168.718 170.7786
2 170.651 166.5 170.2968 168.877 170.8266 171.0702 169.8968 167.43878 168.47314 169.2394 168.36186 168.28176 169.3758 168.3034 171.0702 170.945 172.199 171.1548 171.0702 170.7148 172.7724 154.61472 158.3262 146.7996 143.2746 138.0702 123.89959999999999 119.02539999999999 108.42580000000001 92.53612000000001 91.44832 87.52099999999999 73.3758 67.51320000000001 65.0702 59.12479999999999 41.99539999999999 38.38380000000001 35.0702 23.499200000000002 166.5 166.5 170.83859999999999 167.42962 170.83859999999999 168.22364 169.5364 170.467 167.42962 170.83859999999999 168.22364 169.5364 170.467 167.42962
3 167.09398 170.7718 166.5 170.63400000000001 169.1336 167.5132 169.7758 171.3238 170.8162 169.6704 170.263 170.6248 169.989 170.6464 167.5132 168.11016 169.072 169.8678 167.5132 173.0578 170.6194 158.4998 155.1992 146.3686 142.2716 134.5132 121.74680000000001 121.36840000000001 110.25280000000001 95.0352 93.94739999999999 88.13419999999999 73.989 68.12620000000001 61.51320000000001 58.18719999999999 38.86859999999999 35.5488 31.513200000000012 21.894200000000012 166.5 166.5 168.00372 171.3146 168.00372 170.7228 171.8796 168.5182 171.3146 168.00372 170.7228 171.8796 168.5182 171.3146
4 168.46126 168.869 168.10712 166.5 168.809 168.8804 168.503 169.4212 168.9136 166.95768 167.55022 168.7222 168.49422 168.7438 168.8804 168.7554 170.4394 169.1372 168.8804 171.1552 170.4988 156.597 156.5606 144.51796 140.9929 135.8804 121.626 119.4658 107.5402 93.13247999999999 92.0446 86.6394 72.49422000000001 66.63140000000001 62.88040000000001 57.10712000000001 40.22980000000001 36.194199999999995 32.88040000000001 21.52539999999999 166.5 166.5 168.649 169.412 168.649 168.82 169.9768 168.18544 169.412 168.649 168.82 169.9768 168.18544 169.412
5 168.8828 170.3886 168.5288 169.441 166.5 168.757 167.62468 170.9408 170.4332 168.47728 169.0698 170.2418 169.5838 170.2634 168.757 167.71704 168.947 167.40474 168.757 172.6748 168.5364 158.1166 154.7502 145.6076 141.0785 135.757 119.66363999999999 120.9854 109.0598 94.65199999999999 93.5642 87.72900000000001 73.5838 67.721 62.757000000000005 56.39004 38.419399999999996 35.537800000000004 32.757000000000005 22.205000000000013 166.5 166.5 167.94558 170.9316 167.94558 170.3396 171.4964 168.507 170.9316 167.94558 170.3396 171.4964 168.507 170.9316
6 166.97444 170.6522 167.83518 170.2754 168.775 166.5 169.4172 171.2044 170.6966 169.3118 169.9042 170.5052 169.8562 170.527 166.5 167.7515 168.9524 169.5092 166.5 172.9384 170.2608 158.3802 154.7626 146.01 141.913 133.5 121.38820000000001 121.24879999999999 109.89420000000001 94.91560000000001 93.8278 88.00139999999999 73.8562 67.99359999999999 60.5 57.828599999999994 38.43199999999999 35.190200000000004 30.5 21.761599999999987 166.5 166.5 167.64506 171.1952 167.64506 170.6032 171.76 168.1595 171.1952 167.64506 170.6032 171.76 168.1595 171.1952
7 169.1902 169.598 168.836 168.6502 169.0678 169.6094 166.5 170.15 169.6424 167.68658 168.2791 169.451 169.2232 169.4726 169.6094 169.4844 171.1682 169.396 169.6094 171.88400000000001 171.0136 157.326 157.2274 145.24686 140.2878 136.6094 122.14099999999999 120.19460000000001 108.269 93.8614 92.77359999999999 87.36840000000001 73.22319999999999 67.3604 63.609399999999994 57.36601999999999 40.89680000000001 36.923 33.609399999999994 22.254400000000004 166.5 166.5 169.3778 170.1408 169.3778 169.5488 170.7058 168.9144 170.1408 169.3778 169.5488 170.7058 168.9144 170.1408
8 170.1306 168.7704 169.7766 168.27676 170.2264 170.5498 169.2964 166.5 167.8729 168.639 167.76162 167.68152 168.7756 167.70316 170.5498 170.4248 171.7268 170.5546 170.5498 170.1146 172.1722 153.675938 157.854 146.1994 142.6744 137.5498 123.29939999999999 118.42509999999999 107.82560000000001 93.34388000000001 92.256 86.92079999999999 72.7756 66.9128 64.5498 58.52459999999999 41.5232 37.86359999999999 34.549800000000005 22.978800000000007 166.5 166.5 170.3184 168.37138 170.3184 169.0314 168.9362 169.8668 168.37138 170.3184 169.0314 168.9362 169.8668 168.37138
9 169.106 169.5138 168.7518 167.24006 169.1896 169.5252 168.25978 169.2478 166.5 167.60238 168.19492 168.26282 169.139 168.28446 169.5252 169.4002 171.084 169.5178 169.5252 170.9198 171.1354 156.4238 157.2052 145.16266 141.6376 136.5252 122.2628 119.29239999999999 106.78881999999999 93.7772 92.6894 87.2842 73.13900000000001 67.27619999999999 63.52520000000001 57.48782 40.87459999999999 36.83879999999999 33.52520000000001 22.170199999999994 166.5 166.5 169.2938 169.2386 169.2938 169.4646 169.7416 168.8302 169.2386 169.2938 169.4646 169.7416 168.8302 169.2386
10 169.5388 168.5506 169.1846 167.67282 169.6224 169.958 168.6926 169.1026 168.595 166.5 167.23168 168.40358 168.24568 168.42522 169.958 169.833 171.1968 169.9506 169.958 170.8366 171.5682 156.2786 157.324 145.5954 142.0704 136.958 122.69560000000001 119.1472 107.22157999999999 92.81394 91.7262 86.39088000000001 72.24568 66.38293999999999 63.958 57.92060000000001 40.99340000000001 37.27160000000001 33.958 22.449000000000012 166.5 166.5 169.7264 169.0934 169.7264 168.5014 169.6582 169.263 169.0934 169.7264 168.5014 169.6582 169.263 169.0934
11 170.29 167.98776 169.9358 168.43604 170.3856 170.7092 169.4558 168.5398 168.03218 168.7984 166.5 167.8408 168.935 167.86244 170.7092 170.5842 171.886 170.7138 170.7092 170.2738 172.3314 155.7158 158.0132 146.3586 142.8336 137.7092 123.4588 118.58439999999999 107.9848 92.25116 91.16336000000001 87.08000000000001 72.935 67.07220000000001 64.70920000000001 58.68379999999999 41.68260000000001 38.02279999999999 34.70920000000001 23.138200000000012 166.5 166.5 170.4776 168.5306 170.4776 167.93868 169.0954 170.0262 168.5306 170.4776 167.93868 169.0954 170.0262 168.5306
