param n := 24.0;
param numVehicles := 2.0;
set Origin := 49 51 52;
set O := 51 52;
param Ok := 1 51 2 52;
set S := 58 59 60 61 62;
set F := 50 53 54 55 56 57;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62:=
15 0.6288439299999999 0.099428615 0.100464078 0.16165864 0.11899458999999998 0.38349310999999997 0.43318418 0.22594286 0.5025992399999999 0.17621089199999998 0.14507078299999998 0.25163423999999995 0.13961833599999998 0.4121217099999999 0.0 0.44444971999999994 0.07198791599999999 0.36815635999999996 0.4074928 0.46549359999999995 0.38360464999999994 0.127949393 0.55147235 0.25505479999999997 0.43705089999999996 0.38282386999999996 0.43117645999999993 0.39022269 0.17081049699999998 0.35263371 0.43318418 0.27806921999999995 0.29411239 0.40308696999999993 0.13986000599999998 0.5950473099999999 0.13961833599999998 0.22538515999999997 0.07057879399999999 0.65637572 0.144303016 0.49265359 0.12183328299999999 0.46549359999999995 0.5511563199999999 0.153086791 0.21538374 0.42745845999999993 0.0 0.0 0.127097971 0.40942615999999993 0.44396637999999994 0.14067053 0.09258749499999999 0.40942615999999993 0.127097971 0.44396637999999994 0.14067053 0.09258749499999999 0.40942615999999993 0.127097971
16 0.26553955999999995 0.47398923 0.47501168 0.30587985999999995 0.40654471 0.141401117 0.034859968 0.38466427999999997 0.070887388 0.33491744 0.30377919 0.41033706999999997 0.50430952 0.122253417 0.42846232 0.0 0.3641781 0.10468772599999998 0.11762822499999999 0.21252087999999997 0.19318727999999996 0.4154864999999999 0.119777229 0.28290262 0.14718632499999998 0.162669936 0.22888007999999999 0.20335601 0.38975793999999997 0.23698531999999997 0.034859968 0.30496894999999996 0.31396651 0.21266959999999996 0.42740269 0.25479453999999996 0.50430952 0.25321439 0.4908689499999999 0.28600715 0.43184569999999994 0.21804210999999998 0.38838227999999997 0.21252087999999997 0.141393681 0.4196320699999999 0.34380345999999995 0.22516208 0.0 0.0 0.41464995 0.18928337999999997 0.137091955 0.35962354999999996 0.46714811 0.18928337999999997 0.41464995 0.137091955 0.35962354999999996 0.46714811 0.18928337999999997 0.41464995
17 0.58815042 0.28907449999999996 0.29011553999999995 0.120970707 0.078304798 0.3427996 0.39249066999999993 0.185260504 0.46190572999999996 0.13552109999999998 0.10438099099999999 0.21094073 0.30491318 0.3714282 0.22906597999999997 0.40375620999999995 0.0 0.32746284999999997 0.36679929 0.42480008999999996 0.34291113999999995 0.08725960099999999 0.51079743 0.21436128999999998 0.3963573899999999 0.34213035999999997 0.39048294999999994 0.34952918 0.1903616 0.32422818999999997 0.39249066999999993 0.23739429999999995 0.31385496999999996 0.36239345999999995 0.09917021399999999 0.5543538 0.30491318 0.184687932 0.29145402 0.61568221 0.10361322399999999 0.45196008 0.20348613999999998 0.42480008999999996 0.5104628099999999 0.23473592999999995 0.174693948 0.38676494999999994 0.0 0.0 0.08640817899999999 0.36873265 0.4032728699999999 0.16021233799999998 0.28223338 0.36873265 0.08640817899999999 0.4032728699999999 0.16021233799999998 0.28223338 0.36873265 0.08640817899999999
18 0.4733013999999999 0.42203018 0.4230712199999999 0.33106930999999995 0.40552225999999997 0.166599862 0.20923044999999996 0.40987231999999996 0.27864550999999993 0.36012548 0.32898722999999996 0.43554511 0.51836356 0.23129677999999998 0.44251635999999994 0.22049598999999998 0.38938613999999994 0.0 0.22666787 0.36505182999999997 0.10238814299999999 0.41448263999999996 0.32753720999999997 0.30809207 0.25622596999999997 0.29922463999999993 0.35612862999999995 0.30662345999999996 0.41494738999999997 0.168113088 0.20923044999999996 0.40898 0.24994254999999999 0.12187046299999998 0.42639882999999995 0.46255637999999993 0.51836356 0.27842243 0.48966059999999995 0.4937689899999999 0.43084184 0.37057305999999995 0.38737842 0.36505182999999997 0.34913879 0.41862820999999995 0.37531350999999996 0.35241062999999995 0.0 0.0 0.4136275 0.32582692999999996 0.2896322 0.3848129999999999 0.41518905999999994 0.32582692999999996 0.4136275 0.2896322 0.3848129999999999 0.41518905999999994 0.32582692999999996 0.4136275
19 0.41375762999999993 0.40803191 0.40907294999999994 0.23992253999999996 0.34058739 0.07545680999999999 0.14968853899999998 0.31872554999999997 0.21910174 0.26897871 0.23784046 0.34439833999999997 0.43837078999999995 0.0046253779 0.36252358999999995 0.16095779699999999 0.29823937 0.17426451899999998 0.0 0.299299 0.18971094999999996 0.34954777 0.26799343999999997 0.21694529999999998 0.1966822 0.20807786999999997 0.26498185999999996 0.21547668999999997 0.32381920999999997 0.17103543599999999 0.14968853899999998 0.31785181999999995 0.26271387999999996 0.20919327 0.36146396 0.40301260999999994 0.43837078999999995 0.18727565999999998 0.42493021999999997 0.4342252199999999 0.36590696999999994 0.31104788 0.32244354999999997 0.299299 0.28961360999999997 0.35369333999999997 0.28416674 0.26126385999999996 0.0 0.0 0.34869262999999995 0.23469874999999996 0.23008842999999998 0.29366623 0.40119078999999996 0.23469874999999996 0.34869262999999995 0.23008842999999998 0.29366623 0.40119078999999996 0.23469874999999996 0.34869262999999995
20 0.26397799999999993 0.4957581199999999 0.49679915999999996 0.32764874999999993 0.4283135999999999 0.21623888 0.22514349 0.31627166999999995 0.26377351 0.35670492 0.32556667 0.30086056 0.5260784099999999 0.15693492099999998 0.4502498 0.25414389 0.38594698999999993 0.29496753 0.15230972899999998 0.0 0.33049301999999997 0.43727397999999995 0.27734421 0.30467151 0.18186782899999998 0.12763893999999998 0.131754766 0.168319437 0.34716824999999996 0.31181007 0.22514349 0.19196033999999998 0.40349595 0.34997533999999997 0.44917157999999996 0.25260091999999995 0.5260784099999999 0.32805772999999994 0.51263784 0.28444558999999997 0.45361459 0.12073275499999998 0.41015117 0.0 0.148749744 0.44140095999999995 0.25756444999999994 0.038025844999999996 0.0 0.0 0.4364188399999999 0.15425052499999997 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
21 0.4690257 0.3284852999999999 0.32952634 0.3268122 0.36904867999999996 0.16233717499999997 0.20497333999999998 0.40559661999999996 0.2743884 0.35586836999999993 0.32473011999999996 0.43126940999999996 0.48133227999999995 0.22703967 0.35360038999999993 0.21623888 0.38511044 0.13993994299999998 0.22241075999999996 0.36079471999999996 0.0 0.37800905999999995 0.32326151 0.30383496 0.25196885999999996 0.29496753 0.35187152 0.30236635 0.41069027999999996 0.16385225999999997 0.20497333999999998 0.40472288999999995 0.15639767 0.05812163499999999 0.38992525 0.45829927 0.48133227999999995 0.27416532 0.39611571999999995 0.48951187999999995 0.39436825999999997 0.36631594999999995 0.35090483999999994 0.36079471999999996 0.34488167999999997 0.38215462999999994 0.37105639999999995 0.34815352 0.0 0.0 0.37715392 0.32156981999999995 0.28537508999999994 0.38055588999999995 0.32164417999999995 0.32156981999999995 0.37715392 0.28537508999999994 0.38055588999999995 0.32164417999999995 0.32156981999999995 0.37715392
22 0.54425943 0.23328590999999996 0.23432694999999998 0.06517653999999999 0.16584138999999998 0.28701100999999996 0.33670207999999996 0.26033436 0.40611714 0.21060610999999999 0.17946228299999997 0.28602574 0.27866409999999997 0.31563960999999996 0.20283548999999998 0.3479676199999999 0.21103367999999997 0.27167426 0.3110107 0.37642891 0.28712255 0.0 0.45499024999999993 0.15857269999999998 0.3405688 0.28634177 0.34213035999999997 0.29374058999999997 0.26542802 0.26843959999999994 0.33670207999999996 0.25946062999999997 0.25806638 0.30660487 0.0119113566 0.5104628099999999 0.27866409999999997 0.128895624 0.26522353 0.5717912199999999 0.0163534371 0.40806908999999997 0.14768453699999998 0.37642891 0.4621102199999999 0.178938045 0.22579413999999995 0.33841235999999997 0.0 0.0 0.173944771 0.31294405999999997 0.35492028 0.23529362999999998 0.22644478999999998 0.31294405999999997 0.173944771 0.35492028 0.23529362999999998 0.22644478999999998 0.31294405999999997 0.173944771
23 0.20722273 0.6220214 0.62304385 0.45389344 0.5545582899999999 0.28942770999999995 0.18288842 0.4945869499999999 0.13897884 0.48294961 0.45181136 0.4791758399999999 0.65234169 0.25726700999999996 0.57649449 0.21188881999999998 0.51221027 0.25271245999999997 0.2526381 0.27780895999999994 0.3412194499999999 0.5635186699999999 0.0 0.43091619999999997 0.28219619999999995 0.22796916999999997 0.29418675 0.26864409 0.52548353 0.3849989 0.18288842 0.37027561999999997 0.46199867999999994 0.3607017699999999 0.57543486 0.25936768 0.65234169 0.4012465599999999 0.6389011199999999 0.20185022 0.5798778699999999 0.28334877999999997 0.53641445 0.27780895999999994 0.20670221 0.5676642399999999 0.4358611399999999 0.29045015999999996 0.0 0.0 0.5626635299999999 0.25459004999999996 0.20238932999999998 0.50763713 0.6151802799999999 0.25459004999999996 0.5626635299999999 0.20238932999999998 0.50763713 0.6151802799999999 0.25459004999999996 0.5626635299999999
24 0.5360798299999999 0.2682537 0.26927614999999994 0.19272252999999998 0.15971598499999998 0.36862111 0.44006248 0.13319549099999997 0.49237474 0.08345608699999998 0.05231597799999999 0.15887014 0.25284259 0.36583260999999995 0.176997249 0.45411651999999997 0.11270931099999999 0.39920166 0.36120369999999996 0.37272949999999994 0.41464995 0.168670788 0.50594544 0.0 0.39076179999999994 0.33653477 0.33843094999999995 0.34393358999999996 0.13828729199999998 0.39596699999999996 0.44006248 0.185319992 0.38559377999999994 0.43413227 0.18058140099999997 0.50228321 0.25284259 0.25643045999999997 0.23940202 0.56361162 0.18502441099999997 0.39990807999999994 0.27522494999999997 0.37272949999999994 0.45841080999999995 0.30647473999999997 0.12262893499999998 0.33469435999999997 0.0 0.0 0.16781936599999997 0.36315564999999994 0.35122086999999996 0.108145466 0.26141257999999995 0.36315564999999994 0.16781936599999997 0.35122086999999996 0.108145466 0.26141257999999995 0.36315564999999994 0.16781936599999997
25 0.39566956 0.43939323999999996 0.44043428 0.27128387 0.37194871999999995 0.18972953999999997 0.20465730999999998 0.26959217999999996 0.25696957 0.30034004 0.26920178999999994 0.29526496999999996 0.46973212 0.13042558099999998 0.3938849199999999 0.24733994999999998 0.32960069999999997 0.28816358999999997 0.12580038899999998 0.19235072999999997 0.30398368 0.38090909999999994 0.27054026999999997 0.24830663 0.0 0.1011296 0.15804102599999997 0.10853213799999999 0.35071894 0.28530072999999995 0.20465730999999998 0.22410244999999998 0.34092201 0.323466 0.39282529 0.36187294 0.46973212 0.21863698999999998 0.45629154999999993 0.4226436499999999 0.39726829999999996 0.25947921999999995 0.35380488 0.19235072999999997 0.27803204 0.38505466999999993 0.21086637 0.15432116699999998 0.0 0.0 0.38005395999999997 0.127741185 0.170829087 0.32502755999999994 0.43255211999999993 0.127741185 0.38005395999999997 0.170829087 0.32502755999999994 0.43255211999999993 0.127741185 0.38005395999999997
26 0.40104207000000003 0.44346444999999995 0.4445054899999999 0.27535508 0.37601992999999995 0.11088935 0.13065237899999999 0.33185008999999993 0.20880287999999997 0.30441124999999997 0.273273 0.35752288 0.47380332999999997 0.05158725 0.3979561299999999 0.19173726 0.33367190999999996 0.20969519999999997 0.046962058 0.25460863999999994 0.22514349 0.38498030999999994 0.25527787999999996 0.25237783999999996 0.07652015799999999 0.0 0.2202915 0.17079376599999999 0.35925175 0.20646054 0.13065237899999999 0.28636036 0.29814641999999997 0.24462581 0.39689649999999993 0.3902970499999999 0.47380332999999997 0.22270819999999997 0.4603627599999999 0.42150965999999995 0.40133950999999995 0.29201172 0.35787609 0.25460863999999994 0.27689805 0.38912588 0.27312428 0.21657349999999997 0.0 0.0 0.38412516999999996 0.19000838999999997 0.21105227 0.32909877 0.43662333 0.19000838999999997 0.38412516999999996 0.21105227 0.32909877 0.43662333 0.19000838999999997 0.38412516999999996
27 0.25912600999999996 0.46850517999999997 0.4695462199999999 0.30039580999999993 0.40106065999999996 0.25767599 0.26658059999999995 0.28901872999999995 0.30521061999999993 0.32945198 0.29831373 0.27360762 0.49882546999999994 0.19837388999999997 0.42297827 0.29559958999999997 0.35869405 0.33642322999999996 0.19376356999999997 0.05581275699999999 0.37193012999999997 0.41002103999999995 0.31878132 0.27741857 0.22332166999999997 0.16908534499999997 0.0 0.20976956 0.31991531 0.35326577 0.26658059999999995 0.16470925899999997 0.44495165 0.39141244999999997 0.42191863999999996 0.22534797999999998 0.49882546999999994 0.34811633999999997 0.4853849 0.28667639 0.4263616499999999 0.12295425999999998 0.38289822999999995 0.05581275699999999 0.18666218999999998 0.4141480199999999 0.23031150999999997 0.017788027399999996 0.0 0.0 0.40916589999999997 0.19569692999999996 0.14788159099999998 0.3541395 0.46166406 0.19569692999999996 0.40916589999999997 0.14788159099999998 0.3541395 0.46166406 0.19569692999999996 0.40916589999999997
28 0.41275376999999996 0.43177133999999995 0.43279378999999996 0.26366196999999997 0.36432681999999994 0.22912174999999996 0.24404951999999996 0.25228489 0.29636177999999996 0.29269955 0.2615613 0.23687377999999998 0.46209163 0.16982150899999998 0.38624442999999997 0.28673215999999996 0.32196020999999997 0.32755579999999995 0.16519631699999998 0.23174293999999995 0.34337588999999996 0.37326860999999995 0.30993247999999995 0.24068472999999996 0.19474884 0.14052552799999998 0.19744439 0.0 0.28318147 0.32471152999999997 0.24404951999999996 0.12796984199999997 0.34945481999999994 0.36285820999999996 0.3851848 0.37895714999999996 0.46209163 0.22716979999999998 0.44865106 0.4402855599999999 0.38962780999999996 0.27658202 0.34616439 0.23174293999999995 0.31742424999999996 0.37741417999999993 0.19355907999999997 0.19372639 0.0 0.0 0.3724134699999999 0.167137113 0.21023430999999998 0.31738707 0.42493021999999997 0.167137113 0.3724134699999999 0.21023430999999998 0.31738707 0.42493021999999997 0.167137113 0.3724134699999999
29 0.5497806599999999 0.26206323 0.26310427 0.19619885999999997 0.153529233 0.38232193999999997 0.45376331 0.14690003899999998 0.50607557 0.12318663499999997 0.17960542599999998 0.17257468799999998 0.24665211999999997 0.37953343999999994 0.17081049699999998 0.46783593999999995 0.10652255899999999 0.40267799 0.37492311999999994 0.38643033 0.41812627999999996 0.162484036 0.51964627 0.18344240199999998 0.40448122 0.3502355999999999 0.35213178 0.35765300999999994 0.0 0.39946191999999997 0.45376331 0.19902453999999997 0.38907011 0.43760859999999996 0.17439464899999998 0.5159840399999999 0.24665211999999997 0.25990678999999994 0.23321154999999996 0.57731245 0.17883765899999998 0.41360890999999994 0.27870128 0.38643033 0.47211163999999994 0.30995107 0.13633348299999998 0.34841378 0.0 0.0 0.16163261399999998 0.37685648 0.36492169999999996 0.101960573 0.25522211 0.37685648 0.16163261399999998 0.36492169999999996 0.101960573 0.25522211 0.37685648 0.16163261399999998
30 0.57203289 0.27241785999999996 0.2734589 0.30935619 0.31298124 0.27816217 0.32787183 0.38814060999999994 0.39726829999999996 0.33841235999999997 0.30727411 0.41381339999999994 0.42524625 0.30679077 0.29753294999999996 0.33913737 0.35817352999999996 0.26284400999999996 0.30218044999999993 0.36871405999999995 0.19573410999999996 0.32194162 0.44615999999999995 0.28637894999999997 0.33173854999999997 0.27751151999999996 0.33441550999999997 0.28491034 0.39323426999999994 0.0 0.32787183 0.38726688 0.10032279399999999 0.21521642999999996 0.33383922 0.5382548599999999 0.42524625 0.25669072 0.34004828 0.59902557 0.33828222999999996 0.4358611399999999 0.29481881 0.36871405999999995 0.45439536999999997 0.3260686 0.35360038999999993 0.33069751 0.0 0.0 0.32108648 0.30411380999999993 0.3472054299999999 0.36309988 0.26557674 0.30411380999999993 0.32108648 0.3472054299999999 0.36309988 0.26557674 0.30411380999999993 0.32108648
31 0.28652766999999996 0.48493874 0.4859797799999999 0.31682936999999994 0.41749421999999997 0.15235434499999997 0.0 0.38139244 0.09188107499999999 0.34588554 0.31474728999999996 0.40706523 0.51525903 0.101125882 0.43943041999999993 0.07482289099999999 0.37512760999999994 0.11564095399999998 0.09650068999999999 0.23350898999999997 0.20413678999999998 0.42645459999999996 0.140770916 0.29385213 0.12605879 0.16942740099999998 0.24986819 0.21010418 0.40070744999999997 0.24793483 0.0 0.32565962 0.32493460999999996 0.22361910999999998 0.43835219999999997 0.27580124 0.51525903 0.26418249 0.50181846 0.30701385 0.44279520999999994 0.23903022 0.39933178999999996 0.23350898999999997 0.16238736799999998 0.4305815799999999 0.32266662999999995 0.24615019 0.0 0.0 0.42559946 0.19603154999999997 0.158085642 0.37057305999999995 0.47809761999999995 0.19603154999999997 0.42559946 0.158085642 0.37057305999999995 0.47809761999999995 0.19603154999999997 0.42559946
32 0.3837533699999999 0.33733413999999995 0.33835658999999996 0.169219193 0.26988962 0.30459715 0.31759155999999994 0.15784954899999998 0.3562215799999999 0.19826234999999998 0.16713153599999997 0.14190118799999998 0.36765443 0.24529504999999996 0.29180723 0.34661054999999996 0.22752300999999997 0.3757038999999999 0.24066613999999997 0.22040303999999997 0.39115218999999996 0.27883141 0.36979228 0.14624195299999998 0.27022423999999995 0.21599720999999997 0.18610449 0.22341461999999998 0.18820515999999998 0.3724878299999999 0.31759155999999994 0.0 0.36209601999999996 0.41063450999999995 0.2907476 0.34995675 0.36765443 0.23293269999999996 0.35421385999999994 0.41128516 0.29519060999999996 0.24758162 0.25172719 0.22040303999999997 0.30608435 0.28297698 0.09913303399999998 0.18238091299999998 0.0 0.0 0.27799486 0.24261808999999995 0.19889441 0.22296845999999998 0.33049301999999997 0.24261808999999995 0.27799486 0.19889441 0.22296845999999998 0.33049301999999997 0.24261808999999995 0.27799486
33 0.4894189299999999 0.33369049999999995 0.33473153999999994 0.22674223 0.27200888 0.19554821 0.24525786999999996 0.30552664999999996 0.31465434 0.2557984 0.22466014999999995 0.33119943999999996 0.38483158999999995 0.22417680999999998 0.30898438999999994 0.25652340999999995 0.28504047 0.18022261399999998 0.21956648999999998 0.28610009999999997 0.19565974999999997 0.28096926 0.36354603999999996 0.20376499 0.24912458999999998 0.19489755999999997 0.25180155 0.20229638 0.31062030999999996 0.17699353099999998 0.24525786999999996 0.30465292 0.0 0.21514207 0.29286685999999995 0.45564089999999996 0.38483158999999995 0.174086055 0.37139101999999996 0.5164116099999999 0.29730987 0.35324717999999994 0.25384644999999995 0.28610009999999997 0.37178141 0.28509624 0.27098643 0.24808354999999999 0.0 0.0 0.28011411999999997 0.22149984999999997 0.26459147 0.28048591999999994 0.32684937999999997 0.22149984999999997 0.28011411999999997 0.26459147 0.28048591999999994 0.32684937999999997 0.22149984999999997 0.28011411999999997
34 0.5628122499999999 0.39293682999999996 0.39397786999999995 0.4205801599999999 0.43350021 0.25611442999999995 0.2987413 0.49938317 0.36815635999999996 0.4496363299999999 0.41849807999999994 0.5250559599999999 0.54578381 0.32080762999999995 0.41805191999999997 0.31000683999999995 0.47871108999999995 0.23371348 0.31617871999999997 0.45456267999999994 0.102622377 0.44246059 0.41704805999999994 0.3976029199999999 0.34573681999999994 0.38873548999999996 0.44565806999999996 0.39613431 0.5044768299999999 0.25762021999999996 0.2987413 0.49850943999999997 0.22084919999999997 0.0 0.4543767799999999 0.5520672299999999 0.54578381 0.36793328 0.4605858399999999 0.5832798399999999 0.45881979 0.46010249999999997 0.41535637 0.45456267999999994 0.43866823 0.44660616 0.46482435999999994 0.44192148 0.0 0.0 0.44160545 0.41535637 0.3791430499999999 0.47432384999999994 0.38611429999999997 0.41535637 0.44160545 0.3791430499999999 0.47432384999999994 0.38611429999999997 0.41535637 0.44160545
35 0.5323432399999999 0.22136972 0.22241075999999996 0.053265927 0.153930777 0.27509481999999996 0.32478588999999997 0.24843675999999998 0.39420094999999994 0.19868991999999996 0.16755166999999999 0.27410955 0.26676649999999996 0.30372341999999997 0.19091929999999996 0.33605143 0.19913607999999997 0.25975806999999995 0.29909451 0.36453131 0.27520636 0.16288372099999998 0.44309265 0.146662087 0.32865260999999996 0.27442557999999995 0.33021417 0.2818244 0.25353042 0.25652340999999995 0.32478588999999997 0.24756303 0.24615019 0.29468868 0.0 0.49854661999999994 0.26676649999999996 0.11698501099999999 0.25332593 0.5598750299999999 0.0044420805 0.3961528999999999 0.135773924 0.36453131 0.45021262 0.16702743199999998 0.21387794999999998 0.32649617 0.0 0.0 0.16203415799999998 0.30102787 0.34300409 0.22337743999999998 0.21452859999999996 0.30102787 0.16203415799999998 0.34300409 0.22337743999999998 0.21452859999999996 0.30102787 0.16203415799999998
36 0.10586261399999998 0.65375453 0.6547955699999999 0.48564515999999996 0.5863100099999999 0.37899432999999993 0.27245504 0.47426808 0.27371915999999996 0.51470133 0.4835630799999999 0.45887555999999996 0.68407482 0.32396792999999996 0.6082462099999999 0.30145543999999996 0.5439434 0.34227907999999996 0.31933902 0.21605297999999995 0.43078606999999997 0.5952703899999999 0.28728986 0.46266791999999995 0.34889711999999995 0.29467008999999994 0.29877847999999996 0.33534501 0.5051832499999999 0.47456551999999996 0.27245504 0.34995675 0.5515652999999999 0.45026838999999996 0.6071679899999999 0.0 0.68407482 0.49081317999999996 0.6706342499999999 0.16815956299999998 0.6116109999999999 0.22324731 0.56814758 0.21605297999999995 0.180254217 0.59941596 0.4155608599999999 0.24672647999999997 0.0 0.0 0.59441525 0.32127237999999997 0.24957074999999998 0.5393888499999999 0.64691341 0.32127237999999997 0.59441525 0.24957074999999998 0.5393888499999999 0.64691341 0.32127237999999997 0.59441525
37 0.59145944 0.19015710999999996 0.19117955999999997 0.124285304 0.08162125399999999 0.3461086199999999 0.39579969 0.18857696 0.46521474999999995 0.13883755599999997 0.10769744699999999 0.21424975 0.0 0.37473722 0.098902518 0.40708381999999993 0.03461458 0.33077186999999997 0.37010830999999994 0.42810911 0.34622016 0.09057605699999999 0.5141064499999999 0.2176889 0.39966640999999997 0.34543937999999996 0.3938105599999999 0.3528567899999999 0.133437161 0.32755579999999995 0.39579969 0.24070331999999997 0.31716398999999995 0.36570248 0.10248666999999999 0.55766282 0.0 0.18800067 0.16130171199999999 0.6189912299999999 0.10692782099999999 0.45528768999999997 0.20679515999999998 0.42810911 0.51379042 0.23804494999999998 0.17801040399999998 0.3900925599999999 0.0 0.0 0.089724635 0.3720602599999999 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635
38 0.54741973 0.23646479999999998 0.23750584 0.068353571 0.169018421 0.29017130999999996 0.33988096999999995 0.14714542699999997 0.40927743999999994 0.097406023 0.066265914 0.172820076 0.26678509 0.3188185 0.19095647999999996 0.35114650999999997 0.12665924699999997 0.27485314999999994 0.31418958999999996 0.37960779999999994 0.29028285 0.17797322399999999 0.4581691399999999 0.045376331 0.34374768999999994 0.28952065999999993 0.34530924999999996 0.29691947999999996 0.15223722799999997 0.27161849 0.33988096999999995 0.19926621 0.26124527 0.3097651699999999 0.18987826 0.5136417 0.26678509 0.0 0.25334451999999996 0.57497011 0.19432126999999996 0.41124798 0.150861568 0.37960779999999994 0.46528910999999995 0.182115076 0.136578871 0.34159124999999996 0.0 0.0 0.17712180199999997 0.31612294999999996 0.35809916999999997 0.12209540199999999 0.22962368 0.31612294999999996 0.17712180199999997 0.35809916999999997 0.12209540199999999 0.22962368 0.31612294999999996 0.17712180199999997
39 0.59329985 0.042898283999999995 0.043933746999999995 0.12612571399999997 0.083459805 0.34794902999999994 0.39764009999999994 0.19041736999999997 0.46705515999999997 0.140676107 0.10953599799999998 0.21609016 0.19629180999999998 0.37657763 0.12044646899999999 0.40890564 0.128659531 0.3326122799999999 0.37194871999999995 0.42994952 0.33300266999999995 0.092414608 0.5159468599999999 0.21952930999999998 0.40150682 0.34727979 0.39565096999999994 0.35469719999999993 0.19551103 0.29612011 0.39764009999999994 0.24254372999999996 0.2375802 0.35248498999999994 0.10432522099999998 0.5595032299999999 0.19629180999999998 0.18984108 0.0 0.6208316399999999 0.10876823099999999 0.4571281 0.06530295199999998 0.42994952 0.5156308299999999 0.096558319 0.17984895499999998 0.39193296999999994 0.0 0.0 0.09156318599999999 0.37390066999999994 0.40844088999999995 0.16536734499999997 0.036057163999999996 0.37390066999999994 0.09156318599999999 0.40844088999999995 0.16536734499999997 0.036057163999999996 0.37390066999999994 0.09156318599999999
40 0.084963736 0.67134067 0.6723817099999999 0.5032312999999999 0.60389615 0.37927318 0.27273389 0.49185421999999995 0.25280541 0.53228747 0.50114922 0.47644310999999995 0.7016609599999999 0.33690656999999996 0.6258323499999999 0.30175287999999995 0.5615295399999999 0.34257651999999994 0.33227766 0.23363911999999995 0.43106491999999996 0.61285653 0.26637611 0.48025406 0.36183575999999995 0.30760873 0.31636462 0.34828364999999994 0.5227508 0.4748629599999999 0.27273389 0.36754288999999996 0.5518627399999999 0.45054723999999996 0.6247541299999999 0.20175726999999996 0.7016609599999999 0.49109202999999996 0.68822039 0.0 0.6291971399999999 0.24083345 0.5857337199999999 0.23363911999999995 0.180547939 0.61698351 0.43314699999999995 0.26431261999999994 0.0 0.0 0.61200139 0.33421101999999997 0.24986819 0.55697499 0.6644995499999999 0.33421101999999997 0.61200139 0.24986819 0.55697499 0.6644995499999999 0.33421101999999997 0.61200139
41 0.52790023 0.21692671 0.21796775 0.04882291699999999 0.149487767 0.27065181 0.32034288 0.24399374999999998 0.38975793999999997 0.19424690999999997 0.16310866 0.26966653999999995 0.26232349 0.29928041 0.18647629 0.33160841999999996 0.19469306999999997 0.25531506 0.29465149999999996 0.3600883 0.27076334999999996 0.15844256999999998 0.43864963999999995 0.142220936 0.3242096 0.26998257 0.32577115999999995 0.27738138999999995 0.24908740999999998 0.2520804 0.32034288 0.24312002 0.24170718 0.29024566999999996 0.170353183 0.49410360999999997 0.26232349 0.11254200099999999 0.24888291999999998 0.5554320199999999 0.0 0.39170988999999995 0.131330914 0.3600883 0.4457696099999999 0.16258628099999997 0.20943493999999999 0.32205315999999995 0.0 0.0 0.157591148 0.29660344999999994 0.33856107999999996 0.21893442999999999 0.21008559 0.29660344999999994 0.157591148 0.33856107999999996 0.21893442999999999 0.21008559 0.29660344999999994 0.157591148
42 0.18391086999999998 0.55056144 0.55158389 0.38245207 0.48311692 0.28005834999999996 0.26851395999999994 0.37107498999999994 0.3071439799999999 0.41148964999999993 0.38035139999999995 0.35566388 0.5808817299999999 0.22075625 0.50503453 0.29751436 0.4407503099999999 0.33833799999999997 0.21612734 0.11284873599999999 0.39431249 0.49205870999999995 0.32071468 0.35947482999999997 0.24568544 0.19145841 0.19558539 0.23215191999999996 0.40197157 0.37564812999999997 0.26851395999999994 0.24676365999999997 0.4673154199999999 0.41379481 0.5039748999999999 0.150117968 0.5808817299999999 0.3918772 0.56744116 0.24620595999999997 0.5084179099999999 0.0 0.46495449 0.11284873599999999 0.17632243199999997 0.49620427999999994 0.31236776999999993 0.143524095 0.0 0.0 0.49120357 0.21807928999999998 0.170258374 0.43617716999999995 0.5437203199999999 0.21807928999999998 0.49120357 0.170258374 0.43617716999999995 0.5437203199999999 0.21807928999999998 0.49120357
43 0.6344952899999999 0.160684524 0.16171998699999998 0.16732115399999997 0.12465524499999998 0.38914446999999996 0.4388355399999999 0.23161280999999997 0.5082506 0.181871547 0.150733297 0.25728559999999995 0.145278991 0.41777306999999997 0.069437368 0.45011966999999997 0.07765042999999999 0.37380772 0.4131441599999999 0.47114496 0.38925601 0.13361004799999998 0.5571423 0.26072475 0.44270226 0.38847523 0.4368464099999999 0.39589263999999996 0.176471152 0.37059165 0.4388355399999999 0.28373917 0.35536643999999995 0.40873833 0.14552252 0.60069867 0.145278991 0.23103651999999997 0.131836562 0.6620270799999999 0.149963671 0.49832353999999995 0.0 0.47114496 0.55682627 0.03125350799999999 0.22105369 0.4331284099999999 0.0 0.0 0.132758626 0.41509610999999996 0.4496363299999999 0.146331185 0.153843404 0.41509610999999996 0.132758626 0.4496363299999999 0.146331185 0.153843404 0.41509610999999996 0.132758626
