param n := 18.0;
param numVehicles := 3.0;
set Origin := 37 39 40 41;
set O := 39 40 41;
param Ok := 1 39 2 40 3 41;
set S := 47 48 49 50 51;
set F := 38 42 43 44 45 46;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51:=
35 0.21146124999999996 0.30580549999999995 0.33363472999999993 0.43727397999999995 0.39007397 0.20013994 0.30467151 0.169380926 0.12662020799999998 0.37430965 0.0 0.116326925 0.43941183 0.22795057999999996 0.27970513999999996 0.0 0.0 0.25419965999999994 0.22428834999999997 0.44428240999999996 0.30180864999999996 0.44140095999999995 0.40844088999999995 0.052449826 0.038025844999999996 0.30050735 0.26635752 0.32473011999999996 0.0 0.21644336999999997 0.47002955999999996 0.2725294 0.15710408999999997 0.0 0.0 0.18321374499999998 0.0 0.0 0.48891699999999993 0.38139244 0.15425052499999997 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
36 0.22889867 0.22666787 0.33136675 0.35811775999999995 0.31093634 0.19787195999999999 0.22553388 0.16711666399999997 0.23784046 0.29515342999999994 0.21659209 0.20497333999999998 0.36025560999999995 0.33917454999999996 0.29714256 0.21659209 0.21659209 0.27163708 0.22202036999999997 0.36514477999999995 0.22265242999999998 0.36226333 0.29240210999999994 0.16366635999999998 0.17856810399999998 0.29823937 0.28379493999999994 0.16258628099999997 0.21659209 0.21417538999999997 0.39089192999999994 0.4132185199999999 0.24574121 0.21659209 0.21659209 0.0 0.0 0.0 0.4097793699999999 0.30225480999999993 0.15198812199999998 0.19508346000000001 0.30225480999999993 0.4097793699999999 0.15198812199999998 0.35726262 0.19508346000000001 0.30225480999999993 0.4097793699999999 0.15198812199999998 0.35726262
37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
39 0.38901433999999996 0.20237074 0.33290971999999996 0.074122048 0.17026766899999998 0.31355753 0.20123675 0.37074036999999993 0.4152448299999999 0.15449033599999998 0.41165695999999996 0.40003820999999995 0.09132151599999999 0.5165789199999999 0.41952052999999995 0.41165695999999996 0.41165695999999996 0.4391887499999999 0.33770594 0.096205109 0.19835529999999998 0.07826575899999999 0.25880998 0.34107073 0.37364041 0.29978234 0.45134661 0.26693380999999994 0.41165695999999996 0.32378203 0.2502214 0.5906228899999999 0.44080607999999993 0.41165695999999996 0.41165695999999996 0.35129522999999996 0.0 0.0 0.0 0.14707478499999999 0.35560811 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
40 0.47198150999999994 0.28124810999999994 0.5179359899999999 0.25914459999999995 0.35529207999999995 0.4409547999999999 0.28011411999999997 0.41020693999999996 0.40061449999999993 0.33952775999999996 0.39702662999999994 0.3854078799999999 0.25665353999999996 0.5019485899999999 0.5402439899999999 0.39702662999999994 0.39702662999999994 0.51471992 0.46510320999999993 0.26152411999999997 0.27725126 0.40661906999999997 0.44383625 0.32644039999999996 0.35901007999999995 0.4848086099999999 0.52687778 0.38280527999999997 0.39702662999999994 0.45725823 0.4352476699999999 0.5759925599999999 0.42619434 0.39702662999999994 0.39702662999999994 0.39076179999999994 0.0 0.0 0.35189011 0.0 0.39507467999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
41 0.10123556299999999 0.31798194999999996 0.29273672999999995 0.44945042999999996 0.4022690099999999 0.166503194 0.31684795999999993 0.03945169799999999 0.28583984 0.3864861 0.19831812 0.101655697 0.4515882799999999 0.27751151999999996 0.169481312 0.19831812 0.19831812 0.14397583199999997 0.183401504 0.4564774499999999 0.31398509999999996 0.45359599999999994 0.36756148 0.21837673 0.21095931999999998 0.19716553999999997 0.156133692 0.30318430999999996 0.19831812 0.08650670599999999 0.47532770999999996 0.32142109999999996 0.16232416199999997 0.19831812 0.19831812 0.18842824 0.0 0.0 0.5010934499999999 0.39356889 0.0 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
42 0.136039761 0.31273956999999997 0.29474444999999994 0.44418946 0.39700804 0.161247801 0.31158698999999995 0.097679296 0.20066045999999996 0.38122512999999997 0.10643332699999998 0.040907294999999996 0.44632731 0.2269839 0.20428550999999998 0.10643332699999998 0.10643332699999998 0.17878002999999998 0.18539621099999998 0.45121648 0.30872413 0.44833502999999997 0.36955060999999995 0.126484501 0.11907638599999999 0.25538942 0.19093788999999997 0.28583984 0.10643332699999998 0.144732445 0.47696362999999997 0.27089347999999996 0.11821566899999998 0.10643332699999998 0.10643332699999998 0.144325324 0.0 0.0 0.49585106999999995 0.38830792 0.115362104 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
43 0.47198150999999994 0.28124810999999994 0.5179359899999999 0.25914459999999995 0.35529207999999995 0.4409547999999999 0.28011411999999997 0.41020693999999996 0.40061449999999993 0.33952775999999996 0.39702662999999994 0.3854078799999999 0.25665353999999996 0.5019485899999999 0.5402439899999999 0.39702662999999994 0.39702662999999994 0.51471992 0.46510320999999993 0.26152411999999997 0.27725126 0.40661906999999997 0.44383625 0.32644039999999996 0.35901007999999995 0.4848086099999999 0.52687778 0.38280527999999997 0.39702662999999994 0.45725823 0.4352476699999999 0.5759925599999999 0.42619434 0.39702662999999994 0.39702662999999994 0.39076179999999994 0.0 0.0 0.35189011 0.0 0.39507467999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
44 0.38901433999999996 0.20237074 0.33290971999999996 0.074122048 0.17026766899999998 0.31355753 0.20123675 0.37074036999999993 0.4152448299999999 0.15449033599999998 0.41165695999999996 0.40003820999999995 0.09132151599999999 0.5165789199999999 0.41952052999999995 0.41165695999999996 0.41165695999999996 0.4391887499999999 0.33770594 0.096205109 0.19835529999999998 0.07826575899999999 0.25880998 0.34107073 0.37364041 0.29978234 0.45134661 0.26693380999999994 0.41165695999999996 0.32378203 0.2502214 0.5906228899999999 0.44080607999999993 0.41165695999999996 0.41165695999999996 0.35129522999999996 0.0 0.0 0.0 0.14707478499999999 0.35560811 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
45 0.10123556299999999 0.31798194999999996 0.29273672999999995 0.44945042999999996 0.4022690099999999 0.166503194 0.31684795999999993 0.03945169799999999 0.28583984 0.3864861 0.19831812 0.101655697 0.4515882799999999 0.27751151999999996 0.169481312 0.19831812 0.19831812 0.14397583199999997 0.183401504 0.4564774499999999 0.31398509999999996 0.45359599999999994 0.36756148 0.21837673 0.21095931999999998 0.19716553999999997 0.156133692 0.30318430999999996 0.19831812 0.08650670599999999 0.47532770999999996 0.32142109999999996 0.16232416199999997 0.19831812 0.19831812 0.18842824 0.0 0.0 0.5010934499999999 0.39356889 0.0 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
46 0.41388775999999994 0.14469154699999998 0.3916169399999999 0.142490491 0.22897303 0.32634745 0.14355569799999998 0.3520945999999999 0.35012405999999996 0.21319011999999998 0.34655478 0.33491744 0.1399827 0.45147673999999993 0.45684925 0.34655478 0.34655478 0.45662617 0.35049585999999994 0.14486629299999998 0.14068726099999998 0.28030002 0.31751719999999994 0.27596855 0.30851964 0.35848955999999993 0.46878402999999996 0.24626172999999998 0.34655478 0.3611107499999999 0.30891002999999995 0.52550212 0.3757038999999999 0.34655478 0.34655478 0.33264946 0.0 0.0 0.23521926999999998 0.08196516899999999 0.33696233999999997 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
47 0.136039761 0.31273956999999997 0.29474444999999994 0.44418946 0.39700804 0.161247801 0.31158698999999995 0.097679296 0.20066045999999996 0.38122512999999997 0.10643332699999998 0.040907294999999996 0.44632731 0.2269839 0.20428550999999998 0.10643332699999998 0.10643332699999998 0.17878002999999998 0.18539621099999998 0.45121648 0.30872413 0.44833502999999997 0.36955060999999995 0.126484501 0.11907638599999999 0.25538942 0.19093788999999997 0.28583984 0.10643332699999998 0.144732445 0.47696362999999997 0.27089347999999996 0.11821566899999998 0.10643332699999998 0.10643332699999998 0.144325324 0.0 0.0 0.49585106999999995 0.38830792 0.115362104 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
48 0.47198150999999994 0.28124810999999994 0.5179359899999999 0.25914459999999995 0.35529207999999995 0.4409547999999999 0.28011411999999997 0.41020693999999996 0.40061449999999993 0.33952775999999996 0.39702662999999994 0.3854078799999999 0.25665353999999996 0.5019485899999999 0.5402439899999999 0.39702662999999994 0.39702662999999994 0.51471992 0.46510320999999993 0.26152411999999997 0.27725126 0.40661906999999997 0.44383625 0.32644039999999996 0.35901007999999995 0.4848086099999999 0.52687778 0.38280527999999997 0.39702662999999994 0.45725823 0.4352476699999999 0.5759925599999999 0.42619434 0.39702662999999994 0.39702662999999994 0.39076179999999994 0.0 0.0 0.35189011 0.0 0.39507467999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
49 0.38901433999999996 0.20237074 0.33290971999999996 0.074122048 0.17026766899999998 0.31355753 0.20123675 0.37074036999999993 0.4152448299999999 0.15449033599999998 0.41165695999999996 0.40003820999999995 0.09132151599999999 0.5165789199999999 0.41952052999999995 0.41165695999999996 0.41165695999999996 0.4391887499999999 0.33770594 0.096205109 0.19835529999999998 0.07826575899999999 0.25880998 0.34107073 0.37364041 0.29978234 0.45134661 0.26693380999999994 0.41165695999999996 0.32378203 0.2502214 0.5906228899999999 0.44080607999999993 0.41165695999999996 0.41165695999999996 0.35129522999999996 0.0 0.0 0.0 0.14707478499999999 0.35560811 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
50 0.10123556299999999 0.31798194999999996 0.29273672999999995 0.44945042999999996 0.4022690099999999 0.166503194 0.31684795999999993 0.03945169799999999 0.28583984 0.3864861 0.19831812 0.101655697 0.4515882799999999 0.27751151999999996 0.169481312 0.19831812 0.19831812 0.14397583199999997 0.183401504 0.4564774499999999 0.31398509999999996 0.45359599999999994 0.36756148 0.21837673 0.21095931999999998 0.19716553999999997 0.156133692 0.30318430999999996 0.19831812 0.08650670599999999 0.47532770999999996 0.32142109999999996 0.16232416199999997 0.19831812 0.19831812 0.18842824 0.0 0.0 0.5010934499999999 0.39356889 0.0 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
51 0.41388775999999994 0.14469154699999998 0.3916169399999999 0.142490491 0.22897303 0.32634745 0.14355569799999998 0.3520945999999999 0.35012405999999996 0.21319011999999998 0.34655478 0.33491744 0.1399827 0.45147673999999993 0.45684925 0.34655478 0.34655478 0.45662617 0.35049585999999994 0.14486629299999998 0.14068726099999998 0.28030002 0.31751719999999994 0.27596855 0.30851964 0.35848955999999993 0.46878402999999996 0.24626172999999998 0.34655478 0.3611107499999999 0.30891002999999995 0.52550212 0.3757038999999999 0.34655478 0.34655478 0.33264946 0.0 0.0 0.23521926999999998 0.08196516899999999 0.33696233999999997 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
;
param alpha := 47 0.055 48 0.055 49 0.055 50 0.055 51 0.055;
param Tp := 139.204;
param w1 := 0.75;
param w2 := 0.25;
param M:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51:=
1 161.5 164.5264 164.2548 165.9408 165.4332 163.25068 164.5142 162.51582 164.3786 165.2634 163.757 162.71704 165.9638 163.947 162.40474 163.757 163.757 162.13034 163.0785 164.0164 155.4834 142.9854 131.0598 118.9726 117.893 113.22648000000001 111.26112 89.721 84.757 78.39004 63.061200000000014 60.419399999999996 57.537800000000004 54.757000000000005 29.757000000000005 28.818600000000004 161.5 161.5 166.4964 165.3396 163.507 162.94558 165.3396 166.4964 163.507 165.9316 162.94558 165.3396 166.4964 163.507 165.9316
2 166.2222 161.5 165.9826 163.3024 164.2328 165.2804 163.31388 165.5574 165.53640000000001 164.063 165.4978 165.3728 163.27544 166.6266 166.6844 165.4978 165.4978 166.682 165.5402 161.32798 154.283 141.785 131.1854 119.73840000000001 119.08860000000001 115.62620000000001 115.81280000000001 89.4188 86.49780000000001 81.65440000000001 62.09299999999999 63.42320000000001 59.81139999999999 56.49780000000001 31.497800000000012 30.348399999999998 161.5 161.5 164.3 162.65126 165.3948 165.2662 162.65126 164.3 165.3948 163.29326 165.2662 162.65126 164.3 165.3948 163.29326
3 163.7106 164.6826 161.5 165.7888 165.0212 164.3088 164.6704 163.574 166.0248 164.8514 165.283 164.2432 165.6428 166.067 164.0388 165.283 165.283 164.2504 163.2346 163.5904 155.6394 142.8334 130.3558 120.2268 119.14699999999999 111.81057999999999 113.3812 90.3072 86.28299999999999 79.00882000000001 61.6174 62.53960000000001 58.89580000000001 56.28299999999999 31.282999999999987 29.81479999999999 161.5 161.5 165.1826 165.4956 164.8612 164.4716 165.4956 165.1826 164.8612 165.7796 164.4716 165.4956 165.1826 164.8612 165.7796
4 165.2264 163.21824 164.6226 161.5 162.8729 164.4144 163.206 165.0296 165.6364 162.70316 165.5498 165.4248 163.5656 166.7268 165.5546 165.5498 165.5498 165.7662 164.6744 161.6182 154.17514 140.4251 129.8256 119.83840000000001 119.14080000000001 114.2662 114.89699999999999 88.9128 86.5498 80.52459999999999 60.733000000000004 63.5232 59.86359999999999 56.549800000000005 31.549800000000005 29.820400000000006 161.5 161.5 163.9362 164.0314 164.8668 165.3184 164.0314 163.9362 164.8668 163.37138 165.3184 164.0314 163.9362 164.8668 163.37138
5 164.1896 163.6516 163.586 164.2478 161.5 163.37778 163.6394 163.993 164.9938 163.28446 164.5252 164.4002 164.4328 166.084 164.5178 164.5252 164.5252 164.7294 163.6376 162.4854 154.6084 141.2924 128.78882 119.19579999999999 118.11600000000001 113.22958 113.86019999999999 89.27619999999999 85.52520000000001 79.48782 61.1764 62.87459999999999 58.83879999999999 55.52520000000001 30.525200000000012 28.783800000000014 161.5 161.5 164.7416 164.4646 163.8302 164.2938 164.4646 164.7416 163.8302 164.2386 164.2938 164.4646 164.7416 163.8302 164.2386
6 162.72874 164.3246 164.053 165.739 165.2314 161.5 164.3124 162.59204 165.2428 165.0616 164.3012 163.26126 165.762 165.0852 163.05696 164.3012 164.3012 163.26856 162.87672 163.8146 155.2816 142.7836 130.858 119.517 118.43719999999999 113.02472 112.39936 89.79740000000001 85.3012 78.02696 63.01740000000001 61.55760000000001 57.91399999999999 55.301199999999994 30.301199999999994 29.194799999999987 161.5 161.5 166.2946 165.1378 163.8832 163.4898 165.1378 166.2946 163.8832 165.7298 163.4898 165.1378 166.2946 163.8832 165.7298
7 166.2344 161.5122244 165.9948 163.31464 164.245 165.2926 161.5 165.5698 165.5486 164.0752 165.51 165.385 163.28766 166.6388 166.6966 165.51 165.51 166.6942 165.5524 161.3402 154.29524 141.7972 131.1976 119.75059999999999 119.10079999999999 115.63839999999999 115.82499999999999 89.43100000000001 86.50999999999999 81.66659999999999 62.105199999999996 63.43539999999999 59.8236 56.50999999999999 31.50999999999999 30.360600000000005 161.5 161.5 164.3124 162.66348 165.407 165.2786 162.66348 164.3124 165.407 163.30548 165.2786 162.66348 164.3124 165.407 163.30548
8 162.41436 165.2422 164.9708 166.6566 166.149 163.9666 165.23 161.5 164.7426 165.9792 164.1208 163.08088 166.6796 164.3108 163.14858 164.1208 164.1208 162.87418 163.7944 164.7322 156.1992 143.7012 131.7756 119.3366 118.2568 113.94239999999999 112.00497999999999 90.43700000000001 85.1208 79.10589999999999 63.77699999999999 60.783199999999994 57.9016 55.1208 30.120800000000003 29.1824 161.5 161.5 167.2122 166.0554 163.8708 163.30942 166.0554 167.2122 163.8708 166.6474 163.30942 166.0554 167.2122 163.8708 166.6474
9 163.545 165.739 166.1014 167.1532 166.6456 164.6992 165.7268 163.8004 161.5 166.476 163.07354 163.2176 167.1764 163.17548 164.2794 163.07354 163.07354 164.005 164.925 165.2288 156.696 144.1978 132.9062 118.01326 117.40356 115.07300000000001 113.13560000000001 90.9556 84.07354000000001 80.23660000000001 64.5058 59.647999999999996 58.2364 54.07354000000001 29.07354000000001 29.517200000000003 161.5 161.5 167.709 166.5522 164.2056 163.44614 166.5522 167.709 164.2056 167.1442 163.44614 166.5522 167.709 164.2056 167.1442
10 164.8688 162.25472 164.9112 163.669 163.16138 163.811 162.24248 164.204 164.673 161.5 164.5864 164.4614 163.692 165.7632 165.215 164.5864 164.5864 165.3286 164.0708 161.7446 153.21162 140.7136 130.114 118.875 118.1772 114.5548 114.45939999999999 87.94936000000001 85.5864 80.185 61.02160000000001 62.559799999999996 58.900000000000006 55.5864 30.586399999999998 28.995000000000005 161.5 161.5 164.2246 163.06786 164.0414 164.3548 163.06786 164.2246 164.0414 163.6598 164.3548 163.06786 164.2246 164.0414 163.6598
11 163.775 164.79 165.0894 166.2044 165.6966 163.6532 164.7778 163.32228 162.86223999999999 165.527 161.5 162.7515 166.2274 163.9524 164.5092 161.5 161.5 164.2348 163.913 164.2798 155.747 143.2488 131.8942 117.06428 115.9091 114.733 113.3656 89.99359999999999 82.5 79.8286 63.55680000000001 60.43199999999999 57.190200000000004 52.5 27.5 28.471100000000007 161.5 161.5 166.76 165.6032 163.1595 162.64506 165.6032 166.76 163.1595 166.1952 162.64506 165.6032 166.76 163.1595 166.1952
12 162.73504 164.971 164.7774 166.3852 165.8776 163.34122 164.9588 162.32234 163.6932 165.7078 162.7515 161.5 166.4082 163.7134 163.46926 162.7515 162.7515 163.19486 163.601 164.4608 155.9278 143.4298 131.5822 117.96722 116.88752 114.019 112.32563999999999 89.6816 83.7515 78.82856000000001 63.73779999999999 60.18600000000001 56.87826000000001 53.75149999999999 28.751499999999993 28.159159999999986 161.5 161.5 166.941 165.7842 162.84756 161.9401 165.7842 166.941 162.84756 166.3762 161.9401 165.7842 166.941 162.84756 166.3762
13 166.1478 164.1396 165.5442 162.75998 163.7944 165.336 164.1274 165.951 166.43 163.6246 166.3914 166.2662 161.5 167.5202 166.476 166.3914 166.3914 166.6876 165.5958 159.552546 155.0966 140.26354 130.33 120.632 119.9822 115.18780000000001 115.8184 89.83439999999999 87.3914 81.446 61.02940000000001 64.3166 60.70500000000001 57.391400000000004 32.391400000000004 30.741800000000012 161.5 161.5 162.61266 162.89684 165.7882 166.1598 162.89684 162.61266 165.7882 162.75082 166.1598 162.89684 162.61266 165.7882 162.75082
14 164.019 166.2248 166.5752 167.6392 167.1314 165.185 166.2126 164.2742 163.38304 166.9618 163.5594 163.6914 167.6622 161.5 164.2812 163.5594 163.5594 164.0068 165.3988 165.7146 157.1818 144.6836 133.3802 118.49907999999999 117.8894 115.54679999999999 113.13759999999999 91.44139999999999 84.55940000000001 80.71039999999999 64.9916 58.84582 58.72219999999999 54.55940000000001 29.55940000000001 30.002999999999986 161.5 161.5 168.1948 167.038 164.6914 163.92 167.038 168.1948 164.6914 167.63 163.92 167.038 168.1948 164.6914 167.63
15 163.49578 166.4316 166.1602 167.846 167.3384 165.156 166.4194 164.421 166.154 167.1686 165.5322 164.4922 167.869 165.3674 161.5 165.5322 165.5322 162.9916 164.9838 165.9216 157.3886 144.8906 132.965 120.74799999999999 119.66820000000001 115.1318 112.12237999999999 91.62639999999999 86.53219999999999 80.2954 64.9666 60.586600000000004 59.31299999999999 56.53219999999999 31.53219999999999 30.593799999999987 161.5 161.5 168.4016 167.2448 165.2822 164.7208 167.2448 168.4016 165.2822 167.8368 164.7208 167.2448 168.4016 165.2822 167.8368
16 163.775 164.79 165.0894 166.2044 165.6966 163.6532 164.7778 163.32228 162.86223999999999 165.527 161.5 162.7515 166.2274 163.9524 164.5092 161.5 161.5 164.2348 163.913 164.2798 155.747 143.2488 131.8942 117.06428 115.9091 114.733 113.3656 89.99359999999999 82.5 79.8286 63.55680000000001 60.43199999999999 57.190200000000004 52.5 27.5 28.471100000000007 161.5 161.5 166.76 165.6032 163.1595 162.64506 165.6032 166.76 163.1595 166.1952 162.64506 165.6032 166.76 163.1595 166.1952
17 163.775 164.79 165.0894 166.2044 165.6966 163.6532 164.7778 163.32228 162.86223999999999 165.527 161.5 162.7515 166.2274 163.9524 164.5092 161.5 161.5 164.2348 163.913 164.2798 155.747 143.2488 131.8942 117.06428 115.9091 114.733 113.3656 89.99359999999999 82.5 79.8286 63.55680000000001 60.43199999999999 57.190200000000004 52.5 27.5 28.471100000000007 161.5 161.5 166.76 165.6032 163.1595 162.64506 165.6032 166.76 163.1595 166.1952 162.64506 165.6032 166.76 163.1595 166.1952
18 162.13034 165.0662 164.7946 166.4806 165.973 163.7906 165.054 163.05564 164.9184 165.8032 164.2968 163.25686 166.5036 164.4868 161.90056 164.2968 164.2968 161.5 163.6184 164.5562 156.0232 143.5252 131.5996 119.51259999999999 118.43279999999999 113.7664 110.75693999999999 90.26079999999999 85.29679999999999 78.92985999999999 63.601 60.30520000000001 58.07759999999999 55.29679999999999 30.29679999999999 29.35839999999999 161.5 161.5 167.0362 165.8794 164.0468 163.4854 165.8794 167.0362 164.0468 166.4714 163.4854 165.8794 167.0362 164.0468 166.4714
19 17.39664 18.3686 16.79298 19.2088 18.4152 17.9948 18.3564 17.25994 19.7108 18.2454 18.969 17.9292 19.3938 19.753 17.724800000000002 18.969 18.969 17.9364 15.5 17.4464 9.325400000000002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.5 15.5 19.3226 19.1818 18.5472 18.1576 19.1818 19.3226 18.5472 19.1996 18.1576 19.1818 19.3226 18.5472 19.1996
20 22.200400000000002 20.1922 21.5926 18.81252 19.8468 21.3884 20.18 22.0036 22.4824 19.6772 22.4438 22.3188 17.552546 23.5726 22.5286 22.4438 22.4438 22.7402 21.6482 15.5 11.1492 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.5 17.5 18.56012 18.94938 21.8408 22.2124 18.94938 18.56012 21.8408 18.80336 22.2124 18.94938 18.56012 21.8408 18.80336
21 28.0458 26.03768 27.4422 26.19998 25.69234 27.234 26.02546 27.849 28.456 25.5226 28.3694 28.2442 26.385 29.5462 28.374 28.3694 28.3694 28.5856 27.4938 24.43754 15.5 3.24456 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 24.5 24.5 26.7556 26.8508 27.6862 28.1378 26.8508 26.7556 27.6862 26.19082 28.1378 26.8508 26.7556 27.6862 26.19082
22 42.989 40.9808 42.3854 39.6012 40.6356 42.1772 40.9686 42.7922 43.2712 40.46582 43.2326 43.1076 38.79422 44.3614 43.3172 43.2326 43.2326 43.528800000000004 42.437 36.84678 31.937800000000003 15.5 7.536200000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.5 38.5 39.81888 39.73806 42.629599999999996 43.001 39.73806 39.81888 42.629599999999996 39.59204 43.001 39.73806 39.81888 42.629599999999996 39.59204
23 53.946799999999996 51.9388 52.6132 52.169 51.5934 53.135 51.9266 53.7502 54.357 51.42366 54.2704 54.1454 52.023 55.4472 54.275 54.2704 54.2704 54.4866 53.394800000000004 49.9706 42.8956 29.2136 15.5 8.558999999999997 7.861400000000003 2.768799999999999 3.6174000000000035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.5 49.5 51.5628 52.7518 53.5874 54.039 52.7518 51.5628 53.5874 52.1598 54.039 52.7518 51.5628 53.5874 52.1598
24 63.1926 63.3366 64.611 64.751 64.2432 63.1748 63.3244 62.844 61.40884 64.0736 61.54916 62.27322 64.774 62.49908 63.927 61.54916 61.54916 63.6526 63.4346 62.82640000000001 54.2936 41.7954 30.949799999999996 15.5 15.879179999999998 14.254599999999996 12.7834 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.5 60.5 65.3066 64.1498 62.6812 62.16678 64.1498 65.3066 62.6812 64.7418 62.16678 64.1498 65.3066 62.6812 64.7418
25 64.105 64.381 65.4194 65.7952 65.2876 63.9832 64.3686 63.6522 62.45314 65.1178 61.9091 63.08152 65.8182 63.5434 64.8392 61.9091 61.9091 64.5648 64.243 63.8708 55.3378 42.8398 31.994200000000006 16.655174000000002 15.5 15.063000000000002 13.695599999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61.5 61.5 66.35079999999999 65.194 63.48952 62.97508 65.194 66.35079999999999 63.48952 65.786 62.97508 65.194 66.35079999999999 63.48952 65.786
26 67.48648 68.4584 67.17484 69.5908 68.797 68.0846 68.4462 67.34978 69.8006 68.6274 69.059 68.019 69.7348 69.8428 67.8148 69.059 69.059 68.0264 67.01048 67.6822 59.415400000000005 46.6352 34.131600000000006 24.0026 22.923000000000002 15.5 17.156999999999996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.5 65.5 69.2744 69.2716 68.637 68.2476 69.2716 69.2744 68.637 69.5816 68.2476 69.2716 69.2744 68.637 69.5816
27 88.6108 91.5468 91.2752 92.961 92.4534 90.271 91.5344 89.536 91.269 92.2836 90.6472 89.6074 92.984 90.4824 86.767 90.6472 90.6472 88.1066 90.0988 91.03659999999999 82.5036 70.0056 58.08 45.863 44.783199999999994 40.24679999999999 35.5 16.7414 11.647199999999998 5.410399999999996 0.0 0.0 0.0 0.0 0.0 0.0 86.5 86.5 93.5166 92.3598 90.3974 89.8358 92.3598 93.5166 90.3974 92.9518 89.8358 92.3598 93.5166 90.3974 92.9518
