param n := 24.0;
param numVehicles := 4.0;
set Origin := 49 51 52 53 54;
set O := 51 52 53 54;
param Ok := 1 51 2 52 3 53 4 54;
set S := 60 61 62 63 64;
set F := 50 55 56 57 58 59;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64:=
12 0.42095196 0.45160686999999994 0.29046875 0.31603 0.43115787 0.31603 0.42610138999999997 0.23992253999999996 0.45145815 0.35837801999999996 0.35328435999999996 0.0 0.5049044 0.40687932999999993 0.096201391 0.33093917999999994 0.39622725999999997 0.27855255999999995 0.33883992999999996 0.25827087 0.3323892 0.3515369 0.25667213 0.23434553999999996 0.49499593 0.34517911999999995 0.4815925399999999 0.31603 0.26295555 0.31603 0.30214326999999996 0.31781464 0.44515614 0.45127225 0.15239524299999999 0.34597848999999997 0.26394081999999996 0.38704379999999994 0.17358226599999999 0.37836226999999995 0.4146685399999999 0.45720246 0.47257638999999996 0.25827087 0.3732314299999999 0.21553245999999998 0.19307573999999997 0.004892702099999999 0.0 0.0 0.25276823 0.29450277999999996 0.19309432999999998 0.30645615 0.29450277999999996 0.19309432999999998 0.34636887999999993 0.30645615 0.25276823 0.29450277999999996 0.19309432999999998 0.34636887999999993 0.30645615 0.25276823
13 0.47387768999999996 0.28535649999999996 0.30807347999999996 0.40100488999999995 0.44207019999999997 0.40100488999999995 0.30502471999999997 0.37390066999999994 0.46237048 0.34177715 0.30545228999999996 0.38670918 0.0 0.23728275999999998 0.46553078 0.31433831 0.16398424899999997 0.29615728999999996 0.32928467 0.36817494999999995 0.34330152999999997 0.33772452999999997 0.35363757 0.36962496999999994 0.51780586 0.36501465 0.24860406999999995 0.40100488999999995 0.39340158 0.40100488999999995 0.35748569999999996 0.40829216999999995 0.46796606999999996 0.5041979799999999 0.40070744999999997 0.36581401999999996 0.37430965 0.4098537299999999 0.46686925999999995 0.36174280999999997 0.39806767 0.51012819 0.12934364299999998 0.36817494999999995 0.27780895999999994 0.44320419 0.37074036999999993 0.39159835 0.0 0.0 0.38804766 0.32558526 0.42076605999999994 0.3617985799999999 0.32558526 0.42076605999999994 0.33253791999999993 0.3617985799999999 0.38804766 0.32558526 0.42076605999999994 0.33253791999999993 0.3617985799999999 0.38804766
14 0.24962651999999996 0.10627902999999998 0.26637611 0.23196602 0.59612553 0.23196602 0.08077354999999999 0.3322033 0.61642581 0.117527839 0.26375492 0.34501181 0.18950646 0.0 0.35683505 0.090094576 0.21635041999999996 0.25445992 0.105042795 0.44424522999999994 0.4973568599999999 0.49177985999999996 0.30561959999999994 0.4156724 0.29355468999999995 0.21159138 0.4147428999999999 0.23196602 0.27362621 0.23196602 0.23771032999999997 0.3266262999999999 0.24371489999999996 0.27994681 0.35268947999999994 0.21239075 0.23055317999999997 0.18560999599999997 0.42517189 0.137500935 0.17381835899999998 0.28587702 0.157172873 0.44424522999999994 0.44394778999999995 0.40150682 0.2269839 0.34990098 0.0 0.0 0.43409509 0.156550108 0.37906868999999993 0.20874710999999999 0.156550108 0.37906868999999993 0.48659325 0.20874710999999999 0.43409509 0.156550108 0.37906868999999993 0.48659325 0.20874710999999999 0.43409509
15 0.35774596 0.40457416999999996 0.25687661999999994 0.252824 0.4384823299999999 0.252824 0.37906868999999993 0.206349 0.45876401999999994 0.29517202 0.31971081999999995 0.14032289699999997 0.47133085999999996 0.35984662999999995 0.0 0.26773317999999996 0.36265371999999996 0.24497902 0.27563392999999997 0.26559532999999996 0.33969506999999993 0.3588427699999999 0.22307999999999997 0.24167 0.43178993 0.28197311999999997 0.44800040999999996 0.252824 0.19974954999999997 0.252824 0.26855113999999997 0.28424109999999997 0.38195014 0.38806624999999995 0.118812408 0.28277248999999993 0.20073482 0.32383779999999995 0.13983026199999998 0.31515626999999996 0.35146254 0.39399646 0.43898426 0.26559532999999996 0.3396393 0.22285692 0.12986602199999997 0.145215785 0.0 0.0 0.26009268999999996 0.23129677999999998 0.20041878999999999 0.27286402 0.23129677999999998 0.20041878999999999 0.35367475 0.27286402 0.26009268999999996 0.23129677999999998 0.20041878999999999 0.35367475 0.27286402 0.26009268999999996
16 0.16052465 0.143591019 0.30238494 0.142871586 0.6321343599999999 0.142871586 0.118085539 0.36821212999999997 0.65243464 0.028427828 0.29976375 0.37507183999999993 0.22551528999999998 0.10017035599999999 0.26773317999999996 0.0 0.25235925 0.29046875 0.0159429699 0.48025406 0.5333656899999999 0.52778869 0.30632602 0.45169982 0.20445282 0.154652069 0.45075172999999996 0.142871586 0.20776183999999998 0.142871586 0.18076172399999998 0.32731413 0.15461488899999998 0.19084493999999996 0.29035721 0.155445862 0.14145502799999998 0.09650998499999999 0.37456990999999995 0.04840092399999999 0.084718348 0.19677514999999998 0.19318727999999996 0.48025406 0.47995661999999994 0.4375156499999999 0.13787831199999998 0.37996100999999993 0.0 0.0 0.47010391999999995 0.06745009699999999 0.41507752 0.15179850399999997 0.06745009699999999 0.41507752 0.52262067 0.15179850399999997 0.47010391999999995 0.06745009699999999 0.41507752 0.52262067 0.15179850399999997 0.47010391999999995
17 0.44770297 0.30212468 0.18447786499999996 0.30279392 0.4530754799999999 0.30279392 0.3217929 0.25031434999999996 0.47335716999999994 0.34516052999999997 0.181858534 0.26310427 0.26228630999999997 0.25405094 0.34192586999999997 0.31772169 0.0 0.172563534 0.32560385 0.32201598 0.35428821999999993 0.34871121999999993 0.23005124999999998 0.27838525 0.52117065 0.33196163 0.25959076 0.30279392 0.26979666999999996 0.30279392 0.23388078999999998 0.28470585 0.47134944999999995 0.47802326 0.27710253999999995 0.33274241 0.25072332999999997 0.41323710999999996 0.34328294 0.36512618999999996 0.40145105 0.48393488 0.22993971 0.32201598 0.28879565 0.31961786999999997 0.24713545999999997 0.26801202999999996 0.0 0.0 0.29680794 0.28128528999999997 0.29717973999999997 0.23819367 0.28128528999999997 0.29717973999999997 0.3435432 0.23819367 0.29680794 0.28128528999999997 0.29717973999999997 0.3435432 0.23819367 0.29680794
18 0.38622583999999993 0.33527065 0.022992112 0.27684228 0.46707375 0.27684228 0.34582977 0.20315151999999997 0.48737402999999996 0.3191903 0.16518888099999998 0.21596002999999997 0.37536927999999997 0.28719690999999997 0.19227636999999997 0.29175145999999996 0.26669213999999997 0.0 0.29963361999999993 0.31519345 0.36830507999999995 0.36272807999999995 0.06856921499999999 0.28662062 0.46026981 0.30599139999999997 0.35205741999999995 0.27684228 0.22376782999999997 0.27684228 0.22185306 0.12972102 0.41043002 0.41654612999999996 0.11562236399999998 0.30679077 0.22475309999999998 0.35231767999999997 0.28199170999999995 0.33915596 0.37548082 0.42247634 0.34304126999999995 0.31519345 0.33646041 0.27245504 0.15388244299999998 0.22084919999999997 0.0 0.0 0.30504330999999996 0.25531506 0.25001691 0.22618452999999997 0.25531506 0.25001691 0.35754147 0.22618452999999997 0.30504330999999996 0.25531506 0.25001691 0.35754147 0.22618452999999997 0.30504330999999996
19 0.24999831999999997 0.141973689 0.29946630999999996 0.19794631999999998 0.62921573 0.19794631999999998 0.11646634999999998 0.3652935 0.6495160099999999 0.117901498 0.29684511999999996 0.37810201 0.22259665999999997 0.09724986699999999 0.32114224999999996 0.090466376 0.24944062 0.28755011999999996 0.0 0.47733542999999995 0.53044706 0.5248700599999999 0.32255509 0.44876259999999996 0.29392649 0.161957939 0.44783309999999993 0.19794631999999998 0.22399091 0.19794631999999998 0.18807502999999998 0.3435432 0.24408669999999996 0.28031860999999997 0.34376628 0.162749873 0.19653347999999995 0.18597435999999998 0.42797897999999995 0.137872735 0.17419015899999998 0.28624881999999996 0.19026864999999998 0.47733542999999995 0.47703798999999997 0.43459702 0.19296419999999997 0.38299118 0.0 0.0 0.46718529 0.122530408 0.41215888999999994 0.15910437399999997 0.122530408 0.41215888999999994 0.5196834499999999 0.15910437399999997 0.46718529 0.122530408 0.41215888999999994 0.5196834499999999 0.15910437399999997 0.46718529
20 0.5667347399999999 0.46967634999999996 0.21540233 0.4618127799999999 0.181068459 0.4618127799999999 0.4893445699999999 0.28122951999999996 0.20134828999999996 0.5041608 0.34941764 0.16315699399999997 0.4298379799999999 0.42160261 0.24198603 0.47672195999999994 0.32116083999999995 0.20348613999999998 0.4846041199999999 0.0 0.08229049399999999 0.10143633499999999 0.26096642 0.105001897 0.6407601199999999 0.49096189999999995 0.35343307999999996 0.4618127799999999 0.40873833 0.4618127799999999 0.40143246 0.32212751999999995 0.5909389199999999 0.5970550299999999 0.29816501 0.49174267999999993 0.4097236 0.5328265799999999 0.18309662799999998 0.52412646 0.56045132 0.6029852399999999 0.39750997 0.0 0.22575695999999995 0.15942598099999997 0.33885851999999994 0.16804988199999998 0.0 0.0 0.12342086899999999 0.4402855599999999 0.13699156899999998 0.40574533999999995 0.4402855599999999 0.13699156899999998 0.096264597 0.40574533999999995 0.12342086899999999 0.4402855599999999 0.13699156899999998 0.096264597 0.40574533999999995 0.12342086899999999
21 0.62849072 0.56545203 0.31117800999999995 0.5235687599999999 0.104237848 0.5235687599999999 0.5851202499999999 0.3770052 0.12452511499999998 0.5659167799999999 0.44519331999999995 0.25894011 0.52561366 0.51737829 0.30374200999999995 0.5384779399999999 0.4169365199999999 0.29926181999999996 0.5463600999999999 0.138720439 0.0 0.20475025999999996 0.35674209999999995 0.200772 0.7025160999999999 0.5527178799999999 0.45673770999999996 0.5235687599999999 0.4704943099999999 0.5235687599999999 0.4972081399999999 0.4179032 0.6526949 0.6588110099999999 0.36756148 0.55351725 0.47147957999999995 0.5945825599999999 0.22051457999999996 0.58588244 0.6222072999999999 0.6647412199999999 0.49328564999999996 0.138720439 0.32906158999999996 0.25520351999999996 0.40061449999999993 0.26382928 0.0 0.0 0.21919469 0.50204154 0.23276539 0.50152102 0.50204154 0.23276539 0.19956364999999995 0.50152102 0.21919469 0.50204154 0.23276539 0.19956364999999995 0.50152102 0.21919469
22 0.5114108999999999 0.41435250999999995 0.16007477199999998 0.40648893999999997 0.26619021 0.40648893999999997 0.43402073 0.22590568 0.28649048999999993 0.44883695999999995 0.29409379999999996 0.10783501299999998 0.37451414 0.36627877 0.18666218999999998 0.42139811999999993 0.265837 0.1481623 0.42928027999999996 0.09330506899999999 0.16741596299999997 0.0 0.20564258 0.04967991599999999 0.58545487 0.43563805999999994 0.35120228 0.40648893999999997 0.35341448999999997 0.40648893999999997 0.34612720999999996 0.26680368 0.53561508 0.5417311899999999 0.24285975999999998 0.43643742999999996 0.35439976 0.4775027399999999 0.18800067 0.46880261999999995 0.50512748 0.5476614 0.34218613 0.09330506899999999 0.24284116999999997 0.16433745899999996 0.28353467999999993 0.11272790099999999 0.0 0.0 0.068098888 0.38496172 0.14190304699999998 0.35044009 0.38496172 0.14190304699999998 0.181390066 0.35044009 0.068098888 0.38496172 0.14190304699999998 0.181390066 0.35044009 0.068098888
23 0.3398252 0.32493460999999996 0.23350898999999997 0.23044163999999998 0.51994371 0.23044163999999998 0.29942913 0.25602147999999997 0.5402439899999999 0.27278966 0.23088779999999998 0.25321439 0.40555943999999994 0.28020707 0.14588502499999997 0.24536940999999998 0.29725409999999997 0.22159279999999998 0.25325157 0.36806341 0.42117503999999995 0.41559803999999995 0.0 0.33950916999999997 0.41386917 0.25959076 0.41775447999999993 0.23044163999999998 0.177365331 0.23044163999999998 0.17546357399999998 0.19541807999999997 0.36402937999999996 0.37014548999999997 0.168494183 0.26039013 0.178356178 0.30591704 0.25271245999999997 0.29277390999999997 0.32908017999999994 0.3760757 0.3732314299999999 0.36806341 0.38933037 0.325325 0.107483662 0.25810356 0.0 0.0 0.35791326999999995 0.20891441999999996 0.30288687 0.17977831299999997 0.20891441999999996 0.30288687 0.41043002 0.17977831299999997 0.35791326999999995 0.20891441999999996 0.30288687 0.41043002 0.17977831299999997 0.35791326999999995
24 0.5050903 0.39613431 0.14186214899999997 0.39570673999999995 0.35523631 0.39570673999999995 0.41580252999999995 0.20770606999999996 0.37553658999999995 0.43805475999999993 0.27587559999999994 0.22049598999999998 0.35629594 0.34807916 0.29931758999999997 0.41063450999999995 0.2476188 0.129947818 0.41851667 0.21841391 0.25646763999999994 0.25089063999999994 0.18744297 0.0 0.57913427 0.42485586 0.33298407999999996 0.39570673999999995 0.34263228999999995 0.39570673999999995 0.32790900999999995 0.24858547999999997 0.5292944799999999 0.53541059 0.23449425999999998 0.42565522999999994 0.34361756 0.47120072999999996 0.30067466 0.45803900999999997 0.4943452799999999 0.5413408 0.32396792999999996 0.21841391 0.22462296999999998 0.276991 0.27275247999999996 0.22538515999999997 0.0 0.0 0.19320586999999997 0.37419811 0.25457145999999997 0.33222188999999996 0.37419811 0.25457145999999997 0.24572262 0.33222188999999996 0.19320586999999997 0.37419811 0.25457145999999997 0.24572262 0.33222188999999996 0.19320586999999997
25 0.18904170999999997 0.28067181999999996 0.49672479999999997 0.24555530999999997 0.78594802 0.24555530999999997 0.25516634 0.5220257899999999 0.8062482999999999 0.22982816999999997 0.49410360999999997 0.5192186999999999 0.41985515 0.29450277999999996 0.41188003999999995 0.20238932999999998 0.4466991099999999 0.4848086099999999 0.21027148999999998 0.63406772 0.68717935 0.6816023499999999 0.49748698999999996 0.6054948899999999 0.0 0.34899007 0.6450915899999999 0.24555530999999997 0.39894139999999995 0.24555530999999997 0.3751090199999999 0.5184936899999999 0.18313008999999997 0.21101509 0.43450406999999996 0.34978943999999995 0.33579116999999997 0.12502518599999998 0.5187167699999999 0.185481725 0.28611868999999995 0.20508487999999997 0.38752713999999994 0.63406772 0.65533468 0.5913293099999999 0.32906158999999996 0.5241078699999999 0.0 0.0 0.6239175799999999 0.2617843799999999 0.5688911799999999 0.3461458 0.2617843799999999 0.5688911799999999 0.6764157399999999 0.3461458 0.6239175799999999 0.2617843799999999 0.5688911799999999 0.6764157399999999 0.3461458 0.6239175799999999
26 0.26446134 0.27132104999999995 0.24421683 0.11957459799999999 0.5578115399999999 0.11957459799999999 0.24581556999999998 0.29388930999999996 0.57809323 0.16192819499999997 0.24159564 0.29106362999999996 0.35196447 0.22661209999999998 0.18373798299999997 0.13449493199999998 0.26336453 0.23230063999999997 0.14237895099999998 0.40593124 0.45902427999999995 0.45344727999999995 0.185135951 0.37735841 0.33794760999999995 0.0 0.42846232 0.11957459799999999 0.086577348 0.11957459799999999 0.050655890999999995 0.20612592 0.28810781999999996 0.29478163 0.206349 7.9213849E-4 0.06749099499999998 0.23001407 0.29058028999999996 0.18190129099999996 0.21822800999999997 0.30071183999999995 0.31961786999999997 0.40593124 0.42717960999999993 0.36317424 0.06391427899999999 0.29595279999999996 0.0 0.0 0.39578109999999994 0.09805853199999998 0.34075469999999997 0.145873871 0.09805853199999998 0.34075469999999997 0.44827925999999996 0.145873871 0.39578109999999994 0.09805853199999998 0.34075469999999997 0.44827925999999996 0.145873871 0.39578109999999994
27 0.6071308099999999 0.5100724199999999 0.2557984 0.5022088499999999 0.21785620999999997 0.5022088499999999 0.52974064 0.32164417999999995 0.23813789999999996 0.54455687 0.38981371 0.20356049999999998 0.47025263999999994 0.46201727 0.28238209999999997 0.5171366199999999 0.36155690999999995 0.24388221 0.5250187799999999 0.14395166499999998 0.119070809 0.11349195 0.30138107999999997 0.14540726199999998 0.68117478 0.53135797 0.0 0.5022088499999999 0.44913439999999993 0.5022088499999999 0.4418471199999999 0.36252358999999995 0.6313349899999999 0.6374510999999999 0.33857966999999994 0.5321573399999999 0.45011966999999997 0.57324124 0.28373917 0.5645411199999999 0.60084739 0.64338131 0.43790603999999994 0.14395166499999998 0.23780327999999995 0.26005551 0.37925458999999995 0.20844966999999998 0.0 0.0 0.163826234 0.48070021999999996 0.23763596999999997 0.44615999999999995 0.48070021999999996 0.23763596999999997 0.10832021199999999 0.44615999999999995 0.163826234 0.48070021999999996 0.23763596999999997 0.10832021199999999 0.44615999999999995 0.163826234
28 0.22795057999999996 0.27970513999999996 0.32175571999999997 0.0 0.5984492799999999 0.0 0.25419965999999994 0.33452705 0.61873097 0.17030484899999998 0.31913452999999997 0.33170136999999994 0.36032996999999994 0.23497759999999998 0.22438129999999998 0.142871586 0.27173002999999996 0.30983953 0.150755605 0.44656898 0.49966202 0.49408501999999993 0.30876130999999996 0.41799614999999996 0.2725294 0.15710408999999997 0.4848086099999999 0.0 0.21021572 0.0 0.18321374499999998 0.32976801 0.22268960999999998 0.25828945999999997 0.24698673999999998 0.157896024 0.14390704899999998 0.16458284699999998 0.33121803 0.19026864999999998 0.22659351 0.26420108 0.32800196 0.44656898 0.46781734999999997 0.40383056999999994 0.140330333 0.33660913 0.0 0.0 0.4364188399999999 0.10643332699999998 0.38139244 0.15425052499999997 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
29 0.33125520999999997 0.26691521999999995 0.175495177 0.18636474999999997 0.50525761 0.18636474999999997 0.24140973999999998 0.24133538 0.5255392999999999 0.22873135999999997 0.17287584599999997 0.2541253 0.34755864 0.22220626999999998 0.24012703 0.20129251999999997 0.23925329999999997 0.163580846 0.20917467999999997 0.35337730999999994 0.40647035 0.4008933499999999 0.11640872099999999 0.32480448 0.40474148 0.21551386999999997 0.35973509 0.18636474999999997 0.0 0.18636474999999997 0.11745161999999999 0.13740798499999998 0.35490169 0.36159409 0.163463729 0.21631323999999996 0.134286724 0.29680794 0.32984236999999994 0.24869702 0.28502187999999995 0.36750571 0.31521203999999997 0.35337730999999994 0.37462567999999996 0.3106389 0.130708149 0.25901447 0.0 0.0 0.34322716999999997 0.16485240199999998 0.28820077 0.1217645 0.16485240199999998 0.28820077 0.39572532999999993 0.1217645 0.34322716999999997 0.16485240199999998 0.28820077 0.39572532999999993 0.1217645 0.34322716999999997
30 0.22795057999999996 0.27970513999999996 0.32175571999999997 0.0 0.5984492799999999 0.0 0.25419965999999994 0.33452705 0.61873097 0.17030484899999998 0.31913452999999997 0.33170136999999994 0.36032996999999994 0.23497759999999998 0.22438129999999998 0.142871586 0.27173002999999996 0.30983953 0.150755605 0.44656898 0.49966202 0.49408501999999993 0.30876130999999996 0.41799614999999996 0.2725294 0.15710408999999997 0.4848086099999999 0.0 0.21021572 0.0 0.18321374499999998 0.32976801 0.22268960999999998 0.25828945999999997 0.24698673999999998 0.157896024 0.14390704899999998 0.16458284699999998 0.33121803 0.19026864999999998 0.22659351 0.26420108 0.32800196 0.44656898 0.46781734999999997 0.40383056999999994 0.140330333 0.33660913 0.0 0.0 0.4364188399999999 0.10643332699999998 0.38139244 0.15425052499999997 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
31 0.33917454999999996 0.29714256 0.20571694 0.21659209 0.51929306 0.21659209 0.27163708 0.25537082999999994 0.5395933399999999 0.25894011 0.20309575 0.25256374 0.3777673899999999 0.25243361 0.14523623399999996 0.23151986 0.26946204999999995 0.19380074999999997 0.23940202 0.36741275999999995 0.42052439 0.41494738999999997 0.14663234299999997 0.33885851999999994 0.4132185199999999 0.24574121 0.38996242999999997 0.21659209 0.04807374 0.21659209 0.0 0.167631607 0.36337873 0.36949484 0.16784725099999998 0.24654057999999998 0.16450848699999998 0.30528498 0.25206181 0.27892436 0.31523062999999996 0.3754250499999999 0.34543937999999996 0.36741275999999995 0.38867972 0.32467434999999994 0.106834871 0.25745291 0.0 0.0 0.35726262 0.19508346000000001 0.30225480999999993 0.15198812199999998 0.19508346000000001 0.30225480999999993 0.4097793699999999 0.15198812199999998 0.35726262 0.19508346000000001 0.30225480999999993 0.4097793699999999 0.15198812199999998 0.35726262
32 0.33515911 0.21411961999999995 0.2052336 0.19026864999999998 0.53498302 0.19026864999999998 0.23378784 0.27106078999999994 0.5552832999999999 0.23261667 0.20261241 0.28386929999999994 0.26388504999999995 0.16605331599999998 0.25442274 0.20519641999999996 0.15521348699999998 0.19331741 0.21307858 0.38310271999999995 0.4362143499999999 0.43063735 0.15116644399999998 0.35454847999999994 0.40864537999999995 0.21941776999999996 0.36828648999999997 0.19026864999999998 0.15726954099999998 0.19026864999999998 0.121348084 0.0 0.35880558999999995 0.36547939999999995 0.19822516999999998 0.22021714 0.13818318799999998 0.30069324999999997 0.36125946999999997 0.25260091999999995 0.28890719 0.37140960999999995 0.23155704 0.38310271999999995 0.39749137999999995 0.34036430999999995 0.13460647199999998 0.28875846999999993 0.0 0.0 0.37295258 0.16875072499999996 0.31792617999999995 0.12566282299999998 0.16875072499999996 0.31792617999999995 0.4254693299999999 0.12566282299999998 0.37295258 0.16875072499999996 0.31792617999999995 0.4254693299999999 0.12566282299999998 0.37295258
33 0.10518965599999999 0.30279392 0.36973650999999996 0.097017492 0.6374139199999999 0.097017492 0.27728843999999997 0.37349169 0.65769561 0.19339177 0.36711531999999997 0.37066601 0.38341875 0.25806638 0.26334594 0.16595107099999998 0.31972941 0.35783890999999995 0.17383509 0.48553362 0.53862666 0.53304966 0.34895288999999996 0.45696078999999995 0.21398948999999998 0.20510346999999998 0.5327894 0.097017492 0.25038870999999996 0.097017492 0.23120382999999997 0.36995958999999995 0.0 0.135513664 0.28595138 0.20588424999999996 0.19190456999999997 0.136169891 0.37018267 0.21335742999999996 0.24968228999999997 0.141438297 0.35107214999999997 0.48553362 0.50678199 0.44279520999999994 0.18051261799999999 0.37555518 0.0 0.0 0.4753834799999999 0.154425271 0.42035708 0.20224061 0.154425271 0.42035708 0.5278816399999999 0.20224061 0.4753834799999999 0.154425271 0.42035708 0.5278816399999999 0.20224061 0.4753834799999999
34 0.053124643 0.29533932999999996 0.4901997099999999 0.22174152 0.76213423 0.22174152 0.26983385 0.498212 0.7824159199999999 0.22330308 0.4875785199999999 0.4954049099999999 0.41333005999999994 0.28797768999999995 0.38806624999999995 0.19586424 0.44017401999999994 0.47828351999999996 0.2037464 0.6102539299999999 0.6633655599999999 0.6577699699999999 0.47367319999999996 0.5816811 0.16192447699999998 0.32982377999999996 0.6385479099999999 0.22174152 0.37512760999999994 0.22174152 0.35592414 0.49467989999999995 0.176601282 0.0 0.4106716899999999 0.33060456 0.31662488 0.139688978 0.49490297999999994 0.20013994 0.2795936 0.005923703499999999 0.38100205 0.6102539299999999 0.6315208899999999 0.5675155199999999 0.30522921 0.5002940799999999 0.0 0.0 0.6001037899999999 0.25525928999999997 0.54507739 0.32696091999999993 0.25525928999999997 0.54507739 0.6526019499999999 0.32696091999999993 0.6001037899999999 0.25525928999999997 0.54507739 0.6526019499999999 0.32696091999999993 0.6001037899999999
35 0.44441253999999997 0.39345734999999993 0.160565548 0.33502898 0.37395644 0.33502898 0.4040164699999999 0.11002863299999999 0.3942381299999999 0.37739558999999995 0.22337743999999998 0.12282784799999999 0.37501607 0.3454022 0.20164572999999997 0.34995675 0.26633893 0.148653076 0.35783890999999995 0.22207614 0.27516917999999996 0.26959217999999996 0.126763351 0.19350330999999996 0.5184565099999999 0.3641781 0.35168562 0.33502898 0.28195453 0.33502898 0.28005834999999996 0.18790771999999997 0.46861671999999993 0.47473283 0.0 0.36497746999999997 0.28295838999999995 0.41052296999999993 0.20300279999999998 0.39736125 0.43368610999999996 0.48066303999999993 0.34266947 0.22207614 0.24332450999999997 0.17932843499999998 0.21207472 0.12772073599999997 0.0 0.0 0.21192599999999995 0.31352035 0.156894023 0.28437123 0.31352035 0.156894023 0.26442416 0.28437123 0.21192599999999995 0.31352035 0.156894023 0.26442416 0.28437123 0.21192599999999995
36 0.26368056 0.27054026999999997 0.24343605 0.11878266399999998 0.55701217 0.11878266399999998 0.24503478999999997 0.29308994 0.5772938599999999 0.16113626099999998 0.24081486 0.29028285 0.35116509999999995 0.22581272999999996 0.182946049 0.133702998 0.26256516 0.23151986 0.14158701699999998 0.40513186999999995 0.4582434999999999 0.45264790999999993 0.18434401699999997 0.37655903999999996 0.33714824 0.147935502 0.42766294999999993 0.11878266399999998 0.08578541399999999 0.11878266399999998 0.049863957 0.20534513999999998 0.28732704 0.29400085 0.20554962999999996 0.0 0.06669906099999999 0.2292147 0.28978091999999994 0.181109357 0.21742863999999998 0.29991247 0.31883709 0.40513186999999995 0.42639882999999995 0.36239345999999995 0.063122345 0.29517202 0.0 0.0 0.3949817299999999 0.09726473899999998 0.33995532999999994 0.14508193699999997 0.09726473899999998 0.33995532999999994 0.44747988999999994 0.14508193699999997 0.3949817299999999 0.09726473899999998 0.33995532999999994 0.44747988999999994 0.14508193699999997 0.3949817299999999
37 0.21926904999999997 0.29323865999999993 0.33528924 0.07437673099999999 0.58974916 0.07437673099999999 0.26773317999999996 0.32582692999999996 0.6100494399999999 0.183840228 0.33266805 0.32301984 0.37386348999999997 0.24851111999999997 0.21568117999999997 0.15640696499999998 0.28526355 0.32337305 0.16429098399999997 0.43786885999999997 0.49098048999999994 0.48540348999999994 0.30130672 0.40929603 0.29331302 0.170639469 0.49834212999999994 0.07437673099999999 0.20274253999999997 0.07437673099999999 0.19675655999999997 0.32229483 0.24347322999999998 0.24958933999999997 0.23830521 0.17143140299999998 0.0 0.18537018499999997 0.32251790999999996 0.20382076 0.24012703 0.25551955 0.34153547999999995 0.43786885999999997 0.45913582 0.39513044999999997 0.13285901199999997 0.32790900999999995 0.0 0.0 0.42771872 0.119968706 0.37269231999999997 0.16778590399999999 0.119968706 0.37269231999999997 0.48021687999999996 0.16778590399999999 0.42771872 0.119968706 0.37269231999999997 0.48021687999999996 0.16778590399999999 0.42771872
38 0.077379016 0.28204748 0.43952336999999997 0.17108005199999998 0.71147648 0.17108005199999998 0.25654199999999994 0.44755425 0.73175817 0.17263975299999998 0.43690218 0.44472857 0.36267231 0.23731993999999998 0.33740849999999994 0.14520463099999997 0.38951626999999994 0.42762576999999996 0.15308865 0.55959618 0.6126892199999999 0.60711222 0.42301544999999996 0.53102335 0.163129109 0.27916602999999995 0.5878901599999999 0.17108005199999998 0.32445126999999996 0.17108005199999998 0.30526638999999994 0.44402214999999995 0.12593981399999998 0.10770302399999998 0.36001394 0.27994681 0.26596713 0.0 0.44424522999999994 0.19261098999999998 0.22893585 0.11362765699999999 0.33032570999999994 0.55959618 0.5808445499999999 0.51685777 0.25457145999999997 0.44961774 0.0 0.0 0.54944604 0.20460153999999997 0.49441964 0.27630317 0.20460153999999997 0.49441964 0.6019441999999999 0.27630317 0.54944604 0.20460153999999997 0.49441964 0.6019441999999999 0.27630317 0.54944604
39 0.5073211 0.5126936099999999 0.26957359 0.40239914 0.35597990999999995 0.40239914 0.51247053 0.22925188 0.3762801899999999 0.4447471599999999 0.34261369999999997 0.103747072 0.48400923999999995 0.46461986999999993 0.18257053099999998 0.41730832 0.3753321 0.2576574 0.42520906999999997 0.18309662799999998 0.25721123999999995 0.27635893999999994 0.24600146999999997 0.15917687499999997 0.5813650699999999 0.43154825999999996 0.46069738 0.40239914 0.34932468999999994 0.40239914 0.38851241 0.3071439799999999 0.53152528 0.53764139 0.23876995999999998 0.4323476299999999 0.35030996 0.47341294 0.0 0.4647314099999999 0.5010376799999999 0.5435715999999999 0.45168122999999993 0.18309662799999998 0.35233626999999995 0.14035635899999999 0.27944488 0.10863996 0.0 0.0 0.17759584699999997 0.38087192 0.11792194699999999 0.39282529 0.38087192 0.11792194699999999 0.27117233 0.39282529 0.17759584699999997 0.38087192 0.11792194699999999 0.27117233 0.39282529 0.17759584699999997
