param n := 36.0;
param numVehicles := 3.0;
set Origin := 73 75 76 77;
set O := 75 76 77;
param Ok := 1 75 2 76 3 77;
set S := 83 84 85 86 87;
set F := 74 78 79 80 81 82;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87:=
49 0.5021344899999999 0.30069324999999997 0.36666915999999994 0.46746414 0.35746711 0.061744825999999996 0.17848258999999997 0.40520622999999995 0.23159422 0.16911322999999998 0.28398084 0.19569692999999996 0.23336026999999998 0.42693794 0.26018563999999994 0.31220045999999996 0.48505027999999994 0.5427908199999999 0.14657285499999997 0.10199775299999998 0.079674881 0.039903434999999994 0.29595279999999996 0.17136261999999997 0.45156968999999997 0.19065904 0.26747292 0.19539948999999995 0.10117607499999999 0.20807786999999997 0.10840200799999998 0.100966008 0.173504188 0.4823919099999999 0.3734359199999999 0.37300834999999993 0.26871845 0.20058609999999996 0.45242482999999994 0.28715972999999995 0.24430977999999998 0.29030143999999997 0.21332024999999996 0.40520622999999995 0.36079471999999996 0.173050592 0.41847948999999995 0.064406914 0.0 0.4697693 0.26018563999999994 0.12546391 0.48505027999999994 0.14482167699999998 0.20646054 0.19841106999999997 0.23112947 0.178387781 0.15487328999999997 0.175506331 0.129968267 0.50235757 0.30688371999999997 0.051581672999999995 0.11377079999999999 0.20807786999999997 0.22084919999999997 0.28712255 0.20413678999999998 0.5564358799999999 0.40215746999999996 0.37300834999999993 0.0 0.0 0.22300563999999998 0.30952349999999995 0.30952349999999995 0.35148113 0.11548665699999998 0.22300563999999998 0.30952349999999995 0.170511198 0.35148113 0.11548665699999998 0.22300563999999998 0.30952349999999995 0.170511198
50 0.13345760999999998 0.27037295999999994 0.182232193 0.23449425999999998 0.19179303 0.44318559999999996 0.30244070999999995 0.17187198599999998 0.34088482999999997 0.39252784999999996 0.21687093999999998 0.5771265499999999 0.61478989 0.06605956499999999 0.6416152599999999 0.23631607999999998 0.180334154 0.15312025299999998 0.39825357 0.4834329499999999 0.46110635999999994 0.42134235 0.40522482 0.5527922399999999 0.14535892799999997 0.31461715999999995 0.27951924 0.32381920999999997 0.36624158999999995 0.39135667999999996 0.4898464999999999 0.4750302699999999 0.55494868 0.20640477 0.147723576 0.22471591999999999 0.26386645999999997 0.5820157199999999 0.18228238599999996 0.26091064999999997 0.35358179999999995 0.24771174999999998 0.28450136 0.17187198599999998 0.17634473999999997 0.39646892999999994 0.18513780999999999 0.4458439699999999 0.4132185199999999 0.0 0.6416152599999999 0.3905201299999999 0.180334154 0.40301260999999994 0.30502471999999997 0.32683079 0.32943339 0.5598192599999999 0.37828790999999995 0.5569378099999999 0.3827681 0.21270678 0.24475593999999998 0.43301686999999994 0.37882701999999996 0.39135667999999996 0.40410941999999994 0.29132389 0.5640020099999999 0.133846141 0.23648339 0.22471591999999999 0.0 0.0 0.60445385 0.23363911999999995 0.23363911999999995 0.149288854 0.4969292899999999 0.60445385 0.23363911999999995 0.55195569 0.149288854 0.4969292899999999 0.60445385 0.23363911999999995 0.55195569
51 0.55277365 0.3558126 0.42922450999999995 0.5181032999999999 0.41256786999999995 0.124285304 0.22651914999999997 0.46030698999999997 0.29414956999999997 0.23164998999999997 0.3390816 0.11025728999999998 0.19365203 0.48203869999999993 0.0 0.37473722 0.53568944 0.59344857 0.20911891 0.08980643099999999 0.14221721799999998 0.21882289 0.35848955999999993 0.09057605699999999 0.5141064499999999 0.23869559999999998 0.33000967999999997 0.25793625 0.16371841199999998 0.27063321999999995 0.17094248599999998 0.08877468599999999 0.08806826599999999 0.5330310699999999 0.43597268 0.42810911 0.33127379999999995 0.119795819 0.50306399 0.34969648999999997 0.30684654 0.3528567899999999 0.27585700999999996 0.46030698999999997 0.42333148 0.23559106999999999 0.4735802499999999 0.24332450999999997 0.20846825999999996 0.5248700599999999 0.0 0.18800067 0.53568944 0.20735285999999997 0.25451568999999996 0.26094783 0.29366623 0.09295185899999998 0.21741004999999997 0.23804494999999998 0.17801040399999998 0.55301532 0.35752288 0.09962381 0.17631313699999998 0.27063321999999995 0.28338596 0.33776170999999994 0.26667355 0.6070750399999999 0.45725823 0.42810911 0.0 0.0 0.18331041299999998 0.3720602599999999 0.3720602599999999 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635
52 0.5087339399999999 0.30731128999999996 0.3732872 0.47406359 0.36406655999999993 0.068353571 0.185093194 0.41182427 0.23821225999999998 0.17572383399999997 0.29059887999999995 0.20229638 0.23995971999999996 0.43355597999999995 0.26678509 0.3188185 0.49166831999999994 0.54940886 0.153183459 0.10860649799999998 0.086285485 0.04651403899999999 0.30255224999999997 0.17797322399999999 0.4581691399999999 0.19727707999999997 0.27407236999999995 0.20199894 0.107786679 0.21469591 0.115010753 0.107574753 0.18011293299999998 0.48899135999999993 0.38005395999999997 0.37960779999999994 0.27533649 0.20718555 0.45904287 0.29377777 0.25090923 0.29691947999999996 0.21993828999999998 0.41182427 0.36739416999999996 0.17965933699999997 0.42507893999999996 0.071015659 0.167029291 0.47636874999999995 0.26678509 0.0 0.49166831999999994 0.15143042199999998 0.21307858 0.20502911 0.23772891999999995 0.184996526 0.161482035 0.182115076 0.136578871 0.5089756099999999 0.31348317 0.05819227699999999 0.120381404 0.21469591 0.22744864999999997 0.293722 0.21073623999999996 0.56303533 0.40877550999999995 0.37960779999999994 0.0 0.0 0.22962368 0.31612294999999996 0.31612294999999996 0.35809916999999997 0.12209540199999999 0.22962368 0.31612294999999996 0.17712180199999997 0.35809916999999997 0.12209540199999999 0.22962368 0.31612294999999996 0.17712180199999997
53 0.163209046 0.22426975999999996 0.13613456999999998 0.19545525999999996 0.14569912499999998 0.3970824 0.2563561 0.125774363 0.29478163 0.34644323999999993 0.170778894 0.53102335 0.5686866899999999 0.08281287299999998 0.5955120599999999 0.19023147 0.0 0.24068472999999996 0.35215037 0.43732974999999996 0.41502174999999997 0.37523914999999997 0.35914020999999996 0.50670763 0.17826880499999997 0.26853255 0.23341604 0.27771600999999996 0.32013838999999994 0.34525347999999995 0.44374329999999995 0.42894565999999995 0.50884548 0.20333742 0.180633453 0.17861086099999998 0.21776326 0.5359311099999999 0.143250822 0.21482603999999997 0.30749719 0.20160855 0.23839815999999997 0.125774363 0.130247117 0.35036573 0.13904018699999998 0.39974076999999997 0.36711531999999997 0.125638656 0.5955120599999999 0.34443551999999994 0.0 0.3569094099999999 0.25894011 0.28074617999999996 0.28333019 0.51373465 0.3322033 0.5108532 0.33666489999999993 0.19318727999999996 0.19867132999999998 0.38691367 0.33274241 0.34525347999999995 0.35800621999999993 0.24522068999999996 0.5178988099999999 0.247247 0.19039878 0.17861086099999998 0.0 0.0 0.55835065 0.18753591999999997 0.18753591999999997 0.10319123099999998 0.45082608999999996 0.55835065 0.18753591999999997 0.5058524899999999 0.10319123099999998 0.45082608999999996 0.55835065 0.18753591999999997 0.5058524899999999
54 0.52297388 0.33642322999999996 0.38120654 0.5186052299999999 0.37311988999999995 0.31664347 0.37984946999999997 0.42085901 0.24613159999999998 0.30764590999999997 0.33015839999999996 0.35558952 0.27018706 0.44259071999999994 0.41952052999999995 0.32673784 0.5010748599999999 0.5939504999999999 0.16110465799999998 0.35689081999999994 0.33458282 0.29480022 0.16808148499999997 0.3162159 0.46608847999999997 0.39202591999999997 0.28199170999999995 0.20991827999999998 0.23969946 0.34661054999999996 0.24693096999999997 0.35586836999999993 0.30264519999999995 0.53355159 0.3879733 0.38866112999999997 0.28325583 0.34543937999999996 0.5030268099999999 0.30169711 0.25882857 0.30483881999999995 0.35055162999999995 0.42085901 0.37531350999999996 0.31156839999999997 0.43411367999999995 0.31930183999999995 0.39133808999999997 0.48540348999999994 0.41952052999999995 0.26399659 0.5010748599999999 0.0 0.4051132799999999 0.21294844999999998 0.3696435599999999 0.29775602999999995 0.29340596999999996 0.32036147 0.36088767 0.55295955 0.35802480999999997 0.30647473999999997 0.25230347999999997 0.34661054999999996 0.35936328999999995 0.40459276 0.20731567999999997 0.6070192699999999 0.41781025 0.38866112999999997 0.0 0.0 0.25985102 0.32404229 0.32404229 0.36713391 0.37038715999999994 0.25985102 0.32404229 0.31536075999999996 0.36713391 0.37038715999999994 0.25985102 0.32404229 0.31536075999999996
55 0.33292830999999995 0.135970978 0.31552807 0.29827655 0.19274111999999996 0.18248687599999996 0.032088199 0.24048023999999998 0.35233626999999995 0.21047598 0.119251132 0.31643898 0.35410231999999997 0.26221194999999997 0.38092769 0.23726416999999997 0.31586269 0.37360322999999995 0.26732419999999996 0.22274537999999997 0.20041878999999999 0.160647344 0.41669484999999995 0.29210466999999996 0.3576716 0.044264648999999996 0.28046732999999996 0.31614153999999994 0.22192742 0.24945921 0.22914033999999997 0.20467589999999997 0.29424251999999995 0.31320432 0.36003252999999996 0.20828236 0.28171286 0.32132815 0.28323724 0.39421954 0.36505182999999997 0.23666928999999995 0.146866577 0.24048023999999998 0.30963504 0.21441705999999996 0.25373491 0.18514896399999997 0.14285299599999998 0.30502471999999997 0.38092769 0.24620595999999997 0.31586269 0.26555815 0.0 0.31915312 0.16466464299999997 0.29913168999999995 0.19623604 0.29625023999999994 0.11240257599999998 0.33316998 0.13768869399999997 0.17232558199999998 0.23451285 0.24945921 0.26221194999999997 0.11792380599999999 0.32487884 0.3872297 0.23743147999999994 0.20828236 0.0 0.0 0.34374768999999994 0.23456861999999998 0.23456861999999998 0.18675513999999996 0.23622312999999998 0.34374768999999994 0.23456861999999998 0.29124953 0.18675513999999996 0.23622312999999998 0.34374768999999994 0.23456861999999998 0.29124953
56 0.33235201999999997 0.145793934 0.21512347999999998 0.32798336999999994 0.18248129899999999 0.27195311 0.21504911999999998 0.23021855999999996 0.16964676299999998 0.16330013699999998 0.139521668 0.40589405999999995 0.4435574 0.25195027 0.47038276999999995 0.13610296699999996 0.310453 0.40332863999999996 0.22702108 0.31220045999999996 0.28987387 0.25010985999999996 0.23399232999999997 0.38155975 0.27621021999999995 0.22722556999999996 0.091371709 0.152588579 0.19500909999999996 0.16211967199999996 0.31859541999999996 0.31115941999999996 0.38369759999999997 0.34291113999999995 0.22187164999999998 0.19802067999999998 0.09262839299999999 0.41078323 0.31238636 0.22519925999999998 0.18235116899999998 0.11420952399999999 0.15992047499999998 0.23021855999999996 0.20923044999999996 0.16723749899999998 0.24349182 0.27461147999999996 0.24700532999999997 0.29478163 0.47038276999999995 0.21928763999999998 0.310453 0.23178011999999995 0.22767172999999996 0.0 0.2048618 0.38858676999999997 0.149060197 0.38570532 0.21655491 0.36233769 0.167404809 0.2617843799999999 0.20759452999999997 0.16211967199999996 0.17487613 0.2139709 0.40745562 0.41639740999999997 0.22716979999999998 0.19802067999999998 0.0 0.0 0.43322135999999994 0.133416712 0.133416712 0.176506473 0.32569679999999995 0.43322135999999994 0.133416712 0.3807232 0.176506473 0.32569679999999995 0.43322135999999994 0.133416712 0.3807232
57 0.3483766 0.151404396 0.33095777 0.31370624999999996 0.20817081999999995 0.17252263599999998 0.022122099999999995 0.25590994 0.34237202999999994 0.20051174 0.13468455 0.30647473999999997 0.34413807999999996 0.27764164999999996 0.37096345 0.24860406999999995 0.33129239 0.38903292999999994 0.25735996 0.21278113999999998 0.19045454999999997 0.150681245 0.40673060999999994 0.28214043 0.37310129999999997 0.034300409 0.29180723 0.3061773 0.21196318 0.23947638 0.21917609999999998 0.19471166 0.28427827999999994 0.32863401999999997 0.37546222999999995 0.22371206 0.29305275999999997 0.31136390999999997 0.29866694 0.39793754 0.35508758999999995 0.22670505 0.13690233699999999 0.25590994 0.32508332999999995 0.20445282 0.26918319999999996 0.17518472399999999 0.132888756 0.32047300999999995 0.37096345 0.23624171999999996 0.33129239 0.25559391 0.05010748599999999 0.30918888 0.0 0.28916745 0.1862718 0.286286 0.102436477 0.34859967999999997 0.15312211199999998 0.16235948299999997 0.22454860999999998 0.23947638 0.25224770999999996 0.133357224 0.31491459999999993 0.40267799 0.25286117999999996 0.22371206 0.0 0.0 0.33378345 0.24592710999999998 0.24592710999999998 0.20218483999999995 0.22625889 0.33378345 0.24592710999999998 0.28128528999999997 0.20218483999999995 0.22625889 0.33378345 0.24592710999999998 0.28128528999999997
58 0.58419075 0.3872297 0.46064161 0.5495203999999999 0.44398497 0.15570984 0.25795483999999996 0.49174267999999993 0.32556667 0.26308568 0.37051729 0.069180826 0.10887419399999998 0.51347439 0.13366767699999998 0.40617290999999994 0.56712513 0.6248656699999999 0.24053601 0.12123096699999998 0.173639895 0.25023998999999997 0.34789326 0.12199873399999998 0.54552355 0.27013128999999997 0.36142677999999995 0.28935334999999995 0.19513923 0.30205032 0.20237074 0.120199222 0.0048841507 0.56444817 0.46740836999999996 0.45952621 0.3626909 0.15122035499999997 0.5344996799999999 0.38113217999999993 0.33826364 0.38427388999999995 0.3072927 0.49174267999999993 0.45474857999999996 0.26700816999999993 0.5049973499999999 0.27474160999999997 0.23988535999999996 0.5562871599999999 0.13366767699999998 0.21943635999999997 0.56712513 0.23878854999999996 0.28593279 0.29238351999999995 0.32508332999999995 0.0 0.24884573999999998 0.15903745 0.20943493999999999 0.58443242 0.38893997999999996 0.131046487 0.20774324999999996 0.30205032 0.31480305999999997 0.36917880999999997 0.23023714999999997 0.63849214 0.48869391999999995 0.45952621 0.0 0.0 0.09853815399999999 0.40347735999999995 0.40347735999999995 0.4380175799999999 0.13471987099999996 0.09853815399999999 0.40347735999999995 0.121147312 0.4380175799999999 0.13471987099999996 0.09853815399999999 0.40347735999999995 0.121147312
59 0.36942048 0.16799783 0.29030143999999997 0.33475013 0.22475309999999998 0.25901447 0.10861579299999997 0.27251081 0.31379919999999994 0.18866990999999997 0.151277984 0.39295541999999994 0.43061875999999993 0.29424251999999995 0.45744412999999995 0.19233213999999998 0.35235485999999994 0.41009539999999994 0.26390364 0.29926181999999996 0.27695381999999996 0.23717122 0.37813918999999996 0.36863969999999996 0.33242637999999997 0.12079224299999998 0.23551670999999996 0.29673358 0.22538515999999997 0.18748014999999998 0.30567537 0.28121092999999997 0.37077754999999996 0.34969648999999997 0.33480589999999993 0.24029433999999997 0.23678083 0.39786318 0.31972941 0.36899291 0.32649617 0.17043311999999997 0.080622971 0.27251081 0.28440841 0.1925924 0.28576547999999996 0.26167283999999996 0.21938058999999996 0.33705528999999995 0.45744412999999995 0.24968228999999997 0.35235485999999994 0.26215617999999996 0.133881462 0.29976375 0.09842103699999999 0.37566671999999995 0.0 0.37278527 0.18893016999999998 0.36966214999999997 0.17417900499999997 0.24884573999999998 0.23798917999999997 0.18748014999999998 0.20023288999999997 0.154412258 0.4013952799999999 0.42372187 0.26946204999999995 0.24029433999999997 0.0 0.0 0.42028272 0.18963659 0.18963659 0.21878571 0.31275815999999995 0.42028272 0.18963659 0.3677845599999999 0.21878571 0.31275815999999995 0.42028272 0.18963659 0.3677845599999999
60 0.5645597099999999 0.36758007 0.44099197999999995 0.52988936 0.42435393 0.136067646 0.23830521 0.4720930499999999 0.30591704 0.24343605 0.35086765999999997 0.04953863199999999 0.132927795 0.49382476 0.11402548299999998 0.38652327999999997 0.5474754999999999 0.60521604 0.22090496999999995 0.101588773 0.153997701 0.23059035999999997 0.37027561999999997 0.10235653999999998 0.5258925099999999 0.25048165999999994 0.34179573999999996 0.26972230999999997 0.17549889499999996 0.28240068999999995 0.18272296899999999 0.10055702799999998 0.027347748999999994 0.5448171299999999 0.44775873999999993 0.43989516999999995 0.34304126999999995 0.13157630199999998 0.51485005 0.36148254999999996 0.3186326 0.36462426 0.28764306999999995 0.4720930499999999 0.4351175399999999 0.24737712999999997 0.48536630999999997 0.25511057 0.22023573 0.53665612 0.11402548299999998 0.19978672999999997 0.5474754999999999 0.21913892 0.26628315999999996 0.27273389 0.30545228999999996 0.032233200999999996 0.22919611 0.0 0.18978530999999996 0.56478279 0.36930894 0.11140429299999999 0.18809362 0.28240068999999995 0.29517202 0.34954777 0.25429261 0.6188610999999999 0.4690442899999999 0.43989516999999995 0.0 0.0 0.12258989599999999 0.38384631999999996 0.38384631999999996 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998
61 0.44545357999999996 0.24403092999999998 0.36633453999999993 0.41078323 0.3007862 0.23577696999999997 0.18464517499999997 0.34852531999999997 0.3128697 0.112441615 0.22729992999999996 0.3697179199999999 0.4073812599999999 0.37027561999999997 0.43420663 0.26834664999999996 0.4283879599999999 0.4861285 0.22783904 0.27602431999999993 0.25369772999999995 0.21393372 0.37720969 0.34538361 0.40845948 0.19683091999999996 0.24425401 0.27665638 0.18932055999999997 0.15141554999999998 0.28243787 0.27500187 0.34754004999999993 0.42571099999999995 0.37477439999999995 0.31632743999999996 0.24551812999999997 0.3746070899999999 0.3957625099999999 0.36843520999999996 0.32556667 0.24646621999999999 0.156652353 0.34852531999999997 0.36044150999999996 0.11637711799999999 0.3617985799999999 0.23843533999999997 0.19614308999999996 0.41308838999999997 0.43420663 0.2135991 0.4283879599999999 0.22609157999999996 0.20991827999999998 0.27966795999999994 0.17445041899999997 0.35241062999999995 0.098199816 0.34952918 0.0 0.44569524999999993 0.25020281 0.22560824 0.20192458 0.15141554999999998 0.16417200799999998 0.23044163999999998 0.37815777999999994 0.4997549699999999 0.34549515 0.31632743999999996 0.0 0.0 0.39704522 0.26566968999999996 0.26566968999999996 0.29481881 0.28952065999999993 0.39704522 0.26566968999999996 0.34454705999999996 0.29481881 0.28952065999999993 0.39704522 0.26566968999999996 0.34454705999999996
62 0.147087798 0.36858392999999995 0.28360904 0.170046448 0.2931643 0.50403067 0.35363757 0.2314455 0.4422561 0.49075740999999995 0.31824220999999997 0.63797162 0.6756349599999999 0.18788912999999996 0.70246033 0.33768734999999994 0.19805785999999997 0.087741082 0.49962484 0.5442780199999999 0.52195143 0.4821874199999999 0.5065960899999999 0.6136558999999999 0.26717547999999997 0.36581401999999996 0.38089051 0.4251904799999999 0.46761285999999996 0.48956764999999997 0.5506915699999999 0.52620854 0.6157937499999999 0.14103117599999998 0.269555 0.23443849 0.3652377299999999 0.64286079 0.16542497399999997 0.36230050999999996 0.4549530699999999 0.34908301999999997 0.38271232999999993 0.2314455 0.27771600999999996 0.49467989999999995 0.21819082999999997 0.5066890399999999 0.46439678999999995 0.20878428999999998 0.70246033 0.4918913999999999 0.19805785999999997 0.50438388 0.3562215799999999 0.42820205999999994 0.4276443599999999 0.6206643299999999 0.47649887999999996 0.6177828799999999 0.4339463699999999 0.0 0.22882431 0.49386193999999994 0.48021687999999996 0.48956764999999997 0.50232039 0.27539226 0.6464114799999999 0.068468829 0.33787324999999996 0.23443849 0.0 0.0 0.66529892 0.33501039 0.33501039 0.25066755999999996 0.5577743599999999 0.66529892 0.33501039 0.6128007599999999 0.25066755999999996 0.5577743599999999 0.66529892 0.33501039 0.6128007599999999
63 0.20554962999999996 0.15005662099999997 0.27403519 0.17088299799999998 0.16090388599999997 0.28550522 0.13510282499999998 0.14956584499999998 0.32690515 0.27223195999999994 0.133336775 0.41944616999999995 0.45710950999999994 0.22071907 0.48393488 0.20541949999999998 0.18848400999999998 0.24622455 0.34746568999999994 0.32575256999999996 0.30342598 0.26366196999999997 0.39124514 0.39513044999999997 0.31616013 0.14728113399999998 0.24862265999999997 0.30983953 0.30894720999999997 0.27104219999999996 0.33216611999999995 0.30768309 0.39726829999999996 0.18581448599999997 0.31853964999999995 0.097519422 0.24988677999999998 0.42433533999999995 0.15585112399999998 0.35272665999999997 0.33960211999999995 0.21681516999999995 0.16418316199999997 0.14956584499999998 0.26814215999999996 0.27615445 0.136298162 0.28816358999999997 0.24587133999999997 0.26353183999999996 0.48393488 0.33322575 0.18848400999999998 0.34571822999999996 0.13768869399999997 0.3128697 0.20911891 0.4021388799999999 0.25797342999999995 0.39925742999999997 0.21542092 0.20579129999999998 0.0 0.27533649 0.32155122999999997 0.27104219999999996 0.28379493999999994 0.056870528 0.4278860299999999 0.25985102 0.2056054 0.097519422 0.0 0.0 0.44677347 0.20274253999999997 0.20274253999999997 0.154927201 0.33924890999999996 0.44677347 0.20274253999999997 0.39427530999999993 0.154927201 0.33924890999999996 0.44677347 0.20274253999999997 0.39427530999999993
64 0.5078788 0.31089916 0.46982506999999996 0.47320844999999995 0.36767301999999996 0.164900736 0.18162615899999998 0.41541213999999993 0.33475013 0.23118524 0.29418675 0.150872722 0.23427117999999997 0.43714385 0.21536515 0.37631737 0.4907945899999999 0.5485351299999999 0.24973805999999996 0.057177263 0.18283264999999999 0.18135474499999998 0.39910871 0.13118962999999997 0.5164302 0.19380074999999997 0.36300693 0.29855539999999997 0.20434127999999996 0.27016847 0.21155419999999997 0.056145518 0.12868369799999999 0.48813621999999995 0.47659182999999994 0.3832142599999999 0.36425245999999994 0.160411251 0.4581691399999999 0.39031563999999996 0.34746568999999994 0.35441835 0.26461006 0.41541213999999993 0.4639506299999999 0.23512631999999997 0.4286854 0.20586565999999998 0.163562256 0.47997521 0.21536515 0.22861981999999997 0.4907945899999999 0.24797201 0.20960224999999996 0.30156698 0.28241928 0.13356729099999998 0.21694529999999998 0.27866409999999997 0.13311183599999998 0.50810188 0.31262802999999995 0.0 0.21692671 0.27016847 0.28292121 0.29286685999999995 0.3072927 0.5621801899999999 0.41236337999999995 0.3832142599999999 0.0 0.0 0.22391654999999996 0.37364041 0.37364041 0.36168703999999996 0.070666167 0.22391654999999996 0.37364041 0.130340067 0.36168703999999996 0.070666167 0.22391654999999996 0.37364041 0.130340067
65 0.5203340999999999 0.31891145 0.3848873599999999 0.4856637499999999 0.37566671999999995 0.079951872 0.1966822 0.42340584 0.24981242 0.18731283999999998 0.30218044999999993 0.21389654 0.25155987999999996 0.44515614 0.27838525 0.33040007 0.5032684799999999 0.5610090199999999 0.16478175999999997 0.12020479899999999 0.09788378599999999 0.05811233999999999 0.31415240999999994 0.18956223 0.4697693 0.20887723999999996 0.28567253 0.2135991 0.11938497999999999 0.22629607 0.126609054 0.119174913 0.19171867 0.50059152 0.39163552999999995 0.39120795999999997 0.28693665 0.21878571 0.4706430299999999 0.30537792999999996 0.26250938999999995 0.30851964 0.23153844999999998 0.42340584 0.37899432999999993 0.19125391999999997 0.4366791 0.08261396 0.17862759199999997 0.4879689099999999 0.27838525 0.027297555999999997 0.5032684799999999 0.163028723 0.22467873999999996 0.21661067999999997 0.24932907999999995 0.19658925 0.17308033599999997 0.19370779999999999 0.148177172 0.52057577 0.32508332999999995 0.06979057799999999 0.0 0.22629607 0.23904880999999997 0.30532216 0.22233639999999996 0.5746354899999999 0.42035708 0.39120795999999997 0.0 0.0 0.24122384 0.32772310999999993 0.32772310999999993 0.36969932999999994 0.13369370299999997 0.24122384 0.32772310999999993 0.18872568 0.36969932999999994 0.13369370299999997 0.24122384 0.32772310999999993 0.18872568
66 0.44859529 0.24773033999999997 0.30682794999999996 0.41448263999999996 0.29872270999999995 0.125140444 0.18833528999999996 0.34646182999999997 0.17174743299999998 0.116137307 0.23099933999999997 0.25908882999999994 0.29675217 0.36819353999999993 0.32357753999999994 0.25234065999999994 0.42667767999999995 0.48982791 0.08671863199999999 0.16539337099999998 0.14307235799999998 0.10329905299999999 0.23609299999999997 0.23475451999999997 0.39170988999999995 0.20051174 0.20761311999999998 0.13553969 0.048198292999999996 0.0 0.17179762599999998 0.16436162599999998 0.23689236999999996 0.4294104099999999 0.31357611999999996 0.31426394999999996 0.20887723999999996 0.26397799999999993 0.39944332999999993 0.22729992999999996 0.18444997999999999 0.23046023 0.160348045 0.34646182999999997 0.30093492 0.12007280999999999 0.35973509 0.127802532 0.19984249999999998 0.4110248999999999 0.32357753999999994 0.072486128 0.42667767999999995 0.08496559499999999 0.2135991 0.138554988 0.17814425199999998 0.24178153999999996 0.101895508 0.23890008999999995 0.16938464399999997 0.44939466 0.25390221999999996 0.11497729099999998 0.06079487699999999 0.0 0.16786769999999998 0.23414105 0.26752868999999996 0.50345438 0.34341306999999993 0.31426394999999996 0.0 0.0 0.28641613 0.24966369999999996 0.24966369999999996 0.29275532 0.17888227499999998 0.28641613 0.24966369999999996 0.23389937999999996 0.29275532 0.17888227499999998 0.28641613 0.24966369999999996 0.23389937999999996
67 0.32963788 0.143083512 0.21240934 0.32526922999999996 0.17977087699999997 0.26923896999999997 0.21233498 0.22750441999999998 0.166936341 0.160589715 0.13680938699999998 0.40317991999999997 0.44084325999999996 0.24923612999999997 0.4676686299999999 0.13339068599999998 0.30773885999999995 0.40061449999999993 0.22430693999999995 0.30948632 0.28715972999999995 0.24739571999999999 0.23127818999999997 0.37884560999999994 0.27349608 0.22453001999999997 0.088659428 0.149876298 0.19229496 0.15940739099999998 0.31589986999999997 0.30846387 0.38100205 0.34019699999999997 0.21915751 0.19530653999999997 0.089917971 0.40806908999999997 0.30967221999999994 0.22250371 0.179640747 0.11149910199999999 0.157210053 0.22750441999999998 0.20651630999999998 0.164525218 0.24077767999999997 0.27189733999999993 0.24429119 0.29206749 0.4676686299999999 0.21657349999999997 0.30773885999999995 0.22906597999999997 0.22497617999999997 0.15289159599999996 0.20214765999999998 0.38587262999999994 0.146347916 0.38299118 0.21384076999999999 0.35962354999999996 0.164692528 0.25907023999999995 0.20488039 0.15940739099999998 0.0 0.21125676 0.40474148 0.41368326999999994 0.22445565999999997 0.19530653999999997 0.0 0.0 0.4305072199999999 0.13070628999999997 0.13070628999999997 0.173794192 0.32298266 0.4305072199999999 0.13070628999999997 0.37800905999999995 0.173794192 0.32298266 0.4305072199999999 0.13070628999999997 0.37800905999999995
68 0.25211758 0.130289874 0.30985811999999996 0.21744722999999996 0.18705257999999997 0.26574404999999995 0.115337937 0.19612449999999998 0.35306128 0.2524522 0.11357002799999999 0.39968499999999996 0.43734833999999995 0.25652340999999995 0.46417370999999996 0.23157562999999998 0.23505195999999998 0.29279249999999996 0.32770451999999994 0.30599139999999997 0.28366481 0.24390079999999997 0.41740126999999994 0.37535068999999993 0.35198305999999996 0.127514387 0.27477879 0.33599566 0.28918604 0.25128102999999996 0.31238636 0.28792191999999994 0.37748854 0.23237499999999997 0.35434398999999994 0.144085513 0.27604291 0.40457416999999996 0.20240792 0.38853099999999996 0.36575824999999995 0.23423399999999997 0.144416415 0.19612449999999998 0.30396509 0.25639327999999995 0.18286425299999998 0.26840242 0.22611016999999997 0.29935477 0.46417370999999996 0.31346457999999994 0.23505195999999998 0.32595705999999997 0.11792380599999999 0.33900724 0.18935773999999997 0.38237771 0.23821225999999998 0.3794962599999999 0.19565974999999997 0.25235925 0.056870528 0.25557532 0.30177147 0.25128102999999996 0.26403376999999995 0.0 0.4081248599999999 0.30641897 0.23174293999999995 0.144085513 0.0 0.0 0.4270123 0.22889867 0.22889867 0.18107775399999998 0.31948773999999996 0.4270123 0.22889867 0.37449554999999995 0.18107775399999998 0.31948773999999996 0.4270123 0.22889867 0.37449554999999995
