param n := 40.0;
param numVehicles := 5.0;
set Origin := 81 83 84 85 86 87;
set O := 83 84 85 86 87;
param Ok := 1 83 2 84 3 85 4 86 5 87;
set S := 93 94 95 96 97;
set F := 82 88 89 90 91 92;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97:=
61 0.4673154199999999 0.51282374 0.28636036 0.43653037999999994 0.14560431599999998 0.38371618999999996 0.17058183999999998 0.5409132299999999 0.35728120999999996 0.154375078 0.44032273999999993 0.6450358199999999 0.4294104099999999 0.3734359199999999 0.21943635999999997 0.057692205999999996 0.13377178099999998 0.41104348999999996 0.35830365999999997 0.143289861 0.19240649999999995 0.41258645999999993 0.134418713 0.44586255999999996 0.67303236 0.45930312999999995 0.42814629 0.5295175599999999 0.22726274999999996 0.19714695 0.35161126 0.18814938999999997 0.52254631 0.6295875299999999 0.26540942999999995 0.20311433999999998 0.5266547 0.42907578999999996 0.11929017099999999 0.26299273 0.45021262 0.174978375 0.41186144999999996 0.5981146599999999 0.25429261 0.66654445 0.40221323999999997 0.48313550999999993 0.08174022999999998 0.15987028199999997 0.33978801999999997 0.25650481999999997 0.5031197599999999 0.57898555 0.038810343 0.14379179099999997 0.32143969 0.29344315 0.22571977999999998 0.04014510499999999 0.0 0.55626857 0.14453167299999997 0.6485307399999999 0.6211848499999999 0.26581840999999995 0.5417683699999999 0.60573656 0.2831257 0.19714695 0.18543896799999998 0.44558370999999997 0.38386491 0.35006828999999995 0.21882289 0.23254230999999995 0.50611275 0.46467563999999995 0.029318288999999994 0.39684073 0.0 0.0 0.5052204299999999 0.18833528999999996 0.20190598999999998 0.47068020999999993 0.5052204299999999 0.5052204299999999 0.20190598999999998 0.133952104 0.47068020999999993 0.18833528999999996 0.5052204299999999 0.20190598999999998 0.133952104 0.47068020999999993 0.18833528999999996
62 0.47017827999999995 0.20450859 0.42755140999999997 0.36469862 0.6273567299999999 0.27764164999999996 0.65234169 0.126439885 0.45683065999999994 0.63613121 0.31158698999999995 0.14950821599999997 0.26293696 0.41981797 0.49150100999999996 0.6619527199999999 0.53931449 0.27524353999999995 0.41769871 0.54306967 0.5073025099999999 0.33551232 0.73867365 0.27115374 0.177510333 0.23964368999999996 0.36949484 0.22120240999999996 0.4848086099999999 0.6789067999999999 0.39797471999999995 0.5936716499999999 0.24044306 0.27851538 0.52297388 0.6848741899999999 0.21833955 0.36596273999999995 0.55517176 0.52055718 0.23614876999999998 0.50726533 0.3191903 0.132327338 0.48741121 0.31545371 0.44859529 0.26907166 0.59073443 0.5145897899999999 0.51853087 0.5140692699999999 0.28905590999999997 0.30840809999999996 0.6312792199999999 0.6218355 0.44922734999999997 0.43463419999999997 0.6265945399999999 0.64440376 0.6278028899999999 0.0 0.7487866099999999 0.21287409 0.2067208 0.45738835999999994 0.148643781 0.139951097 0.42437252 0.6789067999999999 0.5177315 0.24581556999999998 0.40143246 0.33547513999999995 0.49088753999999996 0.50916151 0.29204889999999994 0.31456138999999994 0.63358438 0.4013952799999999 0.0 0.0 0.18656924 0.58922864 0.5342022399999999 0.27091207 0.18656924 0.18656924 0.5342022399999999 0.6417267999999999 0.27091207 0.58922864 0.18656924 0.5342022399999999 0.6417267999999999 0.27091207 0.58922864
63 0.44497023999999996 0.49049714999999994 0.26403376999999995 0.41420378999999996 0.12698643099999998 0.36137100999999994 0.151962096 0.51856805 0.33495462 0.13575533399999998 0.41799614999999996 0.62269064 0.40708381999999993 0.35109073999999996 0.19710977 0.10246436199999999 0.11143403699999999 0.3887169 0.33597706999999993 0.120952117 0.170066897 0.39024127999999997 0.179192728 0.42353597 0.6506871799999999 0.43695794999999993 0.40580110999999996 0.5071909699999999 0.20491757 0.17852534699999997 0.32926607999999996 0.165802351 0.5002197199999999 0.60726094 0.24306425 0.184498314 0.5043281099999999 0.4067492 0.096952427 0.24066613999999997 0.4278860299999999 0.15264249 0.38953486 0.57576948 0.23196602 0.64419927 0.37988664999999994 0.4607903299999999 0.059404345 0.13753253799999998 0.31746143 0.23415963999999997 0.48079316999999994 0.5566403699999999 0.05542794399999999 0.12145590599999999 0.29909451 0.27109796999999997 0.2033746 0.05455235499999999 0.24826944999999995 0.53392339 0.0 0.62620415 0.59885826 0.24349182 0.51944178 0.5833913799999999 0.26078051999999996 0.17852534699999997 0.163101224 0.42323852999999995 0.36151973 0.32774169999999997 0.19647770999999997 0.21021572 0.4837861599999999 0.44234904999999997 0.074092304 0.37449554999999995 0.0 0.0 0.48287525 0.166006841 0.17957754099999998 0.44833502999999997 0.48287525 0.48287525 0.17957754099999998 0.11161436 0.44833502999999997 0.166006841 0.48287525 0.17957754099999998 0.11161436 0.44833502999999997 0.166006841
64 0.5254277599999999 0.25975806999999995 0.48280089 0.41994809999999994 0.62479131 0.33289113 0.6497762699999999 0.181689365 0.49163113999999997 0.63356579 0.36683646999999997 0.153079355 0.30554523999999994 0.4075857499999999 0.4856265699999999 0.6593873 0.5367490699999999 0.33049301999999997 0.45249918999999994 0.54050425 0.49507028999999997 0.39076179999999994 0.7361082299999999 0.23977382 0.18108147199999997 0.29489317 0.41210312 0.27645189 0.48224319 0.6763413799999999 0.38576109 0.59110623 0.28305134 0.29639896 0.52040846 0.68230877 0.27358902999999996 0.42121221999999997 0.55260634 0.5179917599999999 0.27875705 0.5046999099999999 0.28781038 0.153001277 0.4751789899999999 0.33335587999999994 0.43636306999999996 0.28175004 0.5881690099999999 0.51202437 0.5737803499999999 0.51150385 0.30173428999999996 0.32629168 0.6287138 0.61927008 0.5044768299999999 0.43206877999999993 0.6240291199999999 0.64183834 0.62523747 0.19703541 0.74622119 0.0 0.21884147999999998 0.44515614 0.20389511999999999 0.160625036 0.41214029999999996 0.6763413799999999 0.51516608 0.28842385 0.45668193999999995 0.39072461999999997 0.4883221199999999 0.4969292899999999 0.30472728 0.36981086999999996 0.6310189599999999 0.4566447599999999 0.0 0.0 0.24181871999999996 0.5866632199999999 0.5316368199999999 0.31352035 0.24181871999999996 0.24181871999999996 0.5316368199999999 0.63916138 0.31352035 0.5866632199999999 0.24181871999999996 0.5316368199999999 0.63916138 0.31352035 0.5866632199999999
65 0.43060016999999995 0.16323879 0.3879733 0.32512051 0.5877786199999999 0.23806353999999996 0.6127635799999999 0.086859916 0.41725254999999994 0.5965531 0.27200888 0.11486389199999998 0.22335884999999997 0.38022127 0.45192289999999996 0.6223746099999999 0.49971778999999994 0.23566542999999998 0.3781205999999999 0.5034729699999999 0.4677244 0.29593421 0.69909554 0.27953783 0.08686177499999999 0.20006558 0.32991672999999994 0.1816243 0.4452305 0.6393101 0.35839660999999995 0.5540935399999999 0.20086495 0.159924193 0.48339576999999995 0.6452960799999999 0.178763299 0.32638462999999995 0.5155936499999999 0.48097906999999995 0.19657065999999995 0.46768721999999996 0.29875989 0.17640236899999998 0.44783309999999993 0.19686809999999996 0.40901718 0.22947495999999998 0.5511563199999999 0.47501168 0.47895276 0.47449115999999997 0.2494778 0.18982248999999995 0.5917011099999999 0.5822573899999999 0.4096492399999999 0.3950375 0.5870164299999999 0.6048256499999999 0.58822478 0.09514919699999999 0.7092084999999999 0.23265385 0.0 0.41781025 0.10906381199999998 0.18402612799999998 0.38477581999999994 0.6393101 0.4781533899999999 0.20623745999999996 0.36183575999999995 0.29589702999999995 0.45129083999999997 0.46958339999999993 0.25247079 0.27498328 0.59400627 0.36181716999999997 0.0 0.0 0.14699112999999997 0.54965053 0.49462412999999994 0.23133395999999998 0.14699112999999997 0.14699112999999997 0.49462412999999994 0.6021486899999999 0.23133395999999998 0.54965053 0.14699112999999997 0.49462412999999994 0.6021486899999999 0.23133395999999998 0.54965053
66 0.4799937999999999 0.39223041 0.26689662999999997 0.4310091499999999 0.23804494999999998 0.36423386999999996 0.26302991 0.32270381 0.25843818 0.24681943 0.36415950999999996 0.42682639999999994 0.26531647999999997 0.162857695 0.08846051499999999 0.29364763999999993 0.149993415 0.39157975999999994 0.25946062999999997 0.26604149 0.09791538899999999 0.39310413999999994 0.37036856999999995 0.22767172999999996 0.45484152999999994 0.34835800999999994 0.26405236 0.40892422999999994 0.20778042999999996 0.28957643 0.14103117599999998 0.20435986999999997 0.30435547999999996 0.46623719999999996 0.24594569999999996 0.29556241 0.4060613699999999 0.42355455999999997 0.16585254399999996 0.243529 0.23202178999999998 0.11534165499999997 0.19367062 0.37990524 0.12487646599999999 0.5031755299999999 0.19164430999999996 0.26494468 0.20142264999999995 0.12527429199999998 0.40063308999999997 0.23704108999999995 0.28492892999999997 0.49612991999999995 0.24196744 0.23252371999999996 0.30195737 0.157596725 0.24193025999999995 0.27609868 0.35077471 0.33805915 0.38048152999999996 0.43033991 0.40299402 0.0 0.32357753999999994 0.38752713999999994 0.024211616 0.28957643 0.12841600199999997 0.28147119 0.39656188 0.33060456 0.101566465 0.109900362 0.28792191999999994 0.44521190999999993 0.2652793 0.33145969999999997 0.0 0.0 0.28701100999999996 0.20456436 0.144892319 0.30656768999999995 0.28701100999999996 0.28701100999999996 0.144892319 0.29814641999999997 0.30656768999999995 0.20456436 0.28701100999999996 0.144892319 0.29814641999999997 0.30656768999999995 0.20456436
67 0.37252500999999993 0.10685160199999998 0.32547371999999997 0.26704535 0.51802894 0.179990239 0.54299531 0.028782896999999995 0.33783606999999993 0.52680342 0.20950929999999998 0.142572287 0.14393865199999997 0.30080479 0.37884560999999994 0.55262493 0.42996810999999996 0.17758841099999997 0.29870411999999996 0.43372328999999993 0.38830792 0.23785905 0.6293458599999999 0.20012134999999998 0.17057440399999999 0.129763777 0.25048165999999994 0.123547281 0.37548082 0.56956042 0.27898012999999994 0.48434385999999996 0.12144103399999998 0.18085653299999999 0.4136275 0.5755464 0.12068627999999999 0.26830947 0.44582538 0.41122939 0.11715046199999998 0.39793754 0.21934340999999996 0.125391409 0.36841662 0.21780043999999998 0.32960069999999997 0.15006591599999997 0.48140663999999994 0.405262 0.4208775999999999 0.40474148 0.170057602 0.21075482999999998 0.52195143 0.51248912 0.34714965999999997 0.32528781999999995 0.51726675 0.53507597 0.5184751 0.044138237 0.63945882 0.20594001999999997 0.10906381199999998 0.33839377 0.0 0.133015168 0.30535934 0.56956042 0.4084037099999999 0.126822839 0.29933618 0.23339744999999998 0.38154116 0.39016692000000003 0.17305430999999996 0.21690811999999998 0.5242565899999999 0.29931758999999997 0.0 0.0 0.067572791 0.47990085 0.42487444999999996 0.15192119799999998 0.067572791 0.067572791 0.42487444999999996 0.53239901 0.15192119799999998 0.47990085 0.067572791 0.42487444999999996 0.53239901 0.15192119799999998 0.47990085
68 0.4829681999999999 0.21558822999999996 0.44032273999999993 0.37746994999999994 0.6401280599999999 0.29043157 0.6651130199999999 0.13921679199999998 0.46960198999999997 0.6489025399999999 0.32435832 0.06896518199999999 0.27570828999999997 0.43258929999999995 0.50427234 0.67472405 0.55208582 0.28801487 0.43047003999999994 0.555841 0.5200924299999999 0.34830223999999993 0.75146357 0.28689946999999993 0.09696729899999999 0.25243361 0.3822661699999999 0.23397373999999996 0.49759852999999993 0.6916781299999999 0.41076463999999996 0.60646157 0.25321439 0.21227920999999997 0.53574521 0.6976455199999999 0.23112947 0.37873407 0.56794309 0.5333285099999999 0.24892009999999998 0.52005525 0.33493603 0.14807864499999998 0.50020113 0.24923612999999997 0.4613666199999999 0.28184298999999996 0.6035243499999999 0.52736112 0.5313022 0.5268406 0.30182723999999994 0.24217192999999998 0.64405055 0.63460683 0.46201727 0.44740552999999994 0.6393844599999999 0.65717509 0.6405928099999999 0.147506073 0.7615765299999999 0.20681375 0.134725448 0.47015968999999996 0.16142068799999998 0.0 0.43714385 0.6916781299999999 0.53050283 0.25860549 0.41420378999999996 0.34824647 0.5036588699999999 0.52195143 0.30482022999999997 0.32733271999999997 0.6463557099999999 0.41416660999999994 0.0 0.0 0.19934057 0.6019999699999999 0.5469735699999999 0.28370198999999996 0.19934057 0.19934057 0.5469735699999999 0.6545167199999999 0.28370198999999996 0.6019999699999999 0.19934057 0.5469735699999999 0.6545167199999999 0.28370198999999996 0.6019999699999999
69 0.4710334199999999 0.3740122099999999 0.25793625 0.42204877 0.22908456999999996 0.35527348999999997 0.25405094 0.30450419999999995 0.24945921 0.23784046 0.34594130999999995 0.40862679 0.24709827999999998 0.144650649 0.07949269899999999 0.28468726 0.14102374 0.38261937999999995 0.25048165999999994 0.25706251999999996 0.08894757299999999 0.38414375999999995 0.36140818999999996 0.20945353 0.43662333 0.33015839999999996 0.24583415999999997 0.39072461999999997 0.19882004999999997 0.28061605 0.12282412999999998 0.19539948999999995 0.28613727999999994 0.448019 0.23696672999999996 0.28658343999999997 0.38786175999999994 0.41459418 0.15688286899999998 0.23456861999999998 0.21380358999999996 0.10637383899999998 0.175461715 0.36170562999999994 0.106667561 0.48497591999999995 0.173433546 0.24672647999999997 0.19246227 0.11630647599999998 0.39167271 0.22806211999999995 0.26672932 0.47791172 0.23298847 0.22354474999999996 0.29299698999999996 0.14862704999999998 0.23296988 0.2671383 0.34181432999999994 0.31985953999999994 0.37152114999999997 0.41214029999999996 0.38477581999999994 0.11357188699999998 0.30535934 0.36932752999999996 0.0 0.28061605 0.11944632699999999 0.26327157999999995 0.38758291 0.32164417999999995 0.09259864899999999 0.10093254599999998 0.26972230999999997 0.43625152999999994 0.25630032999999997 0.32248072999999994 0.0 0.0 0.2688114 0.19560397999999998 0.13592264399999998 0.28836807999999997 0.2688114 0.2688114 0.13592264399999998 0.28918604 0.28836807999999997 0.19560397999999998 0.2688114 0.13592264399999998 0.28918604 0.28836807999999997 0.19560397999999998
70 0.40085616999999996 0.41420378999999996 0.18775899999999998 0.35185292999999995 0.12320522499999997 0.28509624 0.14818088999999998 0.44229327999999996 0.25866125999999995 0.131975987 0.34170279 0.5464158699999999 0.33079046 0.27481596999999997 0.120820128 0.17880791499999998 0.035151831 0.31242354 0.25968370999999996 0.18688527 0.09378654999999998 0.31396651 0.25553813999999997 0.34724260999999995 0.57441241 0.36068317999999994 0.32952634 0.43089760999999993 0.128639082 0.0 0.25299130999999997 0.08952200399999999 0.42392636 0.5309675799999999 0.16679133899999998 0.005973338799999999 0.42805333999999995 0.34439833999999997 0.051010959999999994 0.164382075 0.35159266999999994 0.076360284 0.3132415 0.49949470999999995 0.155676378 0.5679244999999999 0.30359328999999996 0.38451556 0.08658664299999999 0.06125033199999999 0.32147686999999997 0.15788672899999998 0.40449980999999996 0.48036559999999995 0.127122138 0.1176747 0.22281974 0.1948232 0.127094253 0.16125895499999998 0.27163708 0.45764862 0.2656511 0.54991079 0.5225648999999999 0.16720217799999998 0.44314841999999993 0.50711661 0.18450389099999998 0.0 0.08681901799999998 0.34696375999999995 0.31740566 0.25144834 0.12020108099999999 0.133927937 0.40751139 0.36605569 0.15043399799999999 0.29822077999999996 0.0 0.0 0.40660047999999993 0.089724635 0.10329533499999999 0.3720602599999999 0.40660047999999993 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635
71 0.5859010299999999 0.4972081399999999 0.37280385999999993 0.53691638 0.30825937999999997 0.4701410999999999 0.33324434 0.42768153999999997 0.37456990999999995 0.31703386 0.46913723999999996 0.5318041299999999 0.37029420999999996 0.26782613 0.20460153999999997 0.36386207 0.22019855 0.49748698999999996 0.37559235999999996 0.37194871999999995 0.16273871899999998 0.49901136999999995 0.440583 0.33264946 0.5598192599999999 0.45333574 0.36903009 0.51390196 0.31368766 0.35979086 0.24600146999999997 0.2745743 0.40933321 0.57121493 0.35185292999999995 0.36577684 0.5110391 0.5294617899999999 0.23607440999999998 0.34943622999999996 0.33699951999999994 0.18016498499999997 0.29864834999999995 0.4848829699999999 0.10418393699999999 0.6081532599999999 0.29662204 0.36990381999999994 0.27163708 0.19549244 0.5065403199999999 0.34294832 0.38990665999999996 0.6011076499999999 0.31218187 0.30273815 0.40786459999999997 0.27371915999999996 0.31214469 0.34631311 0.45668193999999995 0.44303687999999997 0.45069595999999995 0.5353176399999999 0.5079717499999999 0.23867701 0.42855526999999993 0.49250487 0.166796916 0.35979086 0.0 0.38644892 0.5024691099999999 0.43651178999999996 0.2176889 0.12593423699999998 0.39289965 0.55111914 0.33549372999999993 0.44759143 0.0 0.0 0.39198873999999995 0.27477879 0.016476316999999997 0.41154541999999994 0.39198873999999995 0.39198873999999995 0.016476316999999997 0.36836084999999996 0.41154541999999994 0.27477879 0.39198873999999995 0.016476316999999997 0.36836084999999996 0.41154541999999994 0.27477879
72 0.27825511999999997 0.156280553 0.22094214999999995 0.22927046999999998 0.42074746999999996 0.16063618999999998 0.44571384 0.21094073 0.245388 0.42952195 0.104970294 0.31766592 0.14722908199999998 0.27137681999999996 0.28489174999999994 0.4553434599999999 0.33268664 0.158234362 0.20625604999999997 0.33644182 0.3180749 0.19136546 0.5320643899999999 0.25955358 0.34566245999999995 0.09401334799999998 0.145959385 0.17297623199999998 0.27819934999999996 0.47227895 0.24955216 0.38706239 0.21564399999999997 0.27063321999999995 0.31634602999999994 0.47826493 0.17011709 0.22181588 0.34854390999999996 0.31394792 0.176580833 0.30065606999999994 0.27877564 0.30048875999999997 0.3799796 0.30757154999999997 0.30017273 0.20949070999999997 0.38412516999999996 0.30798053 0.32660770999999994 0.30746000999999995 0.22949354999999996 0.26351325 0.42466996 0.41520764999999993 0.24261808999999995 0.22800634999999997 0.41998527999999996 0.4377945 0.42119362999999993 0.21923186999999997 0.54217735 0.38103922999999995 0.28416674 0.30896579999999996 0.21497476 0.30811066 0.32625449999999995 0.47227895 0.31112223999999994 0.0 0.19480461 0.128862162 0.28425968999999995 0.3582293 0.23248653999999996 0.24347322999999998 0.42697512 0.19476743 0.0 0.0 0.20954647999999998 0.38261937999999995 0.32759298 0.18848400999999998 0.20954647999999998 0.20954647999999998 0.32759298 0.4351175399999999 0.18848400999999998 0.38261937999999995 0.20954647999999998 0.32759298 0.4351175399999999 0.18848400999999998 0.38261937999999995
73 0.19060327 0.24616877999999998 0.29669639999999997 0.06707643799999999 0.48237332 0.11705007599999999 0.5073582799999999 0.30325866999999995 0.36761724999999995 0.4911477999999999 0.18073198 0.40998386 0.30310994999999996 0.39362465999999996 0.36064599999999997 0.39446121 0.40845948 0.14439224799999997 0.36213319999999993 0.38358606 0.39384773999999995 0.14592034599999998 0.47120072999999996 0.41543072999999997 0.43798039999999994 0.19264816999999998 0.30184583 0.26286259999999995 0.35397218999999996 0.53392339 0.37179999999999996 0.46281663999999995 0.31426394999999996 0.36293256999999995 0.33932326999999995 0.5398907799999999 0.25999974 0.059621848 0.42431675 0.36349026999999995 0.33246356 0.37641031999999996 0.43409509 0.3927881099999999 0.45573384999999994 0.39988948999999996 0.42240198 0.36538645 0.41851667 0.38373477999999994 0.23895586 0.35700235999999996 0.38537069999999995 0.31233058999999996 0.37559235999999996 0.47740978999999995 0.22432553 0.30377919 0.46712951999999996 0.37691224999999995 0.36032996999999994 0.31154981 0.48131368999999996 0.4733385799999999 0.37646609 0.4070280499999999 0.31359471 0.40041001 0.42433533999999995 0.53392339 0.38687649 0.31926466 0.0 0.20462012999999998 0.36003252999999996 0.43398354999999994 0.38836369 0.11418349799999998 0.36609286999999996 0.27054026999999997 0.0 0.0 0.30816642999999994 0.42974503 0.40334723 0.34437975 0.30816642999999994 0.30816642999999994 0.40334723 0.37423529 0.34437975 0.42974503 0.30816642999999994 0.40334723 0.37423529 0.34437975 0.42974503
74 0.15819160499999999 0.30651192 0.22412103999999997 0.12742143699999997 0.38358606 0.17739507499999999 0.40857101999999995 0.35058881 0.29504189 0.3923605399999999 0.24107511999999998 0.4643782 0.23053458999999998 0.3210493 0.28807064 0.36204024999999995 0.33588411999999995 0.20473166999999998 0.28955784 0.28424109999999997 0.32127237999999997 0.20625604999999997 0.43877976999999996 0.34285537 0.49237474 0.25299130999999997 0.22927046999999998 0.32320573999999996 0.28139683 0.43513612999999995 0.29922463999999993 0.39024127999999997 0.33222188999999996 0.42327570999999997 0.23756160999999998 0.4411035199999999 0.32034288 0.11996684699999999 0.35174138999999993 0.26172861 0.25988819999999996 0.30383496 0.36151973 0.44718244999999995 0.38315849 0.4602326299999999 0.34982662 0.29281108999999994 0.34698235 0.31115941999999996 0.20653489999999997 0.2552407 0.31279534 0.37267373 0.34317139999999996 0.37806482999999996 0.12255643399999998 0.23120382999999997 0.3677845599999999 0.34449128999999995 0.32790900999999995 0.36594414999999997 0.4488927299999999 0.49817481999999996 0.43086042999999996 0.33445268999999994 0.35144395 0.45482293999999995 0.35175997999999997 0.43513612999999995 0.31430113 0.24670788999999996 0.07474667199999999 0.0 0.28745717 0.36140818999999996 0.31578833 0.174528497 0.33367190999999996 0.19796490999999997 0.0 0.0 0.31487741999999996 0.33040007 0.33077186999999997 0.27180438999999995 0.31487741999999996 0.31487741999999996 0.33077186999999997 0.34183292 0.27180438999999995 0.33040007 0.31487741999999996 0.33077186999999997 0.34183292 0.27180438999999995 0.33040007
75 0.4315296699999999 0.44489588 0.21843249999999997 0.38254501999999996 0.15388244299999998 0.31576973999999997 0.178858108 0.43039567999999995 0.28935334999999995 0.162653205 0.37237628999999994 0.53451827 0.36148254999999996 0.26291836999999996 0.12122910799999999 0.20949070999999997 0.06582904899999999 0.34311562999999995 0.29035721 0.21755876999999996 0.051219167999999995 0.34464001 0.28621164 0.33534501 0.5625148099999999 0.39135667999999996 0.36019983999999994 0.4615897 0.1593163 0.20541949999999998 0.24109370999999996 0.120199222 0.41202876 0.5616410799999999 0.19746297999999998 0.21138688999999997 0.45872683999999997 0.37509043 0.08168817799999999 0.19506486999999997 0.33971366 0.03379290199999999 0.30136249 0.48759710999999994 0.11310899599999999 0.598598 0.29169568999999995 0.37261795999999997 0.11726386099999998 0.041109926 0.35216896 0.18855836999999998 0.3926208 0.5110391 0.157799356 0.14835191799999997 0.25349323999999995 0.1903616 0.157771471 0.19194174999999997 0.30231058 0.44575102 0.2963246 0.53803178 0.5106672999999999 0.15530829599999998 0.4312508199999999 0.49521900999999996 0.17261000899999998 0.20541949999999998 0.044251636 0.37763726 0.34807916 0.28214043 0.0 0.09135869599999999 0.39561378999999997 0.39674777999999994 0.181111216 0.32889428 0.0 0.0 0.39470288 0.12040185299999999 0.060727952999999994 0.40273375999999994 0.39470288 0.39470288 0.060727952999999994 0.21398948999999998 0.40273375999999994 0.12040185299999999 0.39470288 0.060727952999999994 0.21398948999999998 0.40273375999999994 0.12040185299999999
76 0.47324563 0.46300253999999996 0.26014845999999997 0.42426097999999995 0.19560397999999998 0.35748569999999996 0.22058893999999998 0.40109783999999993 0.26191451 0.20437845999999996 0.37841803999999996 0.5052204299999999 0.33608860999999995 0.23362052999999997 0.09193684499999999 0.25120666999999997 0.107550586 0.38483158999999995 0.26293696 0.25927473 0.050083318999999994 0.38635597 0.3279276 0.30606575999999996 0.5332355599999999 0.41913013999999993 0.33482449 0.47969635999999993 0.20103225999999996 0.24713545999999997 0.21179586999999997 0.16192075899999997 0.38274950999999996 0.53700933 0.23919752999999996 0.25312144 0.47683349999999997 0.41680638999999997 0.123409715 0.23678083 0.31041581999999995 0.06750958499999998 0.27206464999999996 0.45829927 0.0217503 0.57394766 0.26241644 0.34332011999999995 0.15898539799999997 0.082831463 0.3938849199999999 0.23029291999999996 0.36332296 0.5416196499999999 0.19952646999999996 0.19006415999999998 0.2952092 0.16107119599999997 0.19948928999999996 0.23365770999999996 0.34402654 0.41645318 0.33804056 0.5087339399999999 0.48138804999999996 0.12601603299999997 0.40197157 0.46592116999999994 0.14331774599999997 0.24713545999999997 0.08597317299999999 0.35224331999999997 0.38979511999999994 0.32385638999999994 0.10504093599999999 0.0 0.36631594999999995 0.43846373999999994 0.22283833 0.33493603 0.0 0.0 0.36540503999999996 0.16212338999999998 0.10244948999999999 0.37733981999999994 0.36540503999999996 0.36540503999999996 0.10244948999999999 0.25570544999999995 0.37733981999999994 0.16212338999999998 0.36540503999999996 0.10244948999999999 0.25570544999999995 0.37733981999999994 0.16212338999999998
77 0.41286530999999993 0.24795342 0.33417384 0.36388065999999997 0.4335931599999999 0.29468868 0.45855952999999994 0.16988099699999998 0.30043299 0.44236763999999995 0.23958791999999995 0.20038161 0.174017272 0.21636900999999997 0.29440983 0.46818914999999994 0.34553232999999994 0.29229056999999997 0.26130104 0.34928750999999997 0.30387213999999996 0.32597565 0.54491008 0.048573811 0.22839673999999996 0.22378641999999999 0.23185448 0.26464723999999995 0.29104504 0.48512463999999994 0.19454434999999998 0.39990807999999994 0.15151965399999998 0.32196020999999997 0.32919171999999997 0.49111061999999994 0.2617843799999999 0.35642607 0.3613896 0.32679360999999996 0.147043182 0.31350175999999996 0.096608512 0.15346045 0.28398084 0.35889854 0.24516491999999998 0.15021463599999998 0.39697086 0.32082622 0.46103199999999994 0.32030569999999997 0.17020632199999997 0.35185292999999995 0.4375156499999999 0.42805333999999995 0.36235628 0.24085204 0.43283097 0.45064019 0.43403931999999995 0.18523447799999998 0.5550230399999999 0.20389511999999999 0.25016562999999997 0.25395798999999997 0.170741714 0.16108420899999998 0.22092355999999996 0.48512463999999994 0.32396792999999996 0.156901459 0.32941479999999995 0.26347606999999995 0.29710538 0.30573113999999996 0.0 0.35800621999999993 0.43982080999999995 0.32939620999999997 0.0 0.0 0.13418261999999997 0.39546507 0.34043866999999994 0.18199981799999998 0.13418261999999997 0.13418261999999997 0.34043866999999994 0.44796322999999993 0.18199981799999998 0.39546507 0.13418261999999997 0.34043866999999994 0.44796322999999993 0.18199981799999998 0.39546507
78 0.16856482499999997 0.28323724 0.33376486 0.06307401099999999 0.46032557999999996 0.15411853599999997 0.4853105399999999 0.34032713 0.4046857099999999 0.46910006 0.21780043999999998 0.44705231999999995 0.34017841 0.43069312 0.39771446 0.3724134699999999 0.44534203999999994 0.18146070799999997 0.39920166 0.36153831999999997 0.43091619999999997 0.18299066499999997 0.44915299 0.45249918999999994 0.47504885999999996 0.22971662999999998 0.33891428999999995 0.29993105999999997 0.39104064999999993 0.5118756499999999 0.40886845999999993 0.4996992 0.35133240999999993 0.4000010299999999 0.33512192999999996 0.5178430399999999 0.2970682 0.09669216699999998 0.43086042999999996 0.35928893 0.36953201999999996 0.41347878 0.47116354999999993 0.42985656999999994 0.49280230999999997 0.43695794999999993 0.45947044 0.40245490999999994 0.39646892999999994 0.4208032399999999 0.21690811999999998 0.35280101999999997 0.42243916 0.34939904999999993 0.35354462 0.45536204999999996 0.24150268999999996 0.34084764999999995 0.44508178 0.35486450999999997 0.33828222999999996 0.34861826999999995 0.4592659499999999 0.5104070399999999 0.41353454999999995 0.44409650999999994 0.35066316999999997 0.43749706 0.4614038 0.5118756499999999 0.42394494999999993 0.35633312 0.21358050999999997 0.24168858999999998 0.39710098999999993 0.47105200999999997 0.42543214999999995 0.0 0.34404513 0.30760873 0.0 0.0 0.34523488999999996 0.40769728999999993 0.44041568999999997 0.38144820999999995 0.34523488999999996 0.34523488999999996 0.44041568999999997 0.35218754999999996 0.38144820999999995 0.40769728999999993 0.34523488999999996 0.44041568999999997 0.35218754999999996 0.38144820999999995 0.40769728999999993
