param n := 40.0;
param numVehicles := 4.0;
set Origin := 81 83 84 85 86;
set O := 83 84 85 86;
param Ok := 1 83 2 84 3 85 4 86;
set S := 92 93 94 95 96;
set F := 82 87 88 89 90 91;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96:=
48 0.19136546 0.25810356 0.18967377 0.42069169999999995 0.22304281999999997 0.26033436 0.134801667 0.2756897 0.33642322999999996 0.1948232 0.35850814999999997 0.39732407 0.34332011999999995 0.37509043 0.26397799999999993 0.41585829999999996 0.20898877999999999 0.11424856299999998 0.28158272999999995 0.271414 0.22754159999999998 0.17100011499999998 0.157012999 0.14326383499999998 0.15342141099999998 0.075471682 0.23888149999999997 0.1925924 0.17304129699999998 0.19350330999999996 0.22603580999999998 0.19582705999999997 0.23125959999999998 0.40524340999999997 0.161805501 0.28922322 0.19603154999999997 0.4508818599999999 0.27353326 0.33099494999999995 0.09597645199999999 0.17669980899999999 0.33207317 0.34253933999999997 0.36230050999999996 0.30552664999999996 0.41866538999999997 0.0 0.16065292099999998 0.098573475 0.26710111999999997 0.24326873999999998 0.184163694 0.39842088 0.4112108 0.4086825599999999 0.37074036999999993 0.172585842 0.33216611999999995 0.22611016999999997 0.20242650999999998 0.22023573 0.29414956999999997 0.38392067999999996 0.13643572799999998 0.29784898 0.17869823399999998 0.19380074999999997 0.22083060999999998 0.3186326 0.29262519 0.30110222999999997 0.27691664 0.32861543 0.28682510999999994 0.09285890899999999 0.10002535399999998 0.30446702 0.2678819 0.23373207 0.0 0.0 0.24114947999999997 0.32902441 0.27650766 0.22148125999999999 0.19740721 0.22148125999999999 0.32902441 0.24114947999999997 0.27650766 0.19740721 0.22148125999999999 0.32902441 0.24114947999999997 0.27650766
49 0.20043738 0.13351709799999997 0.32759298 0.42978221 0.23211473999999996 0.39823497999999996 0.14388474099999998 0.28476162 0.47432384999999994 0.06559481499999999 0.36758007 0.40641457999999997 0.4812393299999999 0.49681774999999995 0.134753333 0.4249488099999999 0.34690799 0.22036585999999997 0.29067324 0.14219490999999998 0.23663210999999995 0.30891002999999995 0.29493034999999995 0.15234690899999997 0.024196743999999996 0.21337601999999997 0.24797201 0.20168290999999997 0.31095492999999996 0.29963361999999993 0.33214752999999997 0.33374626999999996 0.24035010999999998 0.4143153299999999 0.032578974999999996 0.29829513999999996 0.066814319 0.34265087999999994 0.41143388 0.24750725999999995 0.23388078999999998 0.063088883 0.34114509 0.48043995999999994 0.37137243 0.35514335999999996 0.5151288999999999 0.2608177 0.0 0.20469448999999998 0.40502033 0.3811693599999999 0.32207174999999993 0.5363214999999999 0.42028272 0.41777306999999997 0.37983088 0.31049017999999995 0.45391202999999997 0.36401079 0.08880814799999999 0.09101106299999999 0.43205018999999995 0.52183989 0.09737070199999999 0.43576818999999994 0.31660628999999996 0.064577942 0.22992111999999995 0.32770451999999994 0.3017157 0.43902144 0.41483584999999995 0.33770594 0.15760787899999998 0.12236123899999998 0.11519479399999999 0.175249789 0.4057825199999999 0.24280399 0.0 0.0 0.3472612 0.24551812999999997 0.15193606999999998 0.09226216999999999 0.33532641999999996 0.09226216999999999 0.24551812999999997 0.3472612 0.15193606999999998 0.33532641999999996 0.09226216999999999 0.24551812999999997 0.3472612 0.15193606999999998
50 0.25808496999999997 0.32482307 0.18651347 0.4493202999999999 0.28976232999999996 0.25791766 0.20153419 0.30541511 0.33770594 0.2615613 0.38711815999999993 0.42595267 0.34015982 0.37191153999999993 0.33071609999999996 0.44448689999999996 0.20582847999999998 0.015675088 0.34832082999999997 0.33815209999999996 0.2942797 0.167836097 0.153848981 0.20999263999999998 0.22016136999999997 0.072305805 0.30561959999999994 0.25933049999999996 0.16987541999999997 0.21897160999999996 0.22694672 0.19712835999999997 0.2979977 0.41377622 0.22854545999999998 0.33698092999999996 0.26276964999999997 0.51760137 0.27037295999999994 0.39773305 0.09281057499999999 0.24343605 0.36068317999999994 0.34382204999999993 0.37083331999999997 0.30645615 0.41550508999999997 0.078659867 0.22739288 0.0 0.26394081999999996 0.24010843999999998 0.18099967599999997 0.3997221799999999 0.41974360999999993 0.41723396 0.43747846999999995 0.16942182399999997 0.32900581999999995 0.22294987 0.26914602 0.28697383 0.29543227999999994 0.38076037999999995 0.20317011 0.29468868 0.17553235699999997 0.26053885 0.28756870999999995 0.3472612 0.35936328999999995 0.29794192999999997 0.27449993999999994 0.35482733 0.35356320999999996 0.15959143199999998 0.16675787699999997 0.37120511999999994 0.26470300999999996 0.30045158 0.0 0.0 0.24206039 0.39574391999999997 0.34324575999999996 0.28821936 0.19424690999999997 0.28821936 0.39574391999999997 0.24206039 0.34324575999999996 0.19424690999999997 0.28821936 0.39574391999999997 0.24206039 0.34324575999999996
51 0.31340881 0.42346160999999993 0.16040195599999998 0.25142975 0.26514916999999993 0.16562574599999996 0.40223182999999996 0.23395514999999997 0.23724557999999998 0.36018124999999995 0.2517086 0.29054310999999994 0.17463260099999997 0.12105807999999998 0.42935463999999995 0.30907734 0.14755812499999998 0.34411949 0.32370767 0.43679064 0.39289965 0.141732019 0.23984817999999997 0.41069027999999996 0.31878132 0.24382644 0.28100643999999997 0.35795045 0.14377134199999997 0.27113514999999994 0.16868937799999997 0.23813789999999996 0.28026283999999996 0.162924619 0.32716541 0.20157137 0.36140818999999996 0.61623991 0.0064226591 0.49637159 0.20203611999999999 0.35769018999999996 0.22527361999999998 0.21324589 0.11998543699999997 0.17104473099999998 0.164642335 0.29329443 0.32601283 0.32844811999999995 0.0 0.07457006699999999 0.22293127999999998 0.26912742999999995 0.16889015 0.16636934599999997 0.37698660999999994 0.21134971 0.07815050099999998 0.096885503 0.38340015999999993 0.38561237 0.19497191999999997 0.21523501999999997 0.3919701499999999 0.129157743 0.21746581999999998 0.35917738999999993 0.26981526 0.149378086 0.4580018299999999 0.132405416 0.182217321 0.13036795199999998 0.45220174999999996 0.36029279 0.36744994 0.46984366 0.06385665 0.39909011999999994 0.0 0.0 0.183803048 0.49438245999999997 0.4418842999999999 0.3868579 0.131615341 0.3868579 0.49438245999999997 0.183803048 0.4418842999999999 0.131615341 0.3868579 0.49438245999999997 0.183803048 0.4418842999999999
52 0.31573255999999994 0.46110635999999994 0.10565068799999999 0.28907449999999996 0.30279392 0.11087261899999999 0.34748428 0.2715999 0.18249802999999998 0.39782599999999996 0.28935334999999995 0.32816926999999996 0.11988133299999999 0.15739781199999997 0.4669808 0.34672209 0.12496755699999999 0.32692373999999996 0.36135241999999995 0.4744353899999999 0.43054439999999994 0.08697889199999999 0.20831954 0.35594273 0.35642607 0.18906029999999996 0.3186326 0.3955952 0.08902007399999999 0.27344030999999996 0.14609881 0.183381055 0.31790758999999996 0.20056750999999998 0.36481015999999994 0.23921611999999998 0.3990529399999999 0.6538846599999999 0.057147519 0.5340163399999999 0.14729042899999997 0.38936754999999995 0.26291836999999996 0.15850019899999998 0.157626469 0.20869133999999998 0.20097648999999998 0.2617843799999999 0.36365758 0.31125236999999994 0.05072467399999999 0.0 0.16818372999999998 0.21437987999999997 0.20653489999999997 0.20400665999999998 0.41461276999999996 0.15660587799999998 0.115791533 0.07441948799999999 0.41509610999999996 0.42323852999999995 0.14022437 0.16047817499999997 0.34910160999999995 0.07440647499999999 0.16271641099999998 0.39682213999999993 0.30746000999999995 0.18701539999999997 0.49562798999999996 0.07765414799999999 0.127464194 0.16800898399999997 0.4898464999999999 0.30552664999999996 0.31270238999999994 0.50748841 0.05149058199999999 0.43673486999999994 0.0 0.0 0.16121248 0.53202721 0.47952904999999996 0.42450265 0.076862214 0.42450265 0.53202721 0.16121248 0.47952904999999996 0.076862214 0.42450265 0.53202721 0.16121248 0.47952904999999996
53 0.26706394 0.37507183999999993 0.146407404 0.4092216699999999 0.31714539999999997 0.12151353499999998 0.25178296 0.31123377999999996 0.19759310999999996 0.31181007 0.34701952999999996 0.38585404 0.29039439 0.32214611 0.38096487 0.40438826999999994 0.16572427299999998 0.23122241999999998 0.3757038999999999 0.38840087 0.34452847 0.127737467 0.159667651 0.26024140999999995 0.27041013999999997 0.11697757499999999 0.33300266999999995 0.30957926999999996 0.12977679 0.22479027999999998 0.18684809 0.057013670999999995 0.33225907 0.36401079 0.27879423 0.2968823 0.31301841999999996 0.56785014 0.22060753 0.44798182 0.09862924499999999 0.29368482 0.32058454999999997 0.20370922 0.32106788999999997 0.26635752 0.36573965999999997 0.21311576 0.27764164999999996 0.21555104999999997 0.21417538999999997 0.19034300999999998 0.0 0.25960934999999996 0.36997817999999993 0.36746852999999996 0.46486153999999996 0.175240494 0.27924038999999995 0.18284380399999997 0.31939479 0.3372226 0.15532688599999997 0.24808354999999999 0.25341887999999996 0.24492324999999995 0.12520922699999998 0.31078762 0.32183007999999996 0.30716256999999997 0.40961205999999994 0.24817649999999997 0.13810696899999997 0.3147287 0.40381197999999996 0.20984392 0.21700107 0.42145389 0.21493757999999996 0.35070035 0.0 0.0 0.20196176 0.4459926899999999 0.3934945299999999 0.33846813 0.15415199799999998 0.33846813 0.4459926899999999 0.20196176 0.3934945299999999 0.15415199799999998 0.33846813 0.4459926899999999 0.20196176 0.3934945299999999
54 0.51273079 0.6207200999999999 0.310453 0.5065217299999999 0.52022256 0.24782328999999997 0.49743122 0.48904712999999994 0.098222124 0.5574583299999999 0.50680058 0.5456165 0.29474444999999994 0.33225907 0.6266131299999999 0.5641507299999999 0.32976801 0.47688927 0.57878106 0.63404913 0.5901767299999999 0.29177004999999995 0.40531776999999997 0.50588967 0.5160583999999999 0.36263512999999997 0.5360798299999999 0.5552275299999999 0.29381494999999996 0.47043853999999996 0.35090483999999994 0.21770748999999998 0.53533623 0.41799614999999996 0.52444249 0.45666334999999997 0.55866668 0.8135169899999999 0.27459289 0.6936300799999999 0.3442868 0.5393330799999999 0.48036559999999995 0.20435986999999997 0.37507183999999993 0.4261199799999999 0.3758526199999999 0.45878261 0.52328991 0.46119931 0.26816074999999995 0.24432837 0.29472585999999995 0.0 0.42396353999999997 0.42145389 0.63206 0.36140818999999996 0.33322575 0.291863 0.5650430499999999 0.58287086 0.099820864 0.24871561 0.49906713999999996 0.24927330999999997 0.2892604 0.5564358799999999 0.5249072399999999 0.40446262999999993 0.6552603199999999 0.25252656 0.26440557 0.38544505999999995 0.6494602399999999 0.45549217999999997 0.46266791999999995 0.66710215 0.26892294 0.5963672 0.0 0.0 0.36601850999999996 0.6916409499999999 0.63914279 0.5841163899999999 0.29429828999999996 0.5841163899999999 0.6916409499999999 0.36601850999999996 0.63914279 0.29429828999999996 0.5841163899999999 0.6916409499999999 0.36601850999999996 0.63914279
55 0.3716141 0.38760149999999993 0.37235769999999996 0.127835994 0.31703386 0.37758148999999996 0.46638591999999995 0.28583984 0.5044024699999999 0.41208452999999995 0.18963659 0.22847109999999998 0.44179134999999997 0.38821496999999994 0.40855243 0.24700532999999997 0.34389641 0.40232478 0.27576406 0.48848942999999995 0.37732122999999995 0.35367475 0.40252926999999994 0.47484436999999996 0.3706846 0.43048863 0.33289113 0.34237202999999994 0.35571964999999994 0.36298833999999996 0.36464284999999996 0.46123648999999994 0.33214752999999997 0.14528642699999997 0.37906868999999993 0.25345606 0.4132928799999999 0.47237189999999996 0.33668349 0.35250358 0.3887169 0.4095748799999999 0.183100346 0.4804213699999999 0.18619744 0.22293127999999998 0.35131381999999994 0.44277662 0.37791610999999997 0.3866534099999999 0.33025134999999994 0.34173996999999995 0.40959346999999996 0.53630291 0.0 0.14873115399999998 0.22103509999999998 0.3980304899999999 0.34530924999999996 0.29322006999999994 0.43528484999999995 0.43749706 0.46212880999999995 0.4823919099999999 0.44385484 0.39632020999999995 0.40412801 0.41106207999999994 0.32171853999999994 0.142522094 0.31413381999999995 0.39957345999999994 0.3941637699999999 0.15251421899999998 0.43139954 0.4688397999999999 0.4616826499999999 0.37672634999999993 0.33101353999999994 0.36323000999999994 0.0 0.0 0.37975652 0.35051445 0.40602418999999995 0.43874259 0.34356179 0.43874259 0.35051445 0.37975652 0.40602418999999995 0.34356179 0.43874259 0.35051445 0.37975652 0.40602418999999995
56 0.3742538799999999 0.39024127999999997 0.37497889 0.13046276099999998 0.31967364 0.38020267999999996 0.46900710999999995 0.28847962 0.5070422499999999 0.41470571999999994 0.19227636999999997 0.23109229 0.44441253999999997 0.39085475 0.41117362 0.24962651999999996 0.3465176 0.4049645599999999 0.27838525 0.49111061999999994 0.37994241999999995 0.35631452999999996 0.40515045999999993 0.47746555999999996 0.37330579 0.43310982 0.33551232 0.34499321999999993 0.35834083999999994 0.36560952999999996 0.36728262999999994 0.46385768 0.33476871999999996 0.14791133499999998 0.3816898799999999 0.25609583999999996 0.4159140699999999 0.47501168 0.33930467999999997 0.35512477 0.39133808999999997 0.4121960699999999 0.18572525399999998 0.4830425599999999 0.18881863 0.22555246999999998 0.35393500999999994 0.44541639999999993 0.38053729999999997 0.3892745999999999 0.33287253999999994 0.34436116 0.41223324999999994 0.5389240999999999 0.015568753199999999 0.0 0.22365628999999998 0.4006516799999999 0.34793043999999995 0.29584125999999994 0.43792463 0.44011825 0.46476859 0.4850131 0.44647602999999997 0.39894139999999995 0.40676778999999996 0.41368326999999994 0.32433972999999994 0.145147002 0.31675500999999995 0.40219464999999993 0.3967849599999999 0.155139127 0.43402073 0.4714609899999999 0.4643038399999999 0.37934754 0.33363472999999993 0.36586979 0.0 0.0 0.38239629999999997 0.35315422999999996 0.40864537999999995 0.44136378 0.34618298 0.44136378 0.35315422999999996 0.38239629999999997 0.40864537999999995 0.34618298 0.44136378 0.35315422999999996 0.38239629999999997 0.40864537999999995
57 0.19722130999999998 0.19088211999999996 0.37622441999999995 0.29753294999999996 0.149510075 0.44762861 0.29197453999999995 0.24808354999999999 0.52743548 0.23767314999999997 0.175484023 0.21430552 0.5298707699999999 0.4907945899999999 0.21183304999999997 0.23283974999999996 0.39553942999999997 0.22793198999999997 0.20805927999999999 0.29177004999999995 0.180599991 0.35754147 0.34356179 0.30043299 0.19627322 0.26202604999999995 0.16535804999999998 0.145650791 0.35958636999999993 0.30718116 0.32688655999999994 0.38683931 0.157739868 0.31498895999999993 0.20465730999999998 0.21569977 0.23888149999999997 0.27567111 0.4392631099999999 0.15578791799999997 0.28253081999999996 0.23516349999999997 0.25854972 0.53355159 0.28877706 0.31844669999999997 0.45389344 0.26838383 0.20350473 0.21224202999999997 0.43283097 0.42981938999999997 0.37072177999999995 0.58943313 0.32093775999999996 0.31842811 0.0 0.35914020999999996 0.44788886999999994 0.39022269 0.26089206 0.26308568 0.4851618199999999 0.5704713299999999 0.26944345999999997 0.48439962999999997 0.36525631999999997 0.23665069999999996 0.147305301 0.24510914999999997 0.11741629899999999 0.48765288 0.46421089 0.25509198 0.23468015999999997 0.29442841999999997 0.28727126999999997 0.180014406 0.4335931599999999 0.16652178399999998 0.0 0.0 0.34200022999999996 0.153804365 0.20930480999999995 0.26433121 0.38395785999999993 0.26433121 0.153804365 0.34200022999999996 0.20930480999999995 0.38395785999999993 0.26433121 0.153804365 0.34200022999999996 0.20930480999999995
58 0.29556241 0.40357031 0.10648723799999998 0.36929034999999993 0.32054736999999994 0.12807022799999998 0.28028143 0.28935334999999995 0.22609157999999996 0.34028994999999995 0.30710679999999996 0.34592271999999996 0.26014845999999997 0.29190017999999995 0.40944474999999997 0.36447553999999993 0.125804107 0.25972089 0.37910586999999996 0.41689933999999995 0.37300834999999993 0.08781730099999999 0.18814938999999997 0.28873987999999995 0.29889002 0.145470468 0.33638605 0.33805915 0.089856624 0.25327015999999997 0.14693536 0.085504705 0.33566103999999997 0.33376486 0.30727411 0.25696957 0.34151688999999996 0.59634861 0.19034300999999998 0.4764802899999999 0.127120279 0.32216469999999997 0.28067181999999996 0.23220769 0.29082196 0.22644478999999998 0.33547513999999995 0.24161422999999999 0.30612153 0.24404951999999996 0.183922024 0.16008034899999998 0.033870979999999995 0.28808923 0.33973224999999996 0.33720401 0.44705231999999995 0.0 0.24899445999999997 0.14292363799999996 0.34789326 0.36570248 0.18381792 0.27656343 0.28189875999999997 0.21465873 0.028403661 0.33928608999999993 0.32521345999999995 0.26723125 0.4380919399999999 0.21791197999999995 0.14466180299999998 0.27481596999999997 0.43231044999999996 0.23832379999999997 0.24549954 0.44995235999999994 0.184687932 0.37919882 0.0 0.0 0.16204902999999998 0.47449115999999997 0.42199299999999995 0.3669666 0.11423183199999999 0.3669666 0.47449115999999997 0.16204902999999998 0.42199299999999995 0.11423183199999999 0.3669666 0.47449115999999997 0.16204902999999998 0.42199299999999995
59 0.3580805799999999 0.46813338 0.23778468999999997 0.29610151999999995 0.30982094 0.24300847999999997 0.45285239999999993 0.27862691999999994 0.31407805 0.40485301999999995 0.29638037 0.33519628999999995 0.158885012 0.06608559099999999 0.4740078199999999 0.35374911 0.22493899999999997 0.38879125999999997 0.36837943999999995 0.48146240999999995 0.43757142 0.21912033 0.31723834999999995 0.46131084999999994 0.36345309 0.32121660999999996 0.32565962 0.40262222 0.22116522999999996 0.31580692 0.24607583 0.31552807 0.32493460999999996 0.20759452999999997 0.37183717999999993 0.24624313999999997 0.40607995999999996 0.66091168 0.146901898 0.54104336 0.27942628999999997 0.4023433699999999 0.26994538999999995 0.171663778 0.16465534799999998 0.21571836 0.10966798699999998 0.3706846 0.3706846 0.37311988999999995 0.14047905299999996 0.151958378 0.30032144999999993 0.22754159999999998 0.21356192 0.21103367999999997 0.42163978999999996 0.28873987999999995 0.0 0.17427195499999998 0.42807193 0.43026554999999994 0.27236209 0.166577554 0.43664192 0.16229999499999997 0.29485598999999996 0.40384916 0.31448702999999995 0.19404242 0.5026735999999999 0.165549527 0.25960934999999996 0.175037863 0.49687351999999996 0.4376643699999999 0.44484010999999996 0.51451543 0.14124496099999997 0.44376189 0.0 0.0 0.26118949999999996 0.53905423 0.48655607 0.4315296699999999 0.20900737 0.4315296699999999 0.53905423 0.26118949999999996 0.48655607 0.20900737 0.4315296699999999 0.53905423 0.26118949999999996 0.48655607
60 0.27241785999999996 0.42578535999999995 0.088492118 0.26604149 0.26747292 0.09371590799999999 0.33032570999999994 0.23627889999999996 0.23709686 0.36252358999999995 0.25403234999999996 0.29286685999999995 0.174480163 0.181756289 0.4316783899999999 0.31140109 0.072735234 0.30312854 0.32603141999999996 0.4391143899999999 0.39524199 0.06982218099999998 0.16501971199999999 0.33878415999999995 0.32112366 0.17191102499999997 0.28333019 0.36029279 0.071863363 0.23014419999999997 0.09386648699999998 0.19597578 0.28258658999999997 0.22361910999999998 0.32948915999999995 0.20389511999999999 0.3637319399999999 0.61856366 0.10468214899999999 0.49869533999999993 0.13013371799999998 0.36001394 0.22759736999999997 0.21309717 0.18068364599999998 0.17337033999999998 0.22534797999999998 0.21846967999999997 0.32835517 0.28745717 0.09826116299999998 0.07441948799999999 0.15102516 0.26897871 0.2295865 0.22707685 0.39399646 0.139447308 0.13884871 0.0 0.38572390999999995 0.38793612 0.1948232 0.21508629999999998 0.33196163 0.129005305 0.1455597 0.36150114 0.27215759999999994 0.16397309499999999 0.46032557999999996 0.132254837 0.11030748299999998 0.14496296099999997 0.4545254999999999 0.28836807999999997 0.29554382 0.4721674099999999 0.099025212 0.40141386999999995 0.0 0.0 0.108980157 0.4967062099999999 0.44420804999999997 0.38918165 0.05970550299999999 0.38918165 0.4967062099999999 0.108980157 0.44420804999999997 0.05970550299999999 0.38918165 0.4967062099999999 0.108980157 0.44420804999999997
61 0.22605439999999996 0.2037464 0.25615161 0.45538064 0.25773176 0.3268122 0.169496184 0.31037864 0.40290107 0.22951213999999998 0.39319708999999997 0.43201301 0.40981654999999995 0.42539497 0.20497333999999998 0.45056583 0.27546662 0.14894122099999998 0.31629026 0.21242793 0.26223054 0.23748724999999998 0.22348897999999998 0.177958352 0.18811220999999997 0.141955099 0.27357043999999997 0.22728133999999997 0.23953214999999997 0.22819224999999999 0.26072475 0.2623049 0.26596713 0.4399323499999999 0.19649629999999996 0.32391215999999995 0.137039903 0.41288389999999997 0.34001109999999996 0.31774028 0.16245986899999998 0.10729032599999999 0.36676211 0.40901718 0.39698944999999997 0.34023418 0.4689699299999999 0.18939491999999997 0.19534371999999997 0.13326613299999998 0.33359754999999996 0.30974657999999994 0.25064896999999997 0.46489871999999993 0.44589974 0.4433714999999999 0.40542930999999993 0.23906739999999999 0.38248925 0.29258801 0.0 0.16123850599999998 0.36062741 0.45039851999999997 0.025942345 0.36432681999999994 0.24518350999999997 0.13480538499999997 0.25551955 0.35332154 0.32731413 0.36758007 0.34341306999999993 0.36332296 0.22783904 0.05093102299999999 0.04376457799999999 0.24548094999999998 0.33435973999999996 0.26842100999999996 0.0 0.0 0.27583842 0.3157511499999999 0.22216908999999999 0.16248961299999998 0.26390364 0.16248961299999998 0.3157511499999999 0.27583842 0.22216908999999999 0.26390364 0.16248961299999998 0.3157511499999999 0.27583842 0.22216908999999999
62 0.32794618999999997 0.24113088999999996 0.36903009 0.54706652 0.34939904999999993 0.43969068 0.27139540999999995 0.4122704299999999 0.5157609599999999 0.30669781999999995 0.48486438 0.5236988899999999 0.5226764399999999 0.54587676 0.24237641999999998 0.5422331199999999 0.38834509999999994 0.26942487 0.40795755 0.24981242 0.35391641999999995 0.35034714 0.33636745999999995 0.27985386 0.26529789 0.25483172 0.36525631999999997 0.31896721999999994 0.35239203999999996 0.34869262999999995 0.38120654 0.37518338 0.35763441999999995 0.5315996399999999 0.27368198 0.41557944999999996 0.174433688 0.45026838999999996 0.45288957999999996 0.35512477 0.27533649 0.19060327 0.4584294 0.5218770699999999 0.48865674 0.4607159699999999 0.5894703099999999 0.30987671 0.29725409999999997 0.25375349999999997 0.44645744 0.42262506 0.36350886 0.5777772 0.53756703 0.5350573799999999 0.49711519 0.35194588 0.5029710399999999 0.4054664899999999 0.21631323999999996 0.0 0.4734873 0.5632769999999999 0.22488323 0.4772053 0.35804339999999996 0.17219731099999996 0.3472054299999999 0.44500742 0.4190000099999999 0.48045854999999993 0.45627296 0.45499024999999993 0.26522353 0.14245145199999998 0.149617897 0.28286543999999997 0.4472196299999999 0.3600883 0.0 0.0 0.39632020999999995 0.35313564 0.25955358 0.00125177624 0.37676352999999996 0.00125177624 0.35313564 0.39632020999999995 0.25955358 0.37676352999999996 0.00125177624 0.35313564 0.39632020999999995 0.25955358
63 0.4136460899999999 0.5216539899999999 0.21136829999999998 0.40743703 0.4211564499999999 0.14873859 0.3983465199999999 0.38996242999999997 0.043013541999999995 0.45837363 0.40771588 0.4465318 0.23955073999999998 0.27706536 0.5275284299999999 0.4650846199999999 0.23068330999999995 0.37780457 0.4797149499999999 0.53498302 0.49109202999999996 0.19270393999999996 0.30623306999999994 0.40682356 0.41697369999999995 0.26355042999999995 0.4369951299999999 0.45614282999999994 0.19473025 0.37135384 0.25182013999999997 0.11862836699999998 0.43625152999999994 0.31893003999999997 0.42535778999999996 0.35757864999999994 0.45960057 0.71443229 0.17550818999999998 0.5945453799999999 0.24520209999999998 0.44024837999999994 0.3812809 0.149145711 0.27598713999999996 0.32705386999999997 0.32064032 0.35969790999999995 0.42420520999999994 0.36213319999999993 0.16908534499999997 0.14524367 0.19564115999999998 0.13977820999999999 0.32489743 0.32236918999999997 0.5329752999999999 0.26232349 0.23415963999999997 0.19277829999999996 0.46597694 0.4837861599999999 0.0 0.19350330999999996 0.39998244 0.19406100999999998 0.19017569999999998 0.45735117999999997 0.42582253999999997 0.30537792999999996 0.55617562 0.19731425999999996 0.16533016499999997 0.28636036 0.5503941299999999 0.35640747999999994 0.36358322 0.56803604 0.16985125299999998 0.4972824999999999 0.0 0.0 0.26693380999999994 0.5925748399999999 0.5400766799999999 0.48505027999999994 0.19521359 0.48505027999999994 0.5925748399999999 0.26693380999999994 0.5400766799999999 0.19521359 0.48505027999999994 0.5925748399999999 0.26693380999999994 0.5400766799999999
64 0.48986508999999995 0.5978729899999999 0.28293979999999996 0.46636732999999997 0.48008674999999995 0.20766888999999997 0.47458411 0.4488927299999999 0.15902071899999998 0.53459263 0.46664617999999997 0.50548069 0.23992253999999996 0.27743715999999996 0.6037660199999999 0.5240149199999999 0.30225480999999993 0.45402356999999993 0.53864525 0.6112020199999999 0.5673110299999999 0.26427544 0.38247065999999996 0.4830425599999999 0.4931927 0.33976943 0.49594402 0.5323618299999999 0.26632034 0.44759143 0.32339164 0.19486037999999997 0.49520042 0.37786033999999996 0.50157679 0.41650894999999993 0.5358195699999999 0.7906512899999999 0.23443849 0.6707829699999999 0.32142109999999996 0.51648597 0.4402111999999999 0.016605703399999998 0.33491744 0.3859841699999999 0.32101211999999996 0.43591690999999994 0.5004242099999999 0.43835219999999997 0.22802493999999995 0.20417396999999998 0.27186015999999996 0.07248798699999999 0.38382773 0.38129948999999996 0.5919055999999999 0.33389498999999995 0.29308994 0.2517086 0.5421959399999999 0.5600237499999999 0.151696259 0.0 0.47622002999999996 0.1944514 0.2663947 0.5335887699999999 0.48475283999999996 0.36430822999999996 0.63241321 0.19768605999999997 0.22426975999999996 0.34530924999999996 0.6266131299999999 0.43264506999999996 0.43980221999999997 0.6442550399999999 0.22878712999999995 0.5735014999999999 0.0 0.0 0.33850530999999995 0.66879384 0.6162956799999999 0.56126928 0.25416247999999997 0.56126928 0.66879384 0.33850530999999995 0.6162956799999999 0.25416247999999997 0.56126928 0.66879384 0.33850530999999995 0.6162956799999999
65 0.22560824 0.184712099 0.27782755 0.45493448 0.25728559999999995 0.34848814 0.169055601 0.30993247999999995 0.42457701 0.22906597999999997 0.39275092999999994 0.43158544 0.43149248999999995 0.45469280999999995 0.18595576999999996 0.45011966999999997 0.29716115 0.17824463799999998 0.31584409999999996 0.19339177 0.2617843799999999 0.25916318999999993 0.24518350999999997 0.17751590999999997 0.18768463999999999 0.16363661599999998 0.27314287 0.22685376999999995 0.26120809 0.25750868 0.29002258999999997 0.28399943 0.26552096999999997 0.43948619 0.19605013999999998 0.323466 0.11800932 0.39384773999999995 0.36168703999999996 0.29870411999999996 0.184141386 0.088257884 0.36631594999999995 0.43069312 0.39654329 0.36953201999999996 0.49826776999999994 0.21869275999999996 0.19489755999999997 0.16256955 0.35527348999999997 0.33142251999999994 0.27232491 0.48657465999999994 0.44545357999999996 0.44292533999999995 0.40500173999999994 0.26074334 0.41178708999999997 0.31426394999999996 0.113977149 0.142206064 0.38230335 0.4720930499999999 0.0 0.38602134999999993 0.26685945 0.11577480199999998 0.25509198 0.35287537999999996 0.32688655999999994 0.38925601 0.36508900999999994 0.36287679999999994 0.20880287999999997 0.031900439999999995 0.024733994999999998 0.22644478999999998 0.35603567999999997 0.26797485 0.0 0.0 0.30513626 0.29671499 0.20313293 0.14345903 0.28557958 0.14345903 0.29671499 0.30513626 0.20313293 0.28557958 0.14345903 0.29671499 0.30513626 0.20313293
