param n := 30.0;
param numVehicles := 3.0;
set Origin := 61 63 64 65;
set O := 63 64 65;
param Ok := 1 63 2 64 3 65;
set S := 71 72 73 74 75;
set F := 62 66 67 68 69 70;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75:=
45 0.28918604 0.4289084799999999 0.26912742999999995 0.48547784999999993 0.5323432399999999 0.21542092 0.0130362375 5.2353158E-4 0.23283974999999996 0.27509481999999996 0.26676649999999996 0.24375207999999995 0.26676649999999996 0.26202604999999995 0.16755166999999999 0.26676649999999996 0.26676649999999996 0.47657323999999995 0.19091929999999996 0.19913607999999997 0.29264377999999996 0.18723848 0.147797936 0.27520636 0.28747575999999997 0.16288372099999998 0.25899587999999996 0.146662087 0.10535510699999998 0.097909812 0.24566684999999996 0.42240198 0.31290688 0.5336817199999999 0.32865260999999996 0.21542092 0.20792914999999998 0.24613159999999998 0.20484321 0.25652340999999995 0.26676649999999996 0.21343178999999995 0.26676649999999996 0.21049457 0.0 0.26676649999999996 0.26676649999999996 0.47657323999999995 0.25332593 0.0044420805 0.4857381099999999 0.23125959999999998 0.18496678199999997 0.45021262 0.14639439099999998 0.16702743199999998 0.29840668 0.32649617 0.24427259999999998 0.21309717 0.0 0.0 0.16203415799999998 0.22337743999999998 0.34300409 0.34300409 0.22337743999999998 0.21452859999999996 0.30102787 0.16203415799999998 0.34300409 0.22337743999999998 0.21452859999999996 0.30102787 0.16203415799999998
46 0.35278243 0.48802467999999993 0.34015982 0.5445940499999999 0.59145944 0.28643472 0.11552197799999998 0.10301090799999998 0.22651914999999997 0.3461086199999999 0.0 0.12366253899999999 0.0 0.33305843999999996 0.10769744699999999 0.0 0.0 0.53568944 0.098902518 0.03461458 0.3562215799999999 0.25825228 0.21882289 0.34622016 0.35848955999999993 0.09057605699999999 0.33000967999999997 0.2176889 0.176376343 0.16893104799999997 0.31669924 0.48599836999999996 0.38392067999999996 0.59279792 0.39966640999999997 0.28643472 0.27896153999999995 0.126045777 0.27585700999999996 0.32755579999999995 0.0 0.28446417999999996 0.0 0.28150836999999995 0.10248666999999999 0.0 0.0 0.53568944 0.16130171199999999 0.10692782099999999 0.54485431 0.30229199 0.09295185899999998 0.51379042 0.21741004999999997 0.23804494999999998 0.35752288 0.3900925599999999 0.12418119999999999 0.28412955999999995 0.0 0.0 0.089724635 0.10329533499999999 0.40660047999999993 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635
47 0.35278243 0.48802467999999993 0.34015982 0.5445940499999999 0.59145944 0.28643472 0.11552197799999998 0.10301090799999998 0.22651914999999997 0.3461086199999999 0.0 0.12366253899999999 0.0 0.33305843999999996 0.10769744699999999 0.0 0.0 0.53568944 0.098902518 0.03461458 0.3562215799999999 0.25825228 0.21882289 0.34622016 0.35848955999999993 0.09057605699999999 0.33000967999999997 0.2176889 0.176376343 0.16893104799999997 0.31669924 0.48599836999999996 0.38392067999999996 0.59279792 0.39966640999999997 0.28643472 0.27896153999999995 0.126045777 0.27585700999999996 0.32755579999999995 0.0 0.28446417999999996 0.0 0.28150836999999995 0.10248666999999999 0.0 0.0 0.53568944 0.16130171199999999 0.10692782099999999 0.54485431 0.30229199 0.09295185899999998 0.51379042 0.21741004999999997 0.23804494999999998 0.35752288 0.3900925599999999 0.12418119999999999 0.28412955999999995 0.0 0.0 0.089724635 0.10329533499999999 0.40660047999999993 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635
48 0.15708921799999997 0.128213371 0.17675000199999996 0.21488180999999998 0.23871419 0.22462296999999998 0.5316554099999999 0.51914434 0.2563561 0.23261667 0.5955120599999999 0.47120072999999996 0.5955120599999999 0.23646479999999998 0.39500031999999996 0.5955120599999999 0.5955120599999999 0.0 0.5196834499999999 0.45538064 0.15739595299999998 0.27805062999999997 0.37523914999999997 0.28440841 0.35914020999999996 0.50670763 0.23341604 0.37410515999999994 0.33279817999999994 0.4417355799999999 0.18181019999999998 0.08675952999999999 0.24905022999999996 0.23298847 0.21516065999999998 0.22462296999999998 0.20501051999999997 0.4735802499999999 0.23839815999999997 0.32818786 0.5955120599999999 0.35908443999999995 0.5955120599999999 0.20246368999999997 0.5186052299999999 0.5955120599999999 0.5955120599999999 0.0 0.5820714899999999 0.5230482399999999 0.185041142 0.24046165 0.51373465 0.11455715699999999 0.3322033 0.5108532 0.19867132999999998 0.19125391999999997 0.47170265999999994 0.35874981999999994 0.0 0.0 0.5058524899999999 0.45082608999999996 0.10319123099999998 0.10319123099999998 0.45082608999999996 0.55835065 0.18753591999999997 0.5058524899999999 0.10319123099999998 0.45082608999999996 0.55835065 0.18753591999999997 0.5058524899999999
49 0.35460424999999995 0.48986508999999995 0.34200022999999996 0.54643446 0.59329985 0.28827513 0.11736238799999998 0.10484945899999999 0.22835955999999996 0.34794902999999994 0.19629180999999998 0.18573268999999998 0.19629180999999998 0.33489884999999997 0.10953599799999998 0.19629180999999998 0.19629180999999998 0.53752985 0.12044646899999999 0.128659531 0.35806198999999994 0.26009268999999996 0.22066329999999998 0.33300266999999995 0.28541226999999997 0.092414608 0.33185008999999993 0.21952930999999998 0.17821489399999998 0.170769599 0.31853964999999995 0.48782018999999993 0.38576109 0.59463833 0.40150682 0.28827513 0.28080194999999997 0.18811220999999997 0.27769742 0.29612011 0.19629180999999998 0.28630458999999997 0.19629180999999998 0.28334877999999997 0.10432522099999998 0.19629180999999998 0.19629180999999998 0.53752985 0.0 0.10876823099999999 0.54669472 0.30413239999999997 0.11449766899999998 0.5156308299999999 0.21925045999999998 0.096558319 0.35936328999999995 0.39193296999999994 0.18625320999999997 0.28596996999999996 0.0 0.0 0.09156318599999999 0.16536734499999997 0.40844088999999995 0.40844088999999995 0.16536734499999997 0.036057163999999996 0.37390066999999994 0.09156318599999999 0.40844088999999995 0.16536734499999997 0.036057163999999996 0.37390066999999994 0.09156318599999999
50 0.28474303 0.42446546999999996 0.26468442 0.48103483999999996 0.52790023 0.21097791 0.008594157 0.17087742099999997 0.22839673999999996 0.27065181 0.26232349 0.23930906999999998 0.26232349 0.25760162999999997 0.16310866 0.26232349 0.26232349 0.47213022999999993 0.18647629 0.19469306999999997 0.28820077 0.18279732899999998 0.143356785 0.27076334999999996 0.28303274999999994 0.15844256999999998 0.25455287 0.142220936 0.10091395599999999 0.09346866099999998 0.24122384 0.41795896999999993 0.30846387 0.52923871 0.3242096 0.21097791 0.20348613999999998 0.24168858999999998 0.2004002 0.2520804 0.26232349 0.20900737 0.26232349 0.20605156 0.170353183 0.26232349 0.26232349 0.47213022999999993 0.24888291999999998 0.0 0.4812950999999999 0.22683517999999997 0.180523772 0.4457696099999999 0.141951381 0.16258628099999997 0.29396366999999995 0.32205315999999995 0.23982958999999998 0.20865416 0.0 0.0 0.157591148 0.21893442999999999 0.33856107999999996 0.33856107999999996 0.21893442999999999 0.21008559 0.29660344999999994 0.157591148 0.33856107999999996 0.21893442999999999 0.21008559 0.29660344999999994 0.157591148
51 0.18417113 0.137447024 0.27689805 0.129129858 0.17599710699999999 0.33106930999999995 0.51354875 0.5010376799999999 0.22858263999999998 0.27660060999999997 0.57742399 0.45309406999999996 0.57742399 0.26355042999999995 0.37691224999999995 0.57742399 0.57742399 0.185113643 0.50157679 0.43729257 0.18447600599999997 0.32205315999999995 0.35715107999999995 0.39085475 0.40312414999999996 0.4886009699999999 0.26050166999999996 0.35601709 0.3768007099999999 0.42362891999999996 0.31634602999999994 0.137577154 0.38356746999999997 0.20380216999999998 0.24224628999999998 0.33106930999999995 0.3235961299999999 0.45549217999999997 0.25767599 0.37219039 0.57742399 0.37836226999999995 0.57742399 0.32616154999999997 0.50051716 0.57742399 0.57742399 0.185113643 0.5639834199999999 0.5049601699999999 0.0 0.34692658 0.49562798999999996 0.16840681 0.35146254 0.4927465399999999 0.10379354699999999 0.14007193199999998 0.45361459 0.37802765 0.0 0.0 0.48776442 0.43273801999999995 0.166804352 0.166804352 0.43273801999999995 0.5402625799999999 0.21462155 0.48776442 0.166804352 0.43273801999999995 0.5402625799999999 0.21462155 0.48776442
52 0.27005693 0.31459856999999997 0.10538113299999999 0.40128373999999994 0.42509753 0.0247247 0.39122654999999995 0.37871547999999994 0.34607143999999995 0.11840342799999999 0.47015968999999996 0.3569837699999999 0.47015968999999996 0.22934482999999997 0.28078336 0.47015968999999996 0.47015968999999996 0.32770451999999994 0.39431249 0.34118226999999995 0.27035436999999995 0.163841106 0.26104078 0.052974063999999994 0.15085970899999998 0.36627877 0.22629607 0.25990678999999994 0.21859980999999998 0.27472302 0.08191869399999999 0.27316145999999997 0.149151288 0.41937180999999996 0.2080221 0.0247247 0.044182852999999994 0.35936328999999995 0.30415099 0.11991665399999998 0.47015968999999996 0.32017556999999996 0.47015968999999996 0.04674083699999999 0.37819496 0.47015968999999996 0.47015968999999996 0.32770451999999994 0.44024837999999994 0.38263797 0.3714282 0.0 0.38836369 0.30095351 0.25962794 0.37042433999999996 0.31162417 0.30422535 0.35750428999999995 0.31984094999999996 0.0 0.0 0.36544222 0.33662771999999996 0.24142832999999997 0.24142832999999997 0.33662771999999996 0.36577684 0.27764164999999996 0.36544222 0.24142832999999997 0.33662771999999996 0.36577684 0.27764164999999996 0.36544222
53 0.38419952999999996 0.5194603699999999 0.3715769199999999 0.5760111499999999 0.6228765399999999 0.31785181999999995 0.146946514 0.13443358499999997 0.25795483999999996 0.37754430999999994 0.13366767699999998 0.15508521599999997 0.13366767699999998 0.36447553999999993 0.13912012399999998 0.13366767699999998 0.13366767699999998 0.56712513 0.0059502871999999995 0.06603725699999999 0.38765727 0.28968796999999996 0.25023998999999997 0.37763726 0.34789326 0.12199873399999998 0.36142677999999995 0.249106 0.20779901999999997 0.20036302 0.34811633999999997 0.51741547 0.41535637 0.6242336099999999 0.43110209999999993 0.31785181999999995 0.31037864 0.15747031299999997 0.3072927 0.35858250999999997 0.13366767699999998 0.31588128 0.13366767699999998 0.31294405999999997 0.13390934699999998 0.13366767699999998 0.13366767699999998 0.56712513 0.07652945299999998 0.13835235699999998 0.57629 0.33370908999999993 0.0 0.54520752 0.24884573999999998 0.15903745 0.38893997999999996 0.42150965999999995 0.155603877 0.31554666 0.0 0.0 0.121147312 0.13471987099999996 0.4380175799999999 0.4380175799999999 0.13471987099999996 0.09853815399999999 0.40347735999999995 0.121147312 0.4380175799999999 0.13471987099999996 0.09853815399999999 0.40347735999999995 0.121147312
54 0.22839673999999996 0.026637611 0.24806495999999997 0.113315345 0.13713099399999998 0.29593421 0.56244045 0.54992938 0.27747434 0.30392790999999997 0.6262970999999999 0.5019857699999999 0.6262970999999999 0.30777604 0.42578535999999995 0.6262970999999999 0.6262970999999999 0.12189462999999998 0.55046849 0.48616568 0.22871276999999998 0.34936186999999996 0.40602418999999995 0.35571964999999994 0.43045144999999996 0.53749267 0.30474587 0.4048901999999999 0.40410941999999994 0.47252061999999995 0.25312144 0.07435814099999999 0.32036147 0.13140899199999997 0.28647189999999995 0.29593421 0.27632175999999997 0.50436529 0.30654909999999996 0.39949909999999994 0.6262970999999999 0.42723537999999994 0.6262970999999999 0.27377492999999997 0.54939027 0.6262970999999999 0.6262970999999999 0.12189462999999998 0.61285653 0.55383328 0.083467241 0.31177288999999997 0.54451969 0.0 0.40035424 0.5416382399999999 0.152672234 0.18894875999999997 0.5024876999999999 0.42690076 0.0 0.0 0.5366375299999999 0.48161112999999994 0.17450432999999999 0.17450432999999999 0.48161112999999994 0.5891356899999999 0.25884715999999997 0.5366375299999999 0.17450432999999999 0.48161112999999994 0.5891356899999999 0.25884715999999997 0.5366375299999999
55 0.164965801 0.30469009999999996 0.25191308999999995 0.36124088 0.40810627 0.30610294 0.39358747999999993 0.38107641 0.10861579299999997 0.25163423999999995 0.45744412999999995 0.33313279999999995 0.45744412999999995 0.23856547 0.25693239 0.45744412999999995 0.45744412999999995 0.35235485999999994 0.38161551999999993 0.31731271 0.16841796399999998 0.2085798 0.23717122 0.36588837999999996 0.37813918999999996 0.36863969999999996 0.23551670999999996 0.23603723 0.23804494999999998 0.30366764999999996 0.33597706999999993 0.2981836 0.4032171 0.40946333999999995 0.21726133 0.30610294 0.29861117 0.33551232 0.080622971 0.3472054299999999 0.45744412999999995 0.20131111 0.45744412999999995 0.30117658999999997 0.38053729999999997 0.45744412999999995 0.45744412999999995 0.35235485999999994 0.4440035599999999 0.38498030999999994 0.36151973 0.32194162 0.37566671999999995 0.32597565 0.0 0.37278527 0.17417900499999997 0.20227778999999999 0.33363472999999993 0.20097648999999998 0.0 0.0 0.3677845599999999 0.31275815999999995 0.21878571 0.21878571 0.31275815999999995 0.42028272 0.18963659 0.3677845599999999 0.21878571 0.31275815999999995 0.42028272 0.18963659 0.3677845599999999
56 0.3645499 0.49981074 0.35192728999999995 0.55638011 0.6032455 0.29822077999999996 0.12730431999999997 0.11479139099999999 0.23830521 0.35789467999999997 0.11402548299999998 0.135443022 0.11402548299999998 0.34484449999999994 0.11947793 0.11402548299999998 0.11402548299999998 0.5474754999999999 0.03818200099999999 0.04639506299999999 0.36800763999999997 0.27003833999999993 0.23059035999999997 0.35800621999999993 0.37027561999999997 0.10235653999999998 0.34179573999999996 0.22945636999999997 0.18814938999999997 0.18071153099999998 0.32846670999999994 0.49776583999999996 0.39570673999999995 0.60458398 0.4114524699999999 0.29822077999999996 0.29072901 0.137828119 0.28764306999999995 0.33932326999999995 0.11402548299999998 0.29625023999999994 0.11402548299999998 0.29329443 0.114267153 0.11402548299999998 0.11402548299999998 0.5474754999999999 0.10058305399999999 0.11871016299999998 0.5566403699999999 0.31407805 0.032233200999999996 0.5255764799999999 0.22919611 0.0 0.36930894 0.40186003 0.13596168299999997 0.29589702999999995 0.0 0.0 0.10150511799999998 0.11507767699999999 0.41836795 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998
57 0.14702459199999998 0.14081367299999997 0.26501904 0.19737003 0.24423541999999998 0.3191903 0.42007822999999994 0.40754856999999994 0.13510282499999998 0.26472159999999995 0.48393488 0.35960496 0.48393488 0.25167142 0.28342313999999996 0.48393488 0.48393488 0.18848400999999998 0.40808767999999995 0.34380345999999995 0.150476755 0.2921418499999999 0.26366196999999997 0.37897574 0.39124514 0.39513044999999997 0.24862265999999997 0.26252797999999994 0.321607 0.33013981 0.31971081999999995 0.14094194399999999 0.38693226 0.24559248999999997 0.23036727999999998 0.3191903 0.31171711999999996 0.36200307 0.16418316199999997 0.36031137999999996 0.48393488 0.28487315999999996 0.48393488 0.31428254 0.4070280499999999 0.48393488 0.48393488 0.18848400999999998 0.4704943099999999 0.41147105999999994 0.19764887999999997 0.33504756999999996 0.4021388799999999 0.171773459 0.25797342999999995 0.39925742999999997 0.0 0.128194781 0.36012548 0.28453853999999995 0.0 0.0 0.39427530999999993 0.33924890999999996 0.154927201 0.154927201 0.33924890999999996 0.44677347 0.20274253999999997 0.39427530999999993 0.154927201 0.33924890999999996 0.44677347 0.20274253999999997 0.39427530999999993
58 0.15114413599999998 0.144933217 0.24719122999999998 0.20149701 0.24836239999999998 0.30138107999999997 0.42418661999999996 0.41167555 0.13922236899999998 0.24691238 0.48806185999999996 0.3637319399999999 0.48806185999999996 0.2338622 0.28753153 0.48806185999999996 0.48806185999999996 0.1925924 0.41221465999999995 0.34793043999999995 0.15459444 0.29234634 0.26778894999999997 0.36116652 0.3734359199999999 0.39923884 0.23081343999999998 0.26663636999999996 0.32571539 0.33426679 0.31154981 0.145061488 0.37878983999999993 0.24970087999999996 0.21253946999999998 0.30138107999999997 0.29388930999999996 0.36611145999999994 0.16830084699999998 0.34248356999999996 0.48806185999999996 0.28900013999999996 0.48806185999999996 0.29645473 0.41115503 0.48806185999999996 0.48806185999999996 0.1925924 0.47462129 0.41559803999999995 0.20175726999999996 0.31723834999999995 0.40626586 0.17589300299999996 0.26210040999999995 0.40338440999999997 0.0144234233 0.0 0.36425245999999994 0.28864692999999997 0.0 0.0 0.3983836999999999 0.3433573 0.13710868599999998 0.13710868599999998 0.3433573 0.4508818599999999 0.18492588399999998 0.3983836999999999 0.13710868599999998 0.3433573 0.4508818599999999 0.18492588399999998 0.3983836999999999
59 0.30080479 0.4360656299999999 0.43645601999999994 0.49263499999999993 0.5395003899999999 0.43413227 0.26321580999999994 0.25070474 0.174561959 0.43617716999999995 0.32244354999999997 0.19811362999999999 0.32244354999999997 0.42312699 0.25538942 0.32244354999999997 0.32244354999999997 0.48373038999999995 0.24659635 0.18230841199999998 0.30426253 0.37025703 0.26037154 0.4939177099999999 0.5061871099999999 0.23826803 0.42007822999999994 0.25921896 0.32406088 0.31662488 0.4643782 0.43402073 0.53161823 0.54083887 0.40180425999999997 0.43413227 0.4266404999999999 0.0018653205999999997 0.26516776 0.47523476 0.32244354999999997 0.36300693 0.32244354999999997 0.42920592 0.25018422 0.32244354999999997 0.32244354999999997 0.48373038999999995 0.3090029799999999 0.25462723 0.49289526 0.4499895399999999 0.24064754999999996 0.46183136999999996 0.29595279999999996 0.3857425 0.30556383 0.33811492 0.0 0.36265371999999996 0.0 0.0 0.23741288999999996 0.177744567 0.35462283999999994 0.35462283999999994 0.177744567 0.33099494999999995 0.37419811 0.23741288999999996 0.35462283999999994 0.177744567 0.33099494999999995 0.37419811 0.23741288999999996
60 0.12238354699999998 0.29390789999999994 0.12260476799999999 0.35103497 0.39790035999999995 0.15849276299999998 0.40306838 0.39055731 0.21160997 0.10402406299999999 0.4669250299999999 0.34261369999999997 0.4669250299999999 0.09096644699999999 0.26641328999999997 0.4669250299999999 0.4669250299999999 0.30699526 0.39109642 0.3268122 0.12268842299999998 0.0161716269 0.24665211999999997 0.21828377999999996 0.23055317999999997 0.3781205999999999 0.08792326399999999 0.24551812999999997 0.20421114999999998 0.31314854999999997 0.18874427 0.2524522 0.2559843 0.39868114 0.157585571 0.15849276299999998 0.151010288 0.34499321999999993 0.15647202999999998 0.19960083 0.4669250299999999 3.3779888999999996E-4 0.4669250299999999 0.153568272 0.39003678999999997 0.4669250299999999 0.4669250299999999 0.30699526 0.45348446 0.39446121 0.35073752999999996 0.174342597 0.38514761999999997 0.28024425 0.145609893 0.3822661699999999 0.16395636399999997 0.156548249 0.34313422 0.0 0.0 0.0 0.37726545999999994 0.32223905999999997 0.17305616899999998 0.17305616899999998 0.32223905999999997 0.42976361999999996 0.129968267 0.37726545999999994 0.17305616899999998 0.32223905999999997 0.42976361999999996 0.129968267 0.37726545999999994
61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63 0.27120951 0.40647035 0.36101779999999994 0.46303972 0.5099051099999999 0.32868979 0.16743641199999998 0.154925342 0.14496296099999997 0.34244639 0.22666787 0.10233237299999999 0.22666787 0.32937762 0.026135680999999997 0.22666787 0.22666787 0.45413510999999995 0.15081695199999998 0.08652901399999999 0.27466725 0.25459004999999996 0.14469154699999998 0.38847523 0.40074462999999994 0.142490491 0.32634745 0.14355569799999998 0.21861839999999996 0.21118239999999996 0.35893571999999996 0.40442544999999996 0.42617574999999996 0.51124359 0.36458707999999995 0.32868979 0.32119802 0.10471561099999999 0.22795057999999996 0.36979228 0.22666787 0.24732136 0.22666787 0.32376343999999996 0.15440110399999998 0.22666787 0.22666787 0.45413510999999995 0.21320871 0.158842255 0.46329997999999994 0.34452847 0.14486629299999998 0.4322175 0.18028210199999997 0.28030002 0.27596855 0.30851964 0.10285103399999998 0.24698673999999998 0.0 0.0 0.0 0.08196516899999999 0.32502755999999994 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0 0.32502755999999994 0.08196516899999999 0.23521926999999998 0.33696233999999997 0.0
64 0.32169994999999996 0.45696078999999995 0.45735117999999997 0.51351157 0.56037696 0.45500883999999997 0.28409238 0.27158130999999996 0.19543666999999995 0.45705374 0.34332011999999995 0.020367204 0.34332011999999995 0.4440035599999999 0.27628457999999995 0.34332011999999995 0.34332011999999995 0.50462555 0.26747292 0.20318869999999997 0.3251391 0.39115218999999996 0.28124810999999994 0.5147942799999999 0.5270636799999999 0.25914459999999995 0.4409547999999999 0.28011411999999997 0.34495603999999996 0.3375014499999999 0.48527335999999993 0.45491588999999993 0.5524948 0.56173403 0.42269942 0.45500883999999997 0.44753565999999995 0.022750442 0.28606291999999994 0.49612991999999995 0.34332011999999995 0.38388349999999993 0.34332011999999995 0.45010107999999993 0.27106078999999994 0.34332011999999995 0.34332011999999995 0.50462555 0.32987954999999997 0.27550379999999997 0.51379042 0.47086611 0.26152411999999997 0.48270793999999995 0.31682936999999994 0.40661906999999997 0.32644039999999996 0.35901007999999995 0.020884005999999997 0.38354888 0.0 0.0 0.25830804999999996 0.0 0.37551799999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
65 0.08491168399999999 0.15186356899999998 0.144817959 0.23854687999999996 0.26236066999999996 0.22558964999999997 0.46913723999999996 0.45662617 0.18417298899999998 0.17734859999999997 0.5330124799999999 0.4086825599999999 0.5330124799999999 0.16429098399999997 0.33248215 0.5330124799999999 0.5330124799999999 0.164952788 0.45716527999999995 0.39288105999999995 0.08521841899999999 0.22278255999999996 0.31273956999999997 0.28537508999999994 0.30387213999999996 0.44418946 0.161247801 0.31158698999999995 0.2775487 0.3792174099999999 0.20545667999999997 0.11040972799999998 0.27269671 0.25663495 0.142981267 0.22558964999999997 0.20599578999999998 0.41106207999999994 0.166218767 0.27291978999999994 0.5330124799999999 0.28691806 0.5330124799999999 0.20343037 0.45610565 0.5330124799999999 0.5330124799999999 0.164952788 0.51957191 0.46054865999999994 0.20869133999999998 0.24142832999999997 0.45121648 0.138207355 0.26001832999999996 0.44833502999999997 0.126484501 0.11907638599999999 0.40920307999999994 0.28656485 0.0 0.0 0.44333431999999995 0.38830792 0.0 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
66 0.08491168399999999 0.15186356899999998 0.144817959 0.23854687999999996 0.26236066999999996 0.22558964999999997 0.46913723999999996 0.45662617 0.18417298899999998 0.17734859999999997 0.5330124799999999 0.4086825599999999 0.5330124799999999 0.16429098399999997 0.33248215 0.5330124799999999 0.5330124799999999 0.164952788 0.45716527999999995 0.39288105999999995 0.08521841899999999 0.22278255999999996 0.31273956999999997 0.28537508999999994 0.30387213999999996 0.44418946 0.161247801 0.31158698999999995 0.2775487 0.3792174099999999 0.20545667999999997 0.11040972799999998 0.27269671 0.25663495 0.142981267 0.22558964999999997 0.20599578999999998 0.41106207999999994 0.166218767 0.27291978999999994 0.5330124799999999 0.28691806 0.5330124799999999 0.20343037 0.45610565 0.5330124799999999 0.5330124799999999 0.164952788 0.51957191 0.46054865999999994 0.20869133999999998 0.24142832999999997 0.45121648 0.138207355 0.26001832999999996 0.44833502999999997 0.126484501 0.11907638599999999 0.40920307999999994 0.28656485 0.0 0.0 0.44333431999999995 0.38830792 0.0 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995 0.0 0.38830792 0.49585106999999995 0.115362104 0.44333431999999995
67 0.32169994999999996 0.45696078999999995 0.45735117999999997 0.51351157 0.56037696 0.45500883999999997 0.28409238 0.27158130999999996 0.19543666999999995 0.45705374 0.34332011999999995 0.020367204 0.34332011999999995 0.4440035599999999 0.27628457999999995 0.34332011999999995 0.34332011999999995 0.50462555 0.26747292 0.20318869999999997 0.3251391 0.39115218999999996 0.28124810999999994 0.5147942799999999 0.5270636799999999 0.25914459999999995 0.4409547999999999 0.28011411999999997 0.34495603999999996 0.3375014499999999 0.48527335999999993 0.45491588999999993 0.5524948 0.56173403 0.42269942 0.45500883999999997 0.44753565999999995 0.022750442 0.28606291999999994 0.49612991999999995 0.34332011999999995 0.38388349999999993 0.34332011999999995 0.45010107999999993 0.27106078999999994 0.34332011999999995 0.34332011999999995 0.50462555 0.32987954999999997 0.27550379999999997 0.51379042 0.47086611 0.26152411999999997 0.48270793999999995 0.31682936999999994 0.40661906999999997 0.32644039999999996 0.35901007999999995 0.020884005999999997 0.38354888 0.0 0.0 0.25830804999999996 0.0 0.37551799999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
68 0.33631168999999994 0.47157253 0.32370767 0.5281418999999999 0.57500729 0.26998257 0.09906982799999998 0.08655689899999999 0.21006699999999995 0.32965647 0.17799739099999998 0.16744198899999999 0.17799739099999998 0.31660628999999996 0.09124529699999999 0.17799739099999998 0.17799739099999998 0.51923729 0.102155768 0.11036882999999999 0.33976943 0.24180012999999997 0.20237074 0.32976801 0.34203741 0.074122048 0.31355753 0.20123675 0.159922334 0.15247703899999998 0.30024709 0.4695462199999999 0.36746852999999996 0.5763457699999999 0.3832142599999999 0.26998257 0.26250938999999995 0.16982522699999997 0.25940485999999996 0.31110364999999995 0.17799739099999998 0.26801202999999996 0.17799739099999998 0.26505621999999995 0.08603451999999999 0.17799739099999998 0.17799739099999998 0.51923729 0.16455496199999997 0.090475671 0.52840216 0.28583984 0.096205109 0.49733826999999997 0.20095789999999997 0.07826575899999999 0.34107073 0.37364041 0.167958791 0.26767740999999995 0.0 0.0 0.07327062599999999 0.14707478499999999 0.39014833 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999 0.39014833 0.14707478499999999 0.0 0.35560811 0.07327062599999999
