param n := 32.0;
param numVehicles := 4.0;
set Origin := 65 67 68 69 70;
set O := 67 68 69 70;
param Ok := 1 67 2 68 3 69 4 70;
set S := 76 77 78 79 80;
set F := 66 71 72 73 74 75;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80:=
47 0.28292121 0.28134106 0.19919184999999995 0.3441009 0.28349749999999996 0.25414389 0.18039921899999997 0.15714127 0.15570798099999997 0.38092769 0.30508049 0.30863117999999995 0.133437161 0.16930842499999998 0.26732419999999996 0.38092769 0.37529492 0.23263525999999998 0.20041878999999999 0.20828236 0.40756716 0.35148113 0.29210466999999996 0.3576716 0.24492324999999995 0.044264648999999996 0.31614153999999994 0.24970087999999996 0.23456861999999998 0.24945921 0.21185163999999998 0.22914033999999997 0.29429828999999996 0.38027703999999996 0.32995390999999996 0.37536927999999997 0.33971366 0.273273 0.30402085999999995 0.30831515 0.33783606999999993 0.38092769 0.36748711999999994 0.27029859999999994 0.132857153 0.42989374999999996 0.0 0.38092769 0.23544234999999997 0.26500045 0.16466464299999997 0.20828236 0.15664119899999998 0.34876699 0.29625023999999994 0.11240257599999998 0.33346741999999996 0.33316998 0.17232558199999998 0.37443978 0.25711828999999997 0.24945921 0.34668490999999996 0.26221194999999997 0.0 0.0 0.23622312999999998 0.23456861999999998 0.23622312999999998 0.34374768999999994 0.18675513999999996 0.23622312999999998 0.34374768999999994 0.23456861999999998 0.29124953 0.18675513999999996 0.23622312999999998 0.34374768999999994 0.23456861999999998 0.29124953
48 0.08139073799999999 0.079818024 0.14098655999999998 0.46521474999999995 0.33305843999999996 0.19595718999999998 0.10769744699999999 0.37696801999999996 0.21424975 0.0 0.098902518 0.5284765199999999 0.26243502999999996 0.38914446999999996 0.20911891 0.0 0.33077186999999997 0.37010830999999994 0.14221721799999998 0.42810911 0.34936186999999996 0.31904157999999994 0.09057605699999999 0.5141064499999999 0.18671795999999996 0.23869559999999998 0.25793625 0.38719252 0.176376343 0.27063321999999995 0.43169697999999995 0.17094248599999998 0.09277525399999999 0.32209034 0.54979925 0.31716398999999995 0.28150836999999995 0.21506771 0.10248666999999999 0.5281418999999999 0.55766282 0.0 0.16130171199999999 0.4901253499999999 0.26185874 0.5863286 0.25451568999999996 0.0 0.45528768999999997 0.20679515999999998 0.29366623 0.42810911 0.21480744999999998 0.5052204299999999 0.23804494999999998 0.17801040399999998 0.27526212999999994 0.55301532 0.09962381 0.31623449 0.12418119999999999 0.27063321999999995 0.4677987599999999 0.28338596 0.0 0.0 0.10329533499999999 0.3720602599999999 0.10329533499999999 0.18331041299999998 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635
49 0.48287525 0.48131368999999996 0.39914588999999995 0.3071439799999999 0.26700816999999993 0.39295541999999994 0.38035139999999995 0.154581427 0.35566388 0.5808817299999999 0.50503453 0.27169285 0.27483455999999995 0.14258158199999998 0.39961063999999996 0.5808817299999999 0.33833799999999997 0.21612734 0.40037283 0.11284873599999999 0.3974541999999999 0.33497320999999997 0.49205870999999995 0.32071468 0.44487729 0.24421683 0.32517628 0.23321154999999996 0.38025844999999997 0.36798905 0.09645979199999999 0.42909437999999994 0.49427091999999995 0.37018267 0.20712977999999999 0.4673154199999999 0.32960069999999997 0.41206593999999996 0.5039748999999999 0.27135823 0.150117968 0.5808817299999999 0.56744116 0.15266665699999998 0.27425826999999997 0.39293682999999996 0.23462439 0.5808817299999999 0.0 0.46495449 0.30606575999999996 0.11284873599999999 0.35659337999999996 0.31182866 0.49620427999999994 0.31236776999999993 0.47226035999999993 0.21034584999999997 0.37228334 0.36432681999999994 0.4570723299999999 0.36798905 0.30972798999999995 0.3807417899999999 0.0 0.0 0.43617716999999995 0.21807928999999998 0.43617716999999995 0.5437203199999999 0.170258374 0.43617716999999995 0.5437203199999999 0.21807928999999998 0.49120357 0.170258374 0.43617716999999995 0.5437203199999999 0.21807928999999998 0.49120357
50 0.12442658799999999 0.12285387399999999 0.18402240999999997 0.5082506 0.37609428999999994 0.23899304 0.150733297 0.42000387 0.25728559999999995 0.145278991 0.069437368 0.57151237 0.30547087999999994 0.43218032 0.25215476 0.145278991 0.37380772 0.4131441599999999 0.18525120899999997 0.47114496 0.39239771999999995 0.36207743 0.13361004799999998 0.5571423 0.22975380999999998 0.28173145 0.30097209999999996 0.4302283699999999 0.21941776999999996 0.31366907 0.47473283 0.2139709 0.135811104 0.36512618999999996 0.5928351 0.35536643999999995 0.32454422 0.25810356 0.14552252 0.5711777499999999 0.60069867 0.145278991 0.131836562 0.5331611999999999 0.30489458999999997 0.62936445 0.29755153999999995 0.145278991 0.49832353999999995 0.0 0.33670207999999996 0.47114496 0.2578433 0.5482562799999999 0.03125350799999999 0.22105369 0.31346457999999994 0.59605117 0.142657801 0.35927033999999997 0.16721519099999999 0.31366907 0.51083461 0.32642181 0.0 0.0 0.146331185 0.41509610999999996 0.146331185 0.153843404 0.4496363299999999 0.146331185 0.153843404 0.41509610999999996 0.132758626 0.4496363299999999 0.146331185 0.153843404 0.41509610999999996 0.132758626
51 0.27295696999999997 0.27137681999999996 0.18922761 0.3595306 0.29485598999999996 0.24417964999999994 0.170434979 0.17257468799999998 0.14574374099999998 0.37096345 0.29511624999999997 0.32406088 0.12347292099999997 0.184741843 0.25735996 0.37096345 0.37901292 0.24397515999999997 0.19045454999999997 0.22371206 0.3976029199999999 0.36282103 0.28214043 0.37310129999999997 0.23495900999999997 0.034300409 0.3061773 0.26104078 0.22460437999999996 0.23947638 0.22729992999999996 0.21917609999999998 0.28433405 0.37031279999999994 0.3454022 0.36540503999999996 0.32974941999999996 0.26330876 0.29405662 0.32374485 0.35326577 0.37096345 0.35752288 0.28572829999999994 0.12289291299999999 0.44532345 0.05010748599999999 0.37096345 0.25089063999999994 0.25503620999999993 0.0 0.22371206 0.1466751 0.36421528 0.286286 0.102436477 0.32350317999999995 0.34859967999999997 0.16235948299999997 0.36447553999999993 0.24715404999999996 0.23947638 0.36211460999999995 0.25224770999999996 0.0 0.0 0.22625889 0.24592710999999998 0.22625889 0.33378345 0.20218483999999995 0.22625889 0.33378345 0.24592710999999998 0.28128528999999997 0.20218483999999995 0.22625889 0.33378345 0.24592710999999998 0.28128528999999997
52 0.42809052 0.4265103699999999 0.34434256999999996 0.26377351 0.20318869999999997 0.32911735999999997 0.32556667 0.09075823899999999 0.30086056 0.5260784099999999 0.4502498 0.22830378999999998 0.21882289 0.04409919799999999 0.33579116999999997 0.5260784099999999 0.29496753 0.15230972899999998 0.34556950999999997 0.0 0.33363472999999993 0.27115374 0.43727397999999995 0.27734421 0.39007397 0.18943209999999996 0.26135680999999994 0.169380926 0.31642038999999994 0.31195878999999993 0.12662020799999998 0.37430965 0.43946759999999996 0.30634460999999996 0.21525360999999996 0.40349595 0.26578123 0.34824647 0.44917157999999996 0.22798775999999996 0.25260091999999995 0.5260784099999999 0.51263784 0.125093969 0.21824659999999996 0.34956635999999996 0.17983408299999998 0.5260784099999999 0.12073275499999998 0.41015117 0.25005408999999995 0.0 0.30180864999999996 0.26845819 0.44140095999999995 0.25756444999999994 0.40844088999999995 0.21845109 0.31748002 0.30050735 0.4022690099999999 0.31195878999999993 0.26635752 0.32473011999999996 0.0 0.0 0.38139244 0.15425052499999997 0.38139244 0.48891699999999993 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
53 0.14882782199999997 0.147256967 0.06509660299999999 0.38933037 0.25715547 0.12005793799999998 0.16267923099999998 0.30851964 0.26923896999999997 0.26189592 0.18604871999999997 0.46000954999999993 0.18655064999999998 0.32069609 0.133223376 0.26189592 0.25488749 0.29422392999999997 0.06632540199999999 0.35966073 0.27347749 0.2431572 0.158013141 0.43822206999999996 0.11082800299999998 0.24014561999999998 0.18204629299999997 0.31128954999999997 0.10048452699999998 0.19473025 0.3677102 0.09505066999999999 0.16021419699999997 0.24618737 0.48579387999999996 0.24127960999999998 0.20562399 0.13917961199999998 0.16992375399999998 0.4596935199999999 0.49367604 0.26189592 0.24843675999999998 0.42167696999999993 0.18597435999999998 0.51044422 0.25323298 0.26189592 0.39128231999999996 0.13090148499999998 0.21776326 0.35966073 0.0 0.42931746 0.162156852 0.20900737 0.19937775 0.48900994999999997 0.15460559399999999 0.24035010999999998 0.23940202 0.19473025 0.39191437999999995 0.20750158 0.0 0.0 0.21850685999999997 0.29615728999999996 0.21850685999999997 0.20965801999999997 0.33813350999999997 0.21850685999999997 0.20965801999999997 0.29615728999999996 0.15716171899999998 0.33813350999999997 0.21850685999999997 0.20965801999999997 0.29615728999999996 0.15716171899999998
54 0.56563793 0.56407637 0.4819085699999999 0.150285278 0.31482164999999995 0.4136275 0.46311408 0.28325583 0.49047855999999995 0.66364441 0.58779721 0.07615765299999999 0.33937903999999997 0.30082338 0.42028272 0.66364441 0.26401517999999996 0.26394081999999996 0.48313550999999993 0.28913026999999997 0.41812627999999996 0.26659919 0.5748213899999999 0.033538218999999994 0.52763997 0.37903150999999996 0.34584835999999997 0.20424832999999998 0.40093052999999995 0.43253353 0.34690799 0.51185706 0.5770335999999999 0.32839234999999994 0.27687945999999997 0.4733013999999999 0.27057745 0.43273801999999995 0.58673758 0.075830469 0.2706704 0.66364441 0.6502038399999999 0.19433986 0.33880275 0.10576594599999999 0.36943907 0.66364441 0.29465149999999996 0.54771717 0.37061024 0.28913026999999997 0.43935605999999994 0.0 0.5789669599999999 0.44718244999999995 0.49293243999999997 0.28009553 0.45504601999999994 0.3225365 0.53983501 0.43253353 0.15287114699999999 0.44528627 0.0 0.0 0.5189584399999999 0.26589276999999994 0.5189584399999999 0.626483 0.21371063999999998 0.5189584399999999 0.626483 0.26589276999999994 0.5739848399999999 0.21371063999999998 0.5189584399999999 0.626483 0.26589276999999994 0.5739848399999999
55 0.093171221 0.09160036599999999 0.15276890199999998 0.47700080999999994 0.34484449999999994 0.20772465999999998 0.11947793 0.38875408 0.22603580999999998 0.11402548299999998 0.03818200099999999 0.5402439899999999 0.27422109 0.40093052999999995 0.22090496999999995 0.11402548299999998 0.34255792999999995 0.38189437 0.153997701 0.43989516999999995 0.36114793 0.33082764 0.10235653999999998 0.5258925099999999 0.19850402 0.25048165999999994 0.26972230999999997 0.39895999 0.18814938999999997 0.28240068999999995 0.44348304 0.18272296899999999 0.104557596 0.33385781 0.56158531 0.32411664999999995 0.29329443 0.22685376999999995 0.114267153 0.5399279599999999 0.5694488799999999 0.11402548299999998 0.10058305399999999 0.50191141 0.27364479999999997 0.5981146599999999 0.26628315999999996 0.11402548299999998 0.46705515999999997 0.151835684 0.30545228999999996 0.43989516999999995 0.22659351 0.51700649 0.0 0.18978530999999996 0.28221479 0.56478279 0.11140429299999999 0.32802054999999997 0.13596168299999997 0.28240068999999995 0.47958481999999997 0.29517202 0.0 0.0 0.11507767699999999 0.38384631999999996 0.11507767699999999 0.12258989599999999 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998
56 0.33620015 0.33463858999999996 0.25247079 0.39488878 0.24730276999999998 0.21467731999999998 0.23369489 0.26520494 0.25007268 0.43420663 0.35835943 0.41669484999999995 0.14322293699999997 0.27736279999999996 0.22783904 0.43420663 0.34951059 0.26373632999999996 0.25369772999999995 0.31632743999999996 0.36808199999999996 0.31582551 0.34538361 0.40845948 0.29820219 0.19683091999999996 0.27665638 0.28080194999999997 0.20198034999999998 0.15141554999999998 0.32437690999999996 0.28243787 0.34759581999999994 0.34081047 0.4424791799999999 0.33590270999999994 0.30024709 0.23378784 0.35729979999999995 0.41636022999999994 0.45034274999999996 0.43420663 0.42076605999999994 0.37836226999999995 0.142642929 0.48070021999999996 0.20991827999999998 0.43420663 0.3479676199999999 0.31827938999999994 0.17445041899999997 0.31632743999999996 0.20993686999999997 0.39957345999999994 0.34952918 0.0 0.29398225999999994 0.44569524999999993 0.22560824 0.33495462 0.31039722999999997 0.15141554999999998 0.39747278999999996 0.16417200799999998 0.0 0.0 0.28952065999999993 0.26566968999999996 0.28952065999999993 0.39704522 0.29481881 0.28952065999999993 0.39704522 0.26566968999999996 0.34454705999999996 0.29481881 0.28952065999999993 0.39704522 0.26566968999999996 0.34454705999999996
57 0.23890008999999995 0.23733852999999996 0.14885012999999997 0.47307831999999994 0.34092201 0.20382076 0.24642903999999996 0.39226759 0.35298692 0.35140677 0.22367488 0.5437760899999999 0.27029859999999994 0.40444404 0.21698247999999998 0.35140677 0.33863544 0.3779718799999999 0.26645047 0.44340868 0.28937194 0.32690515 0.24808354999999999 0.5219700199999999 0.19458152999999997 0.32389356999999996 0.26579981999999996 0.39505609 0.18423805399999998 0.27849679 0.45145815 0.17880419699999997 0.25029576 0.32995390999999996 0.56956042 0.20902595999999998 0.28937194 0.22293127999999998 0.25999974 0.5434414699999999 0.57742399 0.35140677 0.26620879999999997 0.5054249199999999 0.26972230999999997 0.5941921699999999 0.33698092999999996 0.35140677 0.47504885999999996 0.22097933 0.3015298 0.44340868 0.22267101999999997 0.5130839999999999 0.25222912 0.29275532 0.0 0.57277649 0.23836097999999997 0.30383496 0.32314996999999995 0.27849679 0.47566232999999997 0.29124953 0.0 0.0 0.30225480999999993 0.37992382999999996 0.30225480999999993 0.19173726 0.4219000499999999 0.30225480999999993 0.19173726 0.37992382999999996 0.24722840999999998 0.4219000499999999 0.30225480999999993 0.19173726 0.37992382999999996 0.24722840999999998
58 0.60445385 0.60289229 0.52072449 0.25360478 0.38393927 0.49296962 0.5019485899999999 0.27617304 0.47724247999999997 0.70246033 0.6266131299999999 0.21239075 0.39641316 0.2641639 0.49962484 0.70246033 0.34337588999999996 0.33307703 0.52195143 0.23443849 0.4974684 0.34594130999999995 0.6136558999999999 0.26717547999999997 0.56645589 0.36581401999999996 0.4251904799999999 0.28359045 0.4802726499999999 0.48956764999999997 0.21804210999999998 0.5506915699999999 0.6158495199999999 0.4077344699999999 0.14411153899999998 0.55266211 0.34991956999999996 0.5120801399999999 0.6255535 0.21205612999999998 0.137904338 0.70246033 0.6890197599999999 0.157691534 0.39583687 0.33941622 0.3562215799999999 0.70246033 0.24163282 0.58653309 0.4276443599999999 0.23443849 0.4781905699999999 0.25828945999999997 0.6177828799999999 0.4339463699999999 0.5722745599999999 0.0 0.49386193999999994 0.40187861999999996 0.5786509299999999 0.48956764999999997 0.25618879 0.50232039 0.0 0.0 0.5577743599999999 0.33501039 0.5577743599999999 0.66529892 0.25066755999999996 0.5577743599999999 0.66529892 0.33501039 0.6128007599999999 0.25066755999999996 0.5577743599999999 0.66529892 0.33501039 0.6128007599999999
59 0.12200616999999998 0.12043345599999998 0.181601992 0.5028595 0.36605569 0.23655774999999998 0.014836493099999999 0.33207317 0.16935304099999998 0.21536515 0.13951794999999997 0.4835630799999999 0.25118808 0.3442496199999999 0.24973805999999996 0.21536515 0.37139101999999996 0.37168846 0.18283264999999999 0.3832142599999999 0.38998101999999996 0.35966073 0.13118962999999997 0.5164302 0.22733711 0.19380074999999997 0.29855539999999997 0.38875408 0.21698247999999998 0.27016847 0.38680213 0.21155419999999997 0.13339068599999998 0.3626909 0.5049044 0.35778314 0.32212751999999995 0.25568685999999996 0.14310210199999998 0.48324704999999996 0.51276797 0.21536515 0.20192458 0.4452305 0.25061179 0.5886523499999999 0.20960224999999996 0.21536515 0.4103928399999999 0.24741430999999997 0.28241928 0.3832142599999999 0.177350459 0.5075441799999999 0.27866409999999997 0.13311183599999998 0.31588128 0.50810188 0.0 0.35685363999999997 0.09155203199999999 0.27016847 0.50544351 0.28292121 0.0 0.0 0.070666167 0.37364041 0.070666167 0.22391654999999996 0.36168703999999996 0.070666167 0.22391654999999996 0.37364041 0.130340067 0.36168703999999996 0.070666167 0.22391654999999996 0.37364041 0.130340067
60 0.37103780999999997 0.36947624999999995 0.26072475 0.24438413999999997 0.24328732999999997 0.24523927999999998 0.29474444999999994 0.3050619 0.40128373999999994 0.48410218999999993 0.38278668999999993 0.32958210999999993 0.31859541999999996 0.31721975999999996 0.157830959 0.48410218999999993 0.10995055499999999 0.19242508999999997 0.31474728999999996 0.33080905 0.155676378 0.098214688 0.38023985999999993 0.29327583999999995 0.30645615 0.37220898 0.17746571699999997 0.17193705099999998 0.23254230999999995 0.32028711 0.39974076999999997 0.29069183 0.38243347999999994 0.10125787099999999 0.39031563999999996 0.185576534 0.06068891399999999 0.184420236 0.39213745999999994 0.32924749 0.4283135999999999 0.48410218999999993 0.42530201999999995 0.29124953 0.31801913 0.36551658 0.38529633999999996 0.48410218999999993 0.3363302799999999 0.35311704999999993 0.34982662 0.33080905 0.27098643 0.28438981999999996 0.38436684 0.34107073 0.24460722 0.3935317099999999 0.28665779999999996 0.0 0.37144678999999997 0.32028711 0.24696814999999997 0.33303984999999997 0.0 0.0 0.35057021999999993 0.29158415 0.35057021999999993 0.35083047999999994 0.25538942 0.35057021999999993 0.35083047999999994 0.29158415 0.37938471999999995 0.25538942 0.35057021999999993 0.35083047999999994 0.29158415 0.37938471999999995
61 0.22908456999999996 0.22750441999999998 0.28868410999999994 0.5034172 0.42312699 0.34363615 0.25538942 0.32500896999999995 0.16842354099999998 0.32244354999999997 0.24659635 0.47649887999999996 0.25174578 0.33718541999999996 0.35681645999999995 0.32244354999999997 0.4784694199999999 0.37224616 0.28991105 0.37615005999999995 0.4970594199999999 0.46673912999999995 0.23826803 0.5169879 0.33441550999999997 0.18673654999999997 0.40563379999999993 0.38931177999999994 0.32406088 0.34917597 0.37973792999999995 0.3186326 0.24046165 0.4697693 0.49784019999999995 0.46486153999999996 0.42920592 0.36276526 0.25018422 0.47618285 0.5057037699999999 0.32244354999999997 0.3090029799999999 0.4381663 0.25116949 0.5892100499999999 0.20253804999999997 0.32244354999999997 0.40332863999999996 0.35449271 0.28297698 0.37615005999999995 0.2563561 0.50810188 0.3857425 0.2121119 0.42295967999999995 0.5010376799999999 0.24732136 0.46393204 0.0 0.34917597 0.50600121 0.36192871 0.0 0.0 0.177744567 0.37419811 0.177744567 0.33099494999999995 0.35462283999999994 0.177744567 0.33099494999999995 0.37419811 0.23741288999999996 0.35462283999999994 0.177744567 0.33099494999999995 0.37419811 0.23741288999999996
62 0.22557106 0.2240095 0.1418417 0.34281818999999997 0.21066187999999997 0.07355319399999999 0.123052787 0.26312285999999996 0.22960508999999998 0.32357753999999994 0.24773033999999997 0.41463135999999995 0.14691862899999997 0.27529931 0.08671863199999999 0.32357753999999994 0.20837530999999998 0.24771174999999998 0.14307235799999998 0.31426394999999996 0.22696531 0.19664502 0.23475451999999997 0.39170988999999995 0.18757309999999996 0.20051174 0.13553969 0.26479596 0.06085808299999999 0.0 0.32807632 0.17179762599999998 0.23696672999999996 0.19969378 0.44617859 0.19476743 0.15911738699999997 0.09267300899999999 0.24667070999999996 0.41429674 0.45404216 0.32357753999999994 0.31013696999999996 0.3762801899999999 0.14633862099999997 0.46393204 0.2135991 0.32357753999999994 0.35166702999999994 0.20765029999999998 0.17814425199999998 0.31426394999999996 0.099292908 0.38282386999999996 0.23890008999999995 0.16938464399999997 0.152869288 0.44939466 0.11497729099999998 0.19383792999999996 0.19976813999999998 0.0 0.3454022 0.16786769999999998 0.0 0.0 0.17888227499999998 0.24966369999999996 0.17888227499999998 0.28641613 0.29275532 0.17888227499999998 0.28641613 0.24966369999999996 0.23389937999999996 0.29275532 0.17888227499999998 0.28641613 0.24966369999999996 0.23389937999999996
63 0.5913664899999999 0.58978634 0.50763713 0.158905461 0.35356320999999996 0.43933747 0.48884263999999994 0.37962639 0.58684912 0.68937297 0.61352577 0.17252263599999998 0.43574959999999996 0.39719393999999997 0.44601127999999995 0.68937297 0.28974373999999997 0.30268238 0.5088640699999999 0.3854822399999999 0.44385484 0.29232775 0.60054995 0.12990320199999997 0.55336853 0.47540206999999995 0.3715769199999999 0.28219619999999995 0.4266404999999999 0.47441679999999997 0.44327855 0.53758562 0.60274357 0.35410231999999997 0.37325001999999996 0.49902996 0.29630601 0.45846658 0.6124661399999999 0.17219545199999997 0.36704095999999997 0.68937297 0.6759324 0.29071041999999997 0.43517331 0.20212906999999997 0.46580963 0.68937297 0.39102206 0.57344573 0.4669808 0.3854822399999999 0.4650846199999999 0.25133679999999997 0.6046955199999999 0.52884832 0.5186609999999999 0.37644749999999993 0.4807745799999999 0.34826505999999996 0.5655635699999999 0.47441679999999997 0.0 0.48718812999999994 0.0 0.0 0.54466841 0.36226333 0.54466841 0.65219297 0.31006260999999996 0.54466841 0.65219297 0.36226333 0.59969481 0.31006260999999996 0.54466841 0.65219297 0.36226333 0.59969481
64 0.36966214999999997 0.36810058999999995 0.28593279 0.24839957999999998 0.09170447 0.21765172 0.2671383 0.14417660399999999 0.29822077999999996 0.4676686299999999 0.39182142999999997 0.29567394999999996 0.17092203699999997 0.156343759 0.22430693999999995 0.4676686299999999 0.20356049999999998 0.128765494 0.28715972999999995 0.19530653999999997 0.2221505 0.160230928 0.37884560999999994 0.27349608 0.33166418999999997 0.22453001999999997 0.149876298 0.145836691 0.20495475 0.15940739099999998 0.23886290999999996 0.31589986999999997 0.38105781999999994 0.19487896999999998 0.35640747999999994 0.29203030999999996 0.15430629499999998 0.23676223999999998 0.39076179999999994 0.29533932999999996 0.3648287499999999 0.4676686299999999 0.45422805999999993 0.25734137 0.17034202899999998 0.34573681999999994 0.22497617999999997 0.4676686299999999 0.26245361999999994 0.35174138999999993 0.20214765999999998 0.19530653999999997 0.24338027999999995 0.26461006 0.38299118 0.21384076999999999 0.29695666 0.35962354999999996 0.25907023999999995 0.18902311999999996 0.34385922999999996 0.15940739099999998 0.25098359 0.0 0.0 0.0 0.32298266 0.13070628999999997 0.32298266 0.4305072199999999 0.173794192 0.32298266 0.4305072199999999 0.13070628999999997 0.37800905999999995 0.173794192 0.32298266 0.4305072199999999 0.13070628999999997 0.37800905999999995
65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67 0.24996113999999997 0.24839957999999998 0.30956068 0.52429377 0.4440035599999999 0.36453131 0.27628457999999995 0.34590413 0.18930196999999999 0.34332011999999995 0.26747292 0.49739404 0.27262234999999996 0.35806198999999994 0.37769302999999993 0.34332011999999995 0.49936457999999995 0.3931413199999999 0.31078762 0.39702662999999994 0.5179359899999999 0.4876157 0.25914459999999995 0.5378644699999999 0.35529207999999995 0.20763170999999997 0.4265103699999999 0.41020693999999996 0.34495603999999996 0.37005253999999993 0.40061449999999993 0.33952775999999996 0.26135680999999994 0.49066445999999997 0.5187167699999999 0.48575669999999993 0.45010107999999993 0.38364182999999996 0.27106078999999994 0.4970594199999999 0.5265803399999999 0.34332011999999995 0.32987954999999997 0.4590614599999999 0.27204606 0.61010521 0.22343320999999997 0.34332011999999995 0.42420520999999994 0.37536927999999997 0.30385355 0.39702662999999994 0.27725126 0.5289784499999999 0.40661906999999997 0.23300706 0.44383625 0.52193284 0.26819793 0.4848086099999999 0.020884005999999997 0.37005253999999993 0.52687778 0.38280527999999997 0.0 0.0 0.0 0.39507467999999996 0.0 0.35189011 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
68 0.44026697 0.4386868199999999 0.35653760999999995 0.15354782299999997 0.169546377 0.28823794999999997 0.33774311999999995 0.19246227 0.3980119 0.5382548599999999 0.4624262499999999 0.20341178 0.23296988 0.21001122999999997 0.29489317 0.5382548599999999 0.18474370199999998 0.118676701 0.35776454999999996 0.19831812 0.29273672999999995 0.141218935 0.44945042999999996 0.16711666399999997 0.4022690099999999 0.28656485 0.22047739999999996 0.03945169799999999 0.27554098 0.29041298 0.28583984 0.3864861 0.45164404999999996 0.20300279999999998 0.26414530999999997 0.36261653999999993 0.14520277199999998 0.30736705999999997 0.4613666199999999 0.20309575 0.30214326999999996 0.5382548599999999 0.52481429 0.16507734099999996 0.23237499999999997 0.23934624999999998 0.27864550999999993 0.5382548599999999 0.20383934999999997 0.4223276199999999 0.26418249 0.19831812 0.31398509999999996 0.158225067 0.45359599999999994 0.34484449999999994 0.36756148 0.26736138 0.32967505999999996 0.19716553999999997 0.4144640499999999 0.29041298 0.156133692 0.30318430999999996 0.0 0.0 0.39356889 0.0 0.39356889 0.5010934499999999 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529 0.12289848999999999 0.39356889 0.5010934499999999 0.0 0.44859529
69 0.24996113999999997 0.24839957999999998 0.30956068 0.52429377 0.4440035599999999 0.36453131 0.27628457999999995 0.34590413 0.18930196999999999 0.34332011999999995 0.26747292 0.49739404 0.27262234999999996 0.35806198999999994 0.37769302999999993 0.34332011999999995 0.49936457999999995 0.3931413199999999 0.31078762 0.39702662999999994 0.5179359899999999 0.4876157 0.25914459999999995 0.5378644699999999 0.35529207999999995 0.20763170999999997 0.4265103699999999 0.41020693999999996 0.34495603999999996 0.37005253999999993 0.40061449999999993 0.33952775999999996 0.26135680999999994 0.49066445999999997 0.5187167699999999 0.48575669999999993 0.45010107999999993 0.38364182999999996 0.27106078999999994 0.4970594199999999 0.5265803399999999 0.34332011999999995 0.32987954999999997 0.4590614599999999 0.27204606 0.61010521 0.22343320999999997 0.34332011999999995 0.42420520999999994 0.37536927999999997 0.30385355 0.39702662999999994 0.27725126 0.5289784499999999 0.40661906999999997 0.23300706 0.44383625 0.52193284 0.26819793 0.4848086099999999 0.020884005999999997 0.37005253999999993 0.52687778 0.38280527999999997 0.0 0.0 0.0 0.39507467999999996 0.0 0.35189011 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996 0.37551799999999996 0.0 0.35189011 0.39507467999999996 0.25830804999999996
