param n := 24.0;
param numVehicles := 3.0;
set Origin := 49 51 52 53;
set O := 51 52 53;
param Ok := 1 51 2 52 3 53;
set S := 59 60 61 62 63;
set F := 50 54 55 56 57 58;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63:=
13 0.28782896999999996 0.18868849999999995 0.40200874999999997 0.16577074799999997 0.3322033 0.50157679 0.27946347 0.11952626399999998 0.16541196099999997 0.29682653 0.3900181999999999 0.184111642 0.0 0.20978814999999998 0.25605866 0.41277236 0.162725706 0.28016989 0.09442046899999998 0.23886290999999996 0.22620312 0.34980802999999994 0.32404229 0.20978814999999998 0.29175145999999996 0.22017995999999995 0.166326589 0.10852098399999997 0.20995545999999998 0.50157679 0.3697179199999999 0.25050025 0.16541196099999997 0.39501890999999995 0.4039421099999999 0.146530098 0.146721575 0.20978814999999998 0.27730702999999995 0.41691793 0.22982816999999997 0.22242934999999997 0.16047631599999998 0.3777673899999999 0.23880713999999997 0.29939194999999996 0.142075934 0.20978814999999998 0.0 0.0 0.46441538 0.41191722 0.35689081999999994 0.134366661 0.35689081999999994 0.46441538 0.18655064999999998 0.41191722 0.134366661 0.35689081999999994 0.46441538 0.18655064999999998 0.41191722
14 0.31314854999999997 0.156393952 0.4265103699999999 0.20318869999999997 0.35670492 0.5260784099999999 0.23823085 0.15693492099999998 0.165454718 0.32132815 0.41451982 0.26167283999999996 0.21146124999999996 0.0 0.33363472999999993 0.43727397999999995 0.20013994 0.30467151 0.169380926 0.31642038999999994 0.30376059999999994 0.37430965 0.34854390999999996 0.0 0.31708962999999996 0.125601476 0.30634460999999996 0.26578123 0.34997533999999997 0.5260784099999999 0.39421954 0.32805772999999994 0.165454718 0.41950193999999996 0.33026994 0.28656485 0.22428834999999997 0.0 0.30180864999999996 0.44140095999999995 0.052449826 0.038025844999999996 0.30050735 0.4022690099999999 0.31636462 0.32473011999999996 0.21703825 0.0 0.0 0.0 0.48891699999999993 0.4364188399999999 0.38139244 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
15 0.30864977 0.31456138999999994 0.3878989399999999 0.26412672 0.34670349999999994 0.50196718 0.37204167 0.21787479999999998 0.36246781999999994 0.31134532 0.37588979999999994 0.19861556 0.20547526999999996 0.35162984999999997 0.0 0.39864395999999996 0.26107796 0.29468868 0.19277829999999996 0.2533817 0.24072190999999996 0.31151262999999996 0.33854249 0.35162984999999997 0.31259085 0.36204024999999995 0.12208982499999997 0.081520868 0.04896606 0.50196718 0.35558952 0.26500045 0.36246781999999994 0.40951910999999996 0.41844231 0.043818488999999995 0.16123106999999998 0.35162984999999997 0.29180723 0.40278952999999995 0.34640605999999996 0.33898864999999995 0.028868411 0.39228617999999993 0.25330734 0.35387924 0.33913737 0.35162984999999997 0.0 0.0 0.34229766999999994 0.39778882 0.37139101999999996 0.27621021999999995 0.37139101999999996 0.34229766999999994 0.31242354 0.39778882 0.27621021999999995 0.37139101999999996 0.34229766999999994 0.31242354 0.39778882
16 0.172546803 0.3151005 0.16404001899999998 0.27394224 0.21060610999999999 0.27866409999999997 0.24988677999999998 0.31563960999999996 0.48848942999999995 0.17523863499999998 0.152042033 0.19915466999999998 0.34636887999999993 0.37642891 0.29024566999999996 0.0 0.27089347999999996 0.15857269999999998 0.32807632 0.11726757899999998 0.10460964799999999 0.111833722 0.086069841 0.37642891 0.17648230599999998 0.4129396699999999 0.26297413999999997 0.22241075999999996 0.30660487 0.27866409999999997 0.13174361199999998 0.128895624 0.48848942999999995 0.24460722 0.28234491999999994 0.24317578999999998 0.29506047999999996 0.37642891 0.15570426299999998 0.178938045 0.31030428 0.33841235999999997 0.25711828999999997 0.25617019999999996 0.11720437299999999 0.22426975999999996 0.46553078 0.37642891 0.0 0.0 0.22644478999999998 0.173944771 0.23529362999999998 0.35492028 0.23529362999999998 0.22644478999999998 0.31294405999999997 0.173944771 0.35492028 0.23529362999999998 0.22644478999999998 0.31294405999999997 0.173944771
17 0.27539226 0.22367488 0.38325143999999994 0.0030442984 0.31344598999999995 0.48281947999999997 0.31443126 0.126610913 0.27120951 0.27808781 0.37126088999999995 0.16535619099999999 0.11421138299999999 0.26037154 0.23730134999999997 0.39401505 0.0 0.26141257999999995 0.10150511799999998 0.22010559999999996 0.20744580999999995 0.33105071999999997 0.30528498 0.26037154 0.27933334 0.27076334999999996 0.147571138 0.08976739199999999 0.19119814999999998 0.48281947999999997 0.35096060999999995 0.23174293999999995 0.27120951 0.3762616 0.3851848 0.127774647 0.127966124 0.26037154 0.25854972 0.39816061999999997 0.28043015 0.27301274 0.141722724 0.35902867 0.22004982999999997 0.30649332999999995 0.24787905999999996 0.26037154 0.0 0.0 0.44565806999999996 0.39315990999999995 0.33813350999999997 0.18495190999999997 0.33813350999999997 0.44565806999999996 0.22151843999999998 0.39315990999999995 0.18495190999999997 0.33813350999999997 0.44565806999999996 0.22151843999999998 0.39315990999999995
18 0.22070047999999998 0.3652935 0.157912755 0.35557092999999995 0.08345608699999998 0.25284259 0.28725268 0.36583260999999995 0.48030982999999994 0.048092329999999996 0.27957500999999996 0.28076476999999994 0.44006248 0.37272949999999994 0.41779165999999995 0.168670788 0.35252216999999997 0.0 0.37828790999999995 0.24481170999999996 0.23215191999999996 0.23936484 0.2135991 0.37272949999999994 0.22464155999999996 0.40477865999999996 0.3905201299999999 0.34993816 0.43413227 0.25284259 0.25927473 0.25643045999999997 0.48030982999999994 0.14626612 0.15519303799999998 0.37072177999999995 0.3766705799999999 0.37272949999999994 0.16686755799999997 0.30647473999999997 0.30214326999999996 0.33469435999999997 0.38466427999999997 0.12903133099999997 0.24473734999999996 0.27243645 0.4618127799999999 0.37272949999999994 0.0 0.0 0.26141257999999995 0.16781936599999997 0.108145466 0.35122086999999996 0.108145466 0.26141257999999995 0.36315564999999994 0.16781936599999997 0.35122086999999996 0.108145466 0.26141257999999995 0.36315564999999994 0.16781936599999997
19 0.3543625799999999 0.22252229999999998 0.46854235999999994 0.23230063999999997 0.39873690999999994 0.56812899 0.31327868 0.18606730999999996 0.19922903 0.36337873 0.45655181 0.25064896999999997 0.08498976199999998 0.24360336 0.32261086 0.47930596999999997 0.22927046999999998 0.34670349999999994 0.0 0.30539652 0.29273672999999995 0.4163416399999999 0.3905759 0.24360336 0.35830365999999997 0.25399517 0.23285833999999997 0.175060171 0.27648907 0.56812899 0.43625152999999994 0.31703386 0.19922903 0.46155251999999997 0.47047572 0.21305998999999995 0.21326447999999998 0.24360336 0.34384064 0.48345153999999996 0.26366196999999997 0.25624456 0.22702108 0.44431958999999993 0.30534075 0.36594414999999997 0.17589486199999999 0.24360336 0.0 0.0 0.53094899 0.47845083 0.4234244299999999 0.168185589 0.4234244299999999 0.53094899 0.22036585999999997 0.47845083 0.168185589 0.4234244299999999 0.53094899 0.22036585999999997 0.47845083
20 0.18735001999999998 0.32989813999999995 0.17884509499999998 0.28875846999999993 0.109034068 0.27842243 0.26468442 0.33043724999999996 0.50328707 0.07367031099999999 0.166848968 0.21395230999999998 0.36116652 0.39124514 0.3050619 0.18959941 0.28570970999999995 0.05700623499999999 0.34287396 0.0 0.119414724 0.126638798 0.10087491699999998 0.39124514 0.19129109999999996 0.42775589999999997 0.27777177999999997 0.23720839999999999 0.32140251 0.27842243 0.14654868799999998 0.011628230899999998 0.50328707 0.171844101 0.18077101899999998 0.25799201999999993 0.30985811999999996 0.39124514 0.054135939 0.19374497999999998 0.32512051 0.35320999999999997 0.27193452 0.15460931199999997 0.132009449 0.23908598999999997 0.48032842 0.39124514 0.0 0.0 0.24124242999999998 0.18874427 0.133725306 0.3697179199999999 0.133725306 0.24124242999999998 0.32776028999999995 0.18874427 0.3697179199999999 0.133725306 0.24124242999999998 0.32776028999999995 0.18874427
21 0.19991685999999997 0.34246498 0.19140263999999999 0.30132530999999996 0.12159904899999999 0.29098926999999997 0.27725126 0.34300409 0.51585391 0.08623529199999999 0.179413949 0.22651914999999997 0.37373336 0.40381197999999996 0.31762873999999996 0.20216624999999996 0.29827655 0.06957121599999999 0.35544079999999995 0.028264235999999998 0.0 0.13920377899999997 0.11343989799999998 0.40381197999999996 0.20385794 0.44030414999999995 0.29033862 0.24977523999999995 0.33396934999999994 0.29098926999999997 0.15911366899999999 0.039892280999999995 0.51585391 0.184410941 0.19333599999999998 0.27055885999999996 0.32242496 0.40381197999999996 0.06670092 0.20631181999999995 0.33768734999999994 0.36577684 0.28450136 0.16717429299999997 0.0125950968 0.25165282999999994 0.49289526 0.40381197999999996 0.0 0.0 0.25380927 0.20131111 0.146290287 0.38228475999999995 0.146290287 0.25380927 0.34032713 0.20131111 0.38228475999999995 0.146290287 0.25380927 0.34032713 0.20131111
22 0.08298761899999998 0.23836097999999997 0.19084493999999996 0.21785620999999997 0.121043208 0.29043157 0.16032016 0.23890008999999995 0.39892280999999996 0.08567945099999999 0.178856249 0.14305376799999997 0.31312995999999993 0.28688087999999995 0.31707103999999997 0.20160855 0.21480744999999998 0.069013516 0.25133679999999997 0.027708394999999997 0.0150497204 0.0 0.112884057 0.28688087999999995 0.08692312199999999 0.32339164 0.28978091999999994 0.24921754 0.33341165 0.29043157 0.15855782799999998 0.03933644 0.39892280999999996 0.183853241 0.19277829999999996 0.27000115999999996 0.23895586 0.28688087999999995 0.066145079 0.20575411999999998 0.22075625 0.24884573999999998 0.28394366 0.16661845199999997 0.027645189 0.134718012 0.37596416 0.28688087999999995 0.0 0.0 0.25325157 0.20075341 0.145732587 0.26535366 0.145732587 0.25325157 0.23622312999999998 0.20075341 0.26535366 0.145732587 0.25325157 0.23622312999999998 0.20075341
23 0.10209256199999998 0.24464439999999998 0.20995545999999998 0.20348613999999998 0.14014815099999997 0.30952349999999995 0.179426962 0.24518350999999997 0.4180333299999999 0.104784394 0.19796490999999997 0.128696711 0.27591277999999997 0.30599139999999997 0.21978956999999996 0.22071907 0.20045596999999998 0.08812031799999999 0.25762021999999996 0.046813337999999996 0.034155407 0.041379480999999996 0.0 0.30599139999999997 0.10602806499999999 0.34248356999999996 0.19251804 0.15195280099999997 0.23614876999999998 0.30952349999999995 0.17766463 0.05844138299999999 0.4180333299999999 0.20296562 0.21188881999999998 0.172725267 0.22460437999999996 0.30599139999999997 0.085250022 0.22486463999999998 0.23986676999999998 0.26795626 0.18668078 0.18572339499999999 0.04675013199999999 0.15382295499999998 0.39507467999999996 0.30599139999999997 0.0 0.0 0.27236209 0.21986392999999999 0.16483938899999998 0.28446417999999996 0.16483938899999998 0.27236209 0.24248795999999997 0.21986392999999999 0.28446417999999996 0.16483938899999998 0.27236209 0.24248795999999997 0.21986392999999999
24 0.31314854999999997 0.156393952 0.4265103699999999 0.20318869999999997 0.35670492 0.5260784099999999 0.23823085 0.15693492099999998 0.165454718 0.32132815 0.41451982 0.26167283999999996 0.21146124999999996 0.0 0.33363472999999993 0.43727397999999995 0.20013994 0.30467151 0.169380926 0.31642038999999994 0.30376059999999994 0.37430965 0.34854390999999996 0.0 0.31708962999999996 0.125601476 0.30634460999999996 0.26578123 0.34997533999999997 0.5260784099999999 0.39421954 0.32805772999999994 0.165454718 0.41950193999999996 0.33026994 0.28656485 0.22428834999999997 0.0 0.30180864999999996 0.44140095999999995 0.052449826 0.038025844999999996 0.30050735 0.4022690099999999 0.31636462 0.32473011999999996 0.21703825 0.0 0.0 0.0 0.48891699999999993 0.4364188399999999 0.38139244 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
25 0.16165492199999998 0.31703386 0.23252371999999996 0.29651049999999995 0.16271641099999998 0.33209175999999996 0.23899304 0.31757296999999995 0.46941608999999995 0.12735265399999998 0.22053316999999997 0.22172292999999998 0.39180284 0.36183575999999995 0.35873122999999996 0.24328732999999997 0.29348032999999996 0.11068671899999999 0.33000967999999997 0.18575499799999998 0.173097067 0.180321141 0.15455726 0.36183575999999995 0.0 0.39386633 0.33145969999999997 0.29089632 0.37509043 0.33209175999999996 0.20023288999999997 0.19738862 0.46941608999999995 0.22553388 0.22032867999999997 0.31166135 0.31762873999999996 0.36183575999999995 0.107818282 0.24743289999999996 0.29124953 0.32380062 0.32562243999999996 0.20828236 0.18569179199999997 0.21337601999999997 0.45091904 0.36183575999999995 0.0 0.0 0.29493034999999995 0.24243219 0.18740579 0.34030854 0.18740579 0.29493034999999995 0.31487741999999996 0.24243219 0.34030854 0.18740579 0.29493034999999995 0.31487741999999996 0.24243219
26 0.36428963999999997 0.21534656 0.47644310999999995 0.26213759 0.40661906999999997 0.5760111499999999 0.28937194 0.21588566999999997 0.18814938999999997 0.37126088999999995 0.46443397 0.32062172999999994 0.24996113999999997 0.10798001499999998 0.39258361999999997 0.48718812999999994 0.25908882999999994 0.35460424999999995 0.22834096999999998 0.37538786999999996 0.36272807999999995 0.4242238 0.39845806 0.10798001499999998 0.36823071999999996 0.0 0.36531209 0.32473011999999996 0.40892422999999994 0.5760111499999999 0.44413368999999997 0.3870066199999999 0.18814938999999997 0.46943467999999994 0.38020267999999996 0.34551373999999996 0.28323724 0.10798001499999998 0.35172279999999995 0.49133369999999993 0.10237512999999998 0.13865537399999997 0.35945624 0.45220174999999996 0.37531350999999996 0.37587120999999996 0.25553813999999997 0.10798001499999998 0.0 0.0 0.53884974 0.4863329899999999 0.4313251799999999 0.16538779399999998 0.4313251799999999 0.53884974 0.21320871 0.4863329899999999 0.16538779399999998 0.4313251799999999 0.53884974 0.21320871 0.4863329899999999
27 0.34685221999999993 0.35276383999999994 0.4284995 0.30231058 0.38490594999999994 0.5431440299999999 0.41024411999999993 0.25607725 0.40067026999999994 0.34954777 0.41650894999999993 0.23681801 0.24367771999999996 0.38983229999999996 0.21471449999999997 0.4392631099999999 0.29928041 0.33287253999999994 0.23096215999999997 0.29156556 0.27890576999999994 0.34971507999999996 0.37674494 0.38983229999999996 0.3507933 0.4002241099999999 0.0 0.1197196 0.146652792 0.5431440299999999 0.39620866999999993 0.3032029 0.40067026999999994 0.4477215599999999 0.4566447599999999 0.08323672499999998 0.19943351999999998 0.38983229999999996 0.33000967999999997 0.44340868 0.38460851 0.37719109999999995 0.09718294299999998 0.43048863 0.29150979 0.39208169 0.37733981999999994 0.38983229999999996 0.0 0.0 0.4130140299999999 0.4384079699999999 0.40959346999999996 0.31441266999999995 0.40959346999999996 0.4130140299999999 0.35060739999999996 0.4384079699999999 0.31441266999999995 0.40959346999999996 0.4130140299999999 0.35060739999999996 0.4384079699999999
28 0.23586991999999996 0.24178153999999996 0.34372909999999995 0.19132827999999996 0.27392364999999996 0.4432971399999999 0.29926181999999996 0.145089373 0.28968796999999996 0.23856547 0.33173854999999997 0.125833851 0.13268798399999998 0.27885 0.178211176 0.35449271 0.18827951999999998 0.22189024 0.119981719 0.180585119 0.16792718799999998 0.29152838 0.26576264 0.27885 0.23979240999999998 0.28924181 0.06653732799999999 0.0 0.11015876299999999 0.4432971399999999 0.31143826999999996 0.1922206 0.28968796999999996 0.33673925999999993 0.34566245999999995 0.04674083699999999 0.08844192499999999 0.27885 0.21902737999999997 0.35863828 0.27362621 0.26620879999999997 0.06068891399999999 0.31948773999999996 0.18052191299999998 0.28108079999999996 0.26635752 0.27885 0.0 0.0 0.40347735999999995 0.35363757 0.29861117 0.20343037 0.29861117 0.40347735999999995 0.23962509999999995 0.35363757 0.20343037 0.29861117 0.40347735999999995 0.23962509999999995 0.35363757
29 0.41158259999999997 0.41749421999999997 0.43169697999999995 0.36705954999999996 0.4496363299999999 0.54578381 0.47497449999999997 0.32080762999999995 0.4654006499999999 0.41427814999999996 0.4197064299999999 0.30154839 0.30840809999999996 0.45456267999999994 0.27944488 0.44246059 0.36401079 0.3976029199999999 0.29571113 0.35631452999999996 0.34365473999999996 0.37317565999999996 0.44147531999999995 0.45456267999999994 0.41552367999999995 0.4649730799999999 0.22503194999999995 0.18445369799999997 0.0 0.54578381 0.39940614999999996 0.36793328 0.4654006499999999 0.5122660399999999 0.52137514 0.14674945999999997 0.2641639 0.45456267999999994 0.39474006 0.44660616 0.44933888999999994 0.44192148 0.13180124099999999 0.49521900999999996 0.35624016999999997 0.45681206999999996 0.44207019999999997 0.45456267999999994 0.0 0.0 0.38611429999999997 0.44160545 0.47432384999999994 0.3791430499999999 0.47432384999999994 0.38611429999999997 0.41535637 0.44160545 0.3791430499999999 0.47432384999999994 0.38611429999999997 0.41535637 0.44160545
30 0.23164998999999997 0.37419811 0.079818024 0.33305843999999996 0.13883755599999997 0.0 0.30898438999999994 0.37473722 0.53568944 0.103473799 0.21114521999999997 0.25825228 0.4054664899999999 0.42810911 0.34936186999999996 0.09057605699999999 0.33000967999999997 0.2176889 0.38719252 0.176376343 0.16371841199999998 0.17094248599999998 0.145178605 0.42810911 0.23559106999999999 0.4601582699999999 0.32209034 0.28150836999999995 0.36570248 0.0 0.19084493999999996 0.18800067 0.53568944 0.06817138899999999 0.15034290699999997 0.30229199 0.35415809 0.42810911 0.21480744999999998 0.23804494999999998 0.35752288 0.3900925599999999 0.31623449 0.12418119999999999 0.17631313699999998 0.28338596 0.51719239 0.42810911 0.0 0.0 0.18331041299999998 0.089724635 0.10329533499999999 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635 0.40660047999999993 0.10329533499999999 0.18331041299999998 0.3720602599999999 0.089724635
31 0.29063606 0.43318418 0.138794799 0.39202591999999997 0.19781619 0.161219916 0.36797046 0.43372328999999993 0.59467551 0.162448715 0.020298420999999997 0.31723834999999995 0.46445256 0.48709517999999996 0.4083293499999999 0.14955097299999998 0.38897716 0.27665638 0.44615999999999995 0.2353494 0.22268960999999998 0.22992111999999995 0.20415538 0.48709517999999996 0.29455855 0.5191257499999999 0.38105781999999994 0.34049443999999995 0.42468854999999994 0.161219916 0.0 0.24698673999999998 0.59467551 0.12714816399999998 0.20932339999999997 0.36125946999999997 0.4131441599999999 0.48709517999999996 0.27379352 0.047194432999999994 0.41650894999999993 0.44906003999999994 0.37520196999999994 0.18315611599999998 0.23529362999999998 0.34235343999999995 0.57617846 0.48709517999999996 0.0 0.0 0.16978432899999998 0.14869955099999999 0.16227211 0.46556795999999995 0.16227211 0.16978432899999998 0.43102773999999994 0.14869955099999999 0.46556795999999995 0.16227211 0.16978432899999998 0.43102773999999994 0.14869955099999999
32 0.17572383399999997 0.31826079999999995 0.16721519099999999 0.27712112999999994 0.097406023 0.26678509 0.25306566999999996 0.3188185 0.49166831999999994 0.06204226599999999 0.155219064 0.20233356 0.34952918 0.37960779999999994 0.29342456 0.17797322399999999 0.27407236999999995 0.045376331 0.33125520999999997 0.12044461 0.107786679 0.115010753 0.08924687199999999 0.37960779999999994 0.17965933699999997 0.41611855999999997 0.26615302999999996 0.22558964999999997 0.3097651699999999 0.26678509 0.13492064299999998 0.0 0.49166831999999994 0.160216056 0.16914297399999997 0.24635467999999996 0.29822077999999996 0.37960779999999994 0.042507894 0.182115076 0.31348317 0.34159124999999996 0.26029717999999996 0.142981267 0.120381404 0.22744864999999997 0.4686910799999999 0.37960779999999994 0.0 0.0 0.22962368 0.17712180199999997 0.12209540199999999 0.35809916999999997 0.12209540199999999 0.22962368 0.31612294999999996 0.17712180199999997 0.35809916999999997 0.12209540199999999 0.22962368 0.31612294999999996 0.17712180199999997
33 0.34644323999999993 0.18969235999999998 0.49594402 0.23646479999999998 0.42613856999999994 0.5955120599999999 0.27152553999999995 0.19023147 0.0 0.39078039 0.48395346999999994 0.27805062999999997 0.11238770399999999 0.17861086099999998 0.34999392999999995 0.50670763 0.23341604 0.37410515999999994 0.136117839 0.33279817999999994 0.32013838999999994 0.44374329999999995 0.41797755999999997 0.17861086099999998 0.35036573 0.18900452999999998 0.26025999999999994 0.20246368999999997 0.30389073 0.5955120599999999 0.46365318999999994 0.34443551999999994 0.0 0.4889541799999999 0.40937039 0.24046165 0.24066613999999997 0.17861086099999998 0.37124229999999997 0.5108532 0.19867132999999998 0.19125391999999997 0.25440415 0.47170265999999994 0.33274241 0.35800621999999993 0.11796470399999999 0.17861086099999998 0.0 0.0 0.55835065 0.5058524899999999 0.45082608999999996 0.10319123099999998 0.45082608999999996 0.55835065 0.18753591999999997 0.5058524899999999 0.10319123099999998 0.45082608999999996 0.55835065 0.18753591999999997 0.5058524899999999
34 0.19478602 0.33733413999999995 0.042946618 0.29617587999999995 0.101964291 0.27133964 0.27212042 0.33787324999999996 0.49882546999999994 0.066600534 0.17427753199999999 0.22138831 0.36860251999999993 0.39124514 0.31247930999999995 0.053702792 0.29314570999999995 0.18080819899999998 0.35030996 0.13950307799999997 0.126845147 0.134069221 0.10830533999999999 0.39124514 0.19872709999999996 0.42327570999999997 0.28520777999999997 0.24464439999999998 0.32883851 0.27133964 0.15397911099999997 0.15113112299999998 0.49882546999999994 0.0 0.17370124199999998 0.26540942999999995 0.31729412 0.39124514 0.177939762 0.20118097999999998 0.32065890999999996 0.35320999999999997 0.27937051999999996 0.14753953499999997 0.139439872 0.24650339999999998 0.48032842 0.39124514 0.0 0.0 0.24867842999999995 0.052851369999999995 0.12665367 0.3697179199999999 0.12665367 0.24867842999999995 0.33517769999999997 0.052851369999999995 0.3697179199999999 0.12665367 0.24867842999999995 0.33517769999999997 0.052851369999999995
35 0.25131821 0.39591123 0.168633608 0.38617007 0.140092381 0.26355042999999995 0.31787041 0.39645033999999996 0.51092756 0.19229496 0.29996823999999994 0.31138249999999995 0.47068020999999993 0.40334723 0.4381663 0.17938978199999997 0.3831399 0.20034443 0.40888705 0.26518635 0.25252656 0.25975806999999995 0.23399232999999997 0.40334723 0.25525928999999997 0.4353778 0.41089476999999996 0.37033139 0.4545254999999999 0.26355042999999995 0.27966795999999994 0.27682369 0.51092756 0.156986973 0.0 0.39109642 0.40728831 0.40334723 0.19748157 0.32686796999999995 0.332761 0.36531209 0.40505750999999995 0.13975032499999998 0.26513057999999995 0.30305418 0.49243050999999993 0.40334723 0.0 0.0 0.27212042 0.17853835999999998 0.118866319 0.38182001 0.118866319 0.27212042 0.39375478999999997 0.17853835999999998 0.38182001 0.118866319 0.27212042 0.39375478999999997 0.17853835999999998
36 0.27386788 0.27977949999999996 0.35553375 0.22934482999999997 0.31192160999999996 0.47015968999999996 0.33725977999999995 0.18309662799999998 0.32770451999999994 0.27656343 0.34352461 0.163841106 0.170697098 0.31686654999999997 0.141728301 0.36627877 0.22629607 0.25990678999999994 0.157990833 0.21859980999999998 0.20594001999999997 0.27673074 0.30376059999999994 0.31686654999999997 0.27780895999999994 0.32725835999999997 0.08731165299999999 0.04674083699999999 0.07245452499999999 0.47015968999999996 0.32322432999999995 0.23021855999999996 0.32770451999999994 0.37473722 0.38366042 0.0 0.126451039 0.31686654999999997 0.25702534 0.37042433999999996 0.31162417 0.30422535 0.014949148499999999 0.35750428999999995 0.21852544999999998 0.31909734999999995 0.30435547999999996 0.31686654999999997 0.0 0.0 0.36577684 0.36544222 0.33662771999999996 0.24142832999999997 0.33662771999999996 0.36577684 0.27764164999999996 0.36544222 0.24142832999999997 0.33662771999999996 0.36577684 0.27764164999999996 0.36544222
37 0.27946347 0.28537508999999994 0.33398794 0.23494041999999998 0.31751719999999994 0.4486138799999999 0.34285537 0.18868849999999995 0.33328151999999994 0.28215902 0.32197879999999995 0.169436696 0.176292688 0.32244354999999997 0.12018249099999999 0.34473296 0.23189166 0.26550238 0.16358642299999998 0.22419539999999996 0.21153560999999996 0.25518493 0.30935619 0.32244354999999997 0.28340455 0.33285394999999995 0.092905384 0.052336427 0.136526819 0.4486138799999999 0.30167851999999995 0.23581414999999997 0.33328151999999994 0.38033280999999997 0.38925601 0.073110752 0.0 0.32244354999999997 0.26262093 0.34887852999999996 0.31721975999999996 0.30982094 0.08705696999999998 0.36309988 0.22412103999999997 0.32469293999999993 0.30995107 0.32244354999999997 0.0 0.0 0.35531066999999994 0.34387782 0.34222330999999995 0.24702391999999998 0.34222330999999995 0.35531066999999994 0.28323724 0.34387782 0.24702391999999998 0.34222330999999995 0.35531066999999994 0.28323724 0.34387782
38 0.31314854999999997 0.156393952 0.4265103699999999 0.20318869999999997 0.35670492 0.5260784099999999 0.23823085 0.15693492099999998 0.165454718 0.32132815 0.41451982 0.26167283999999996 0.21146124999999996 0.0 0.33363472999999993 0.43727397999999995 0.20013994 0.30467151 0.169380926 0.31642038999999994 0.30376059999999994 0.37430965 0.34854390999999996 0.0 0.31708962999999996 0.125601476 0.30634460999999996 0.26578123 0.34997533999999997 0.5260784099999999 0.39421954 0.32805772999999994 0.165454718 0.41950193999999996 0.33026994 0.28656485 0.22428834999999997 0.0 0.30180864999999996 0.44140095999999995 0.052449826 0.038025844999999996 0.30050735 0.4022690099999999 0.31636462 0.32473011999999996 0.21703825 0.0 0.0 0.0 0.48891699999999993 0.4364188399999999 0.38139244 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999 0.10643332699999998 0.38139244 0.48891699999999993 0.15425052499999997 0.4364188399999999
39 0.15576375099999998 0.29831373 0.147256967 0.25715547 0.19381933999999998 0.26189592 0.23310000999999997 0.29885283999999995 0.47170265999999994 0.15845558299999998 0.13526084 0.18236789999999997 0.32958210999999993 0.35966073 0.27347749 0.158013141 0.2541253 0.14179150699999998 0.31128954999999997 0.10048452699999998 0.08782659599999999 0.09505066999999999 0.06928678899999999 0.35966073 0.15969925399999998 0.3961528999999999 0.24618737 0.20562399 0.28981809999999997 0.26189592 0.11496055999999998 0.11211257199999998 0.47170265999999994 0.22782044999999998 0.26555815 0.22638901999999997 0.27827370999999995 0.35966073 0.0 0.162156852 0.29353609999999997 0.32162558999999996 0.24035010999999998 0.23940202 0.10042132099999998 0.20750158 0.44874400999999997 0.35966073 0.0 0.0 0.20965801999999997 0.15716171899999998 0.21850685999999997 0.33813350999999997 0.21850685999999997 0.20965801999999997 0.29615728999999996 0.15716171899999998 0.33813350999999997 0.21850685999999997 0.20965801999999997 0.29615728999999996 0.15716171899999998
40 0.24343605 0.3859841699999999 0.09160036599999999 0.34484449999999994 0.15061803899999998 0.11402548299999998 0.32077045 0.38652327999999997 0.5474754999999999 0.11525428199999999 0.15619503899999998 0.27003833999999993 0.41725254999999994 0.43989516999999995 0.36114793 0.10235653999999998 0.34179573999999996 0.22945636999999997 0.39895999 0.18814938999999997 0.17549889499999996 0.18272296899999999 0.15695908799999997 0.43989516999999995 0.24737712999999997 0.47192574 0.33385781 0.29329443 0.37748854 0.11402548299999998 0.135894759 0.19978672999999997 0.5474754999999999 0.07995373099999999 0.162125249 0.31407805 0.36594414999999997 0.43989516999999995 0.22659351 0.0 0.36930894 0.40186003 0.32802054999999997 0.13596168299999997 0.18809362 0.29517202 0.5289784499999999 0.43989516999999995 0.0 0.0 0.12258989599999999 0.10150511799999998 0.11507767699999999 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998 0.41836795 0.11507767699999999 0.12258989599999999 0.38384631999999996 0.10150511799999998
